# slice R smoke — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
F/9/pi_hpc	4616704711912954490	4.457495248969844
F/9/phi_lp	4605500503128472462	0.8132698495972919
F/9/phi_hp	4606693703833500382	0.9457417391693885
F/9/mdot_air	4604091218849993559	0.656807864176339
F/9/f	4581413420378222724	0.01997082697060694
F/9/Phi_lp	4580800478647576059	0.017844258151489694
F/9/Phi_hp	4579911933847581844	0.015193249551737766
F/9/sp_thrust	4647819847472358150	523.9407588961483
F/10/s	4602678819172646911	0.49999999999999994
F/10/nu_lp	4605457938104320114	0.8085441826115256
F/10/nu_hp	4605718497573932986	0.8374720948563585
F/10/Tt4	4652772568934121472	1150.0
F/10/slip	4606871292648814050	0.9654580583371024
F/10/pi_lpc	4612366542181602148	2.302213256293202
F/10/pi_hpc	4616716146266110339	4.467650994686099
F/10/phi_lp	4605503500988452382	0.8136026789147228
F/10/phi_hp	4606689475793484902	0.9452723324319663
F/10/mdot_air	4604100458874696339	0.6578337129936521
F/10/f	4581452877425175887	0.02010772110189168
F/10/Phi_lp	4581238175310689411	0.01936282350520858
F/10/Phi_hp	4580420151676457881	0.01652473390079798
F/10/sp_thrust	4647841910476841720	526.4490321065232
F/11/s	4603129179135383961	0.5499999999999999
F/11/nu_lp	4605466435161134845	0.8094875454232519
F/11/nu_hp	4605725765938960378	0.8382790454768376
F/11/Tt4	4652772568934121472	1150.0
F/11/slip	4606873057878705080	0.9656540382239802
F/11/pi_lpc	4612373411123463450	2.3052636792568935
F/11/pi_hpc	4616722262834899863	4.473083599087565
F/11/phi_lp	4605513651279517351	0.8147295875994204
F/11/phi_hp	4606695013958659017	0.9458871922810143
F/11/mdot_air	4604115588637083209	0.6595134540495532
F/11/f	4581449695515058341	0.02009668163353297
F/11/Phi_lp	4580954945756161194	0.01838017359054748
F/11/Phi_hp	4580199430279851083	0.01575895272410958
F/11/sp_thrust	4647845693783038165	526.8791442241296
F/12/s	4603579539098121011	0.6
F/12/nu_lp	4605474500942164266	0.8103830270042967
F/12/nu_hp	4605732696980184432	0.8390485456319947
F/12/Tt4	4652772568934121472	1150.0
F/12/slip	4606874694009402718	0.9658356852211616
F/12/pi_lpc	4612379923736770674	2.3081558605545576
F/12/pi_hpc	4616728109273461776	4.478276279650359
F/12/phi_lp	4605523334749454146	0.8158046687276299
F/12/phi_hp	4606700294219086992	0.9464734189513297
F/12/mdot_air	4604130007387214259	0.6611142568877341
F/12/f	4581446668497148905	0.02008617955547357
F/12/Phi_lp	4580686022624584026	0.017447159051387252
F/12/Phi_hp	4579815813410895945	0.015026507173697594
F/12/sp_thrust	4647849281123685360	527.2869776381394
F/13/s	4604029899060858061	0.65
F/13/nu_lp	4605482157248754952	0.8112330477903535
F/13/nu_hp	4605739305431210311	0.8397822310805986
F/13/Tt4	4652772568934121472	1150.0
F/13/slip	4606876210627305215	0.9660040636326527
F/13/pi_lpc	4612386098400360743	2.3108979620293613
F/13/pi_hpc	4616733696315144599	4.4832385695030075
F/13/phi_lp	4605532571236696168	0.8168301248079048
F/13/phi_hp	4606705327959854837	0.9470322764413753
F/13/mdot_air	4604143746381572370	0.6626395916748911
F/13/f	4581443789029534871	0.02007618939533681
F/13/Phi_lp	4580430704085855076	0.016561344925416846
F/13/Phi_hp	4579412090828988932	0.01432616013308153
F/13/sp_thrust	4647852682963085086	527.6737220019311
F/14/s	4604480259023595111	0.7000000000000001
F/14/nu_lp	4605489424810188369	0.8120399091939793
F/14/nu_hp	4605745605473786324	0.8404816763129994
F/14/Tt4	4652772568934121472	1150.0
F/14/slip	4606877616600495628	0.9661601580134529
F/14/pi_lpc	4612391952588270751	2.3134977437126305
F/14/pi_hpc	4616739034377839774	4.487979721591868
F/14/phi_lp	4605541379910592368	0.8178080840655024
F/14/phi_hp	4606710126125284976	0.9475649798150254
F/14/mdot_air	4604156835739435870	0.6640928023226527
F/14/f	4581441050093926137	0.02006668680353749
F/14/Phi_lp	4580188319566274140	0.015720404692756026
F/14/Phi_hp	4579026172394937306	0.013656698365719967
F/14/sp_thrust	4647855909183491522	528.0405007977317
F/15/s	4604930618986332161	0.7500000000000001
F/15/nu_lp	4605496323331759397	0.8128057989423821
F/15/nu_hp	4605751610749046795	0.8411483957993381
F/15/Tt4	4652772568934121472	1150.0
F/15/slip	4606878920132526281	0.9663048791408296
F/15/pi_lpc	4612397502906950121	2.315962580349368
F/15/pi_hpc	4616744133562222904	4.492508707119036
F/15/phi_lp	4605549779274085305	0.8187406007397079
F/15/phi_hp	4606714699229672102	0.9480726963934856
F/15/mdot_air	4604169304457499249	0.665477108110805
F/15/f	4581438444984272577	0.02005764851379044
F/15/Phi_lp	4579755636507003094	0.014922116885803065
F/15/Phi_hp	4578657373703636188	0.013016934618010394
F/15/sp_thrust	4647858969119025702	528.3883751922447
F/16/s	4605380978949069211	0.8000000000000002
F/16/nu_lp	4605502871541307952	0.8135327962434697
F/16/nu_hp	4605757334369616501	0.8417838453334087
F/16/Tt4	4652772568934121472	1150.0
F/16/slip	4606880128812250105	0.9664390695467083
F/16/pi_lpc	4612402765132029070	2.3182994777267316
F/16/pi_hpc	4616749003651400557	4.496834215228643
F/16/phi_lp	4605557787169204965	0.8196296556937709
F/16/phi_hp	4606719057368475096	0.9485565469978452
F/16/mdot_air	4604181180427827516	0.6667956056806257
F/16/f	4581435967295430924	0.02004905230379088
F/16/Phi_lp	4579318820333792875	0.014164361615448947
F/16/Phi_hp	4578305026325152826	0.01240570934885642
F/16/sp_thrust	4647861871587539970	528.7183476592184
F/17/s	4605831338911806261	0.8500000000000002
F/17/nu_lp	4605509087234173359	0.8142228767767871
F/17/nu_hp	4605762788932416986	0.8423894234544449
F/17/Tt4	4652772568934121472	1150.0
F/17/slip	4606881249659973775	0.9665635086417
F/17/pi_lpc	4612407754244468963	2.320515088728017
F/17/pi_hpc	4616753654111806975	4.500964653803293
F/17/phi_lp	4605565420784961222	0.8204771572911447
F/17/phi_hp	4606723210229858570	0.9490176072304461
F/17/mdot_air	4604192490458611958	0.6680512713392364
F/17/f	4581433610911932786	0.02004087695624563
F/17/Phi_lp	4578904204067863999	0.013445117045420283
F/17/Phi_hp	4577968478607937408	0.011821892123016431
F/17/sp_thrust	4647864624920555328	529.0313653829289
F/18/s	4606281698874543311	0.9000000000000002
F/18/nu_lp	4605514987316554487	0.8148779175074584
F/18/nu_hp	4605767986532031220	0.8429664729308954
F/18/Tt4	4652772568934121472	1150.0
F/18/slip	4606882289170191106	0.9666789174594614
F/18/pi_lpc	4612412484465952793	2.3226157290491867
F/18/pi_hpc	4616758094095206003	4.5049081512421365
F/18/phi_lp	4605572696667263109	0.8212849424967464
F/18/phi_hp	4606727167106489323	0.9494569087845525
F/18/mdot_air	4604203260297250001	0.6692469636219817
F/18/f	4581431369996897599	0.020033102220407214
F/18/Phi_lp	4578510676677172230	0.012762455842347375
F/18/Phi_hp	4577647096308199063	0.011264382702896909
F/18/sp_thrust	4647867236991388283	529.3283234558324
F/19/s	4606732058837280361	0.9500000000000003
F/19/nu_lp	4605520587847270206	0.8154997013225296
F/19/nu_hp	4605772938774498127	0.8435162822919241
F/19/Tt4	4652772568934121472	1150.0
F/19/slip	4606883253351139223	0.9667859630483119
F/19/pi_lpc	4612416969293402412	2.324607392527602
F/19/pi_hpc	4616762332441664563	4.508672559101842
F/19/phi_lp	4605579630730533773	0.8220547781664763
F/19/phi_hp	4606730936907503380	0.9498754407729586
F/19/mdot_air	4604213514655322992	0.6703854260655202
F/19/f	4581429238981127181	0.020025708774237972
F/19/Phi_lp	4578137179560231005	0.012114541625379777
F/19/Phi_hp	4577340263063954285	0.010732111870895367
F/19/sp_thrust	4647869715241577572	529.6100678829357
F/20/s	4607182418800017409	1.0000000000000002
F/20/nu_lp	4605525904077924677	0.8160899214902108
F/20/nu_hp	4605777656791422402	0.8440400873939142
F/20/Tt4	4652772568934121472	1150.0
F/20/slip	4606884147761404722	0.9668852625353337
F/20/pi_lpc	4612421221532533906	2.3264957660436005
F/20/pi_hpc	4616766377683374158	4.512265455490775
F/20/phi_lp	4605586238270727653	0.8227883624924145
F/20/phi_hp	4606734528170569481	0.9502741510673057
F/20/mdot_air	4604223277235092393	0.6714692901494931
F/20/f	4581427212552412455	0.020018678187310315
F/20/Phi_lp	4577782704510955125	0.011499625435752872
F/20/Phi_hp	4577047380730853301	0.010224042011966231
F/20/sp_thrust	4647872066705714967	529.8773984047319
F/21/s	4607407598781385934	1.0500000000000003
F/21/nu_lp	4605530950491490476	0.8166501859434638
F/21/nu_hp	4605782151254297862	0.8445390730106801
F/21/Tt4	4652772568934121472	1150.0
F/21/slip	4606884977543792417	0.9669773868865584
F/21/pi_lpc	4612425253330383765	2.3282862439650196
F/21/pi_hpc	4616770238049207018	4.515694149115669
F/21/phi_lp	4605592533979489590	0.8234873265747982
F/21/phi_hp	4606737949073983459	0.9506539476408274
F/21/mdot_air	4604232570757177743	0.6725010783693949
F/21/f	4581425285645077289	0.020011992884529626
F/21/Phi_lp	4577446291704988563	0.010916042243623447
F/21/Phi_hp	4576767869595515592	0.009739167483698977
F/21/sp_thrust	4647874298034778487	530.1310711498799
F/22/s	4607632778762754459	1.1000000000000003
F/22/nu_lp	4605535740839329712	0.8171820213901722
F/22/nu_hp	4605786432388954360	0.8450143744373966
F/22/Tt4	4652772568934121472	1150.0
F/22/slip	4606885747456655283	0.9670628643852893
F/22/pi_lpc	4612429076206756806	2.329983942112878
F/22/pi_hpc	4616773921469903027	4.518965683888541
F/22/phi_lp	4605598531959226664	0.8241532360953316
F/22/phi_hp	4606741207448736567	0.9510156999082032
F/22/mdot_air	4604241416989119034	0.6734832074076345
F/22/f	4581423453429779576	0.020005636110749653
F/22/Phi_lp	4577127027715929578	0.010362207506768823
F/22/Phi_hp	4576501168480811624	0.00927651479895282
F/22/sp_thrust	4647876415518060659	530.3718011281584
F/23/s	4607857958744122984	1.1500000000000004
F/23/nu_lp	4605540288176679318	0.8176868772527992
F/23/nu_hp	4605790509990049068	0.8454670790994547
F/23/Tt4	4652772568934121472	1150.0
F/23/slip	4606886461902870954	0.9671421838491387
F/23/pi_lpc	4612432701084562680	2.3315937112334915
F/23/pi_hpc	4616777435583792668	4.522086844009689
F/23/phi_lp	4605604245738890563	0.8247875930693812
F/23/phi_hp	4606744310790507744	0.9513602400569674
F/23/mdot_air	4604249836774562024	0.6744179913737556
F/23/f	4581421711303585329	0.019999591896335104
F/23/Phi_lp	4576824043568431764	0.009836613793255546
F/23/Phi_hp	4576246734756271668	0.008835142643913142
F/23/sp_thrust	4647878425103778974	530.6002645736041
F/24/s	4608083138725491509	1.2000000000000004
F/24/nu_lp	4605544604896631637	0.8181661294409915
F/24/nu_hp	4605794393435532790	0.8458982281585452
F/24/Tt4	4652772568934121472	1150.0
F/24/slip	4606887124956637545	0.9672157976049621
F/24/pi_lpc	4612436138319020851	2.33312014996809
F/24/pi_hpc	4616780787742969656	4.525064159450089
F/24/phi_lp	4605609688290293422	0.8253918376573972
F/24/phi_hp	4606747266271537173	0.9516883643657389
F/24/mdot_air	4604257850062837004	0.6753076450883397
F/24/f	4581420054880327914	0.01999384502371352
F/24/Phi_lp	4576536512833926703	0.009337827478044762
F/24/Phi_hp	4576004044265662561	0.008414141752457195
F/24/sp_thrust	4647880332418450443	530.8171011471435
census/F/close_bracket_fails	0	0
census/F/close_calls	97	97
census/F/close_nonreal_propagated	0	0
census/F/eig_complex	0	0
census/F/eig_real	0	0
census/F/hi_wall_literal	0	0
census/F/hi_wall_map	97	97
census/F/illinois_calls	97	97
census/F/illinois_evals	978	978
census/F/illinois_exhausted	0	0
census/F/instant_calls	97	97
census/F/integrate_calls	1	1
census/F/match_calls	1	1
census/F/powers_calls	0	0
G/slip_excursion	13791822512943471104	-0.002733947427120187
G/slip_excursion_slow	13783105756957459456	-0.0007149767790740613
G/slip_excursion_rho2	13798031447583870848	-0.006947037194993899
G/slip_lo	4606860868390179612	0.9643007331420423
G/slip_hi	4606895917858042108	0.9681920057642226
G/0/slip	4606860868390179612	0.9643007331420423
G/0/ref_linear	4606860868390179612	0.9643007331420423
G/0/ref_instant	4606860868390179612	0.9643007331420423
G/0/err_linear	0	0.0
G/0/err_instant	0	0.0
G/4/slip	4606862806509967401	0.9645159076633308
G/4/ref_linear	4606874888177324610	0.9658572421909144
G/4/ref_instant	4606874738446730420	0.9658406187555983
G/4/err_linear	13787200673440608768	-0.0013413345275835598
G/4/err_instant	13787124011376383488	-0.0013247110922675054
G/8/slip	4606867874136123106	0.9650785271871565
G/8/ref_linear	4606888907964469609	0.9674137512397866
G/8/ref_instant	4606888806549191565	0.9674024918821132
G/8/err_linear	13790903119437793024	-0.0023352240526300916
G/8/err_instant	13790877157126613760	-0.0023239646949567705
G/12/slip	4606874694009402718	0.9658356852211616
G/12/ref_linear	4606895917858042108	0.9681920057642226
G/12/ref_instant	4606895917858042108	0.9681920057642226
G/12/err_linear	13790951764632772096	-0.002356320543061008
G/12/err_instant	13790951764632772096	-0.002356320543061008
G/16/slip	4606880128812250105	0.9664390695467083
G/16/ref_linear	4606895917858042108	0.9681920057642226
G/16/ref_instant	4606895917858042108	0.9681920057642226
G/16/err_linear	13789098851199223296	-0.001752936217514267
G/16/err_instant	13789098851199223296	-0.001752936217514267
G/20/slip	4606884147761404722	0.9668852625353337
G/20/ref_linear	4606895917858042108	0.9681920057642226
G/20/ref_instant	4606895917858042108	0.9681920057642226
G/20/err_linear	13787041149232059392	-0.001306743228888907
G/20/err_instant	13787041149232059392	-0.001306743228888907
G/24/slip	4606887124956637545	0.9672157976049621
G/24/ref_linear	4606895917858042108	0.9681920057642226
G/24/ref_instant	4606895917858042108	0.9681920057642226
G/24/err_linear	13785515191164619776	-0.0009762081592604721
G/24/err_instant	13785515191164619776	-0.0009762081592604721
census/G/close_bracket_fails	0	0
census/G/close_calls	291	291
census/G/close_nonreal_propagated	0	0
census/G/eig_complex	0	0
census/G/eig_real	0	0
census/G/hi_wall_literal	0	0
census/G/hi_wall_map	291	291
census/G/illinois_calls	291	291
census/G/illinois_evals	2967	2967
census/G/illinois_exhausted	0	0
census/G/instant_calls	291	291
census/G/integrate_calls	3	3
census/G/match_calls	14	14
census/G/powers_calls	0	0
H/exc/ext_lp	13810275656679257856	-0.04678756541009754
H/exc/ext_hp	13806191310345274848	-0.024848359765888506
H/exc/s_lp	4614253070214989092	3.1400000000000023
H/exc/s_hp	4613487458278336107	2.800000000000002
H/exc/min_phi_lp	4605114592636847115	0.7704251782726045
H/exc/min_phi_hp	4606578062449061678	0.9329029664090507
H/exc/ratio	4611158753628350955	1.8829236960069646
H/exc/npts	301	301
H/exc/match_calls	252	252
H/exc/steady_misses	251	251
H/exc/steady_calls	602	602
H/exc/key/0	4652007308841189376	1000.0
H/exc/key/1	4652021382590024909	1001.6
H/exc/key/2	4652035456338860442	1003.2
H/exc/key/3	4652049530087695974	1004.8
H/exc/key/4	4652063603836531507	1006.4
H/exc/key/5	4652077677585367040	1008.0
H/exc/key/6	4652091751334202573	1009.6
H/exc/key/7	4652105825083038106	1011.2
H/exc/key/8	4652119898831873638	1012.8
H/exc/key/9	4652133972580709171	1014.4
H/exc/key/10	4652148046329544704	1016.0
H/exc/key/11	4652162120078380237	1017.6
H/exc/key/12	4652176193827215770	1019.2
H/exc/key/13	4652190267576051302	1020.8
H/exc/key/14	4652204341324886835	1022.4
H/exc/key/15	4652218415073722368	1024.0
H/exc/key/16	4652225451948140134	1025.6
H/exc/key/17	4652232488822557901	1027.2
H/exc/key/18	4652239525696975667	1028.8
H/exc/key/19	4652246562571393434	1030.4
H/exc/key/20	4652253599445811200	1032.0
H/exc/key/21	4652260636320228966	1033.6
H/exc/key/22	4652267673194646733	1035.2
H/exc/key/23	4652274710069064499	1036.8
H/exc/key/24	4652281746943482266	1038.4
H/exc/key/25	4652288783817900032	1040.0
H/exc/key/26	4652295820692317798	1041.6
H/exc/key/27	4652302857566735565	1043.2
H/exc/key/28	4652309894441153331	1044.8
H/exc/key/29	4652316931315571098	1046.4
H/exc/key/30	4652323968189988864	1048.0
H/exc/key/31	4652331005064406630	1049.6
H/exc/key/32	4652338041938824397	1051.2
H/exc/key/33	4652345078813242163	1052.8
H/exc/key/34	4652352115687659930	1054.4
H/exc/key/35	4652359152562077696	1056.0
H/exc/key/36	4652366189436495462	1057.6
H/exc/key/37	4652373226310913229	1059.2
H/exc/key/38	4652380263185330995	1060.8
H/exc/key/39	4652387300059748762	1062.4
H/exc/key/40	4652394336934166528	1064.0
H/exc/key/41	4652401373808584294	1065.6
H/exc/key/42	4652408410683002061	1067.2
H/exc/key/43	4652415447557419827	1068.8
H/exc/key/44	4652422484431837594	1070.4
H/exc/key/45	4652429521306255360	1072.0
H/exc/key/46	4652436558180673126	1073.6
H/exc/key/47	4652443595055090893	1075.2
H/exc/key/48	4652450631929508659	1076.8
H/exc/key/49	4652457668803926426	1078.4
H/exc/key/50	4652464705678344192	1080.0
H/exc/key/51	4652471742552761958	1081.6
H/exc/key/52	4652478779427179725	1083.2
H/exc/key/53	4652485816301597491	1084.8
H/exc/key/54	4652492853176015258	1086.4
H/exc/key/55	4652499890050433024	1088.0
H/exc/key/56	4652506926924850790	1089.6
H/exc/key/57	4652513963799268557	1091.2
H/exc/key/58	4652521000673686323	1092.8
H/exc/key/59	4652528037548104090	1094.4
H/exc/key/60	4652535074422521856	1096.0
H/exc/key/61	4652542111296939622	1097.6
H/exc/key/62	4652549148171357389	1099.2
H/exc/key/63	4652556185045775155	1100.8
H/exc/key/64	4652563221920192922	1102.4
H/exc/key/65	4652570258794610688	1104.0
H/exc/key/66	4652577295669028454	1105.6
H/exc/key/67	4652584332543446221	1107.2
H/exc/key/68	4652591369417863987	1108.8
H/exc/key/69	4652598406292281754	1110.4
H/exc/key/70	4652605443166699520	1112.0
H/exc/key/71	4652612480041117286	1113.6
H/exc/key/72	4652619516915535053	1115.2
H/exc/key/73	4652626553789952819	1116.8
H/exc/key/74	4652633590664370586	1118.4
H/exc/key/75	4652640627538788352	1120.0
H/exc/key/76	4652647664413206118	1121.6
H/exc/key/77	4652654701287623885	1123.2
H/exc/key/78	4652661738162041651	1124.8
H/exc/key/79	4652668775036459418	1126.4
H/exc/key/80	4652675811910877184	1128.0
H/exc/key/81	4652682848785294950	1129.6
H/exc/key/82	4652689885659712717	1131.2
H/exc/key/83	4652696922534130483	1132.8
H/exc/key/84	4652703959408548250	1134.4
H/exc/key/85	4652710996282966016	1136.0
H/exc/key/86	4652718033157383782	1137.6
H/exc/key/87	4652725070031801549	1139.2
H/exc/key/88	4652732106906219315	1140.8
H/exc/key/89	4652739143780637082	1142.4
H/exc/key/90	4652746180655054848	1144.0
H/exc/key/91	4652753217529472614	1145.6
H/exc/key/92	4652760254403890381	1147.2
H/exc/key/93	4652767291278308147	1148.8
H/exc/key/94	4652774328152725914	1150.4
H/exc/key/95	4652781365027143680	1152.0
H/exc/key/96	4652788401901561446	1153.6
H/exc/key/97	4652795438775979213	1155.2
H/exc/key/98	4652802475650396979	1156.8
H/exc/key/99	4652809512524814746	1158.4
H/exc/key/100	4652816549399232512	1160.0
H/exc/key/101	4652823586273650278	1161.6
H/exc/key/102	4652830623148068045	1163.2
H/exc/key/103	4652837660022485811	1164.8
H/exc/key/104	4652844696896903578	1166.4
H/exc/key/105	4652851733771321344	1168.0
H/exc/key/106	4652858770645739110	1169.6
H/exc/key/107	4652865807520156877	1171.2
H/exc/key/108	4652872844394574643	1172.8
H/exc/key/109	4652879881268992410	1174.4
H/exc/key/110	4652886918143410176	1176.0
H/exc/key/111	4652893955017827942	1177.6
H/exc/key/112	4652900991892245709	1179.2
H/exc/key/113	4652908028766663475	1180.8
H/exc/key/114	4652915065641081242	1182.4
H/exc/key/115	4652922102515499008	1184.0
H/exc/key/116	4652929139389916774	1185.6
H/exc/key/117	4652936176264334541	1187.2
H/exc/key/118	4652943213138752307	1188.8
H/exc/key/119	4652950250013170074	1190.4
H/exc/key/120	4652957286887587840	1192.0
H/exc/key/121	4652964323762005606	1193.6
H/exc/key/122	4652971360636423373	1195.2
H/exc/key/123	4652978397510841139	1196.8
H/exc/key/124	4652985434385258906	1198.4
H/exc/key/125	4652992471259676672	1200.0
H/exc/key/126	4652999508134094438	1201.6
H/exc/key/127	4653006545008512205	1203.2
H/exc/key/128	4653013581882929971	1204.8
H/exc/key/129	4653020618757347738	1206.4
H/exc/key/130	4653027655631765504	1208.0
H/exc/key/131	4653034692506183270	1209.6
H/exc/key/132	4653041729380601037	1211.2
H/exc/key/133	4653048766255018803	1212.8
H/exc/key/134	4653055803129436570	1214.4
H/exc/key/135	4653062840003854336	1216.0
H/exc/key/136	4653069876878272102	1217.6
H/exc/key/137	4653076913752689869	1219.2
H/exc/key/138	4653083950627107635	1220.8
H/exc/key/139	4653090987501525402	1222.4
H/exc/key/140	4653098024375943168	1224.0
H/exc/key/141	4653105061250360934	1225.6
H/exc/key/142	4653112098124778701	1227.2
H/exc/key/143	4653119134999196467	1228.8
H/exc/key/144	4653126171873614234	1230.4
H/exc/key/145	4653133208748032000	1232.0
H/exc/key/146	4653140245622449766	1233.6
H/exc/key/147	4653147282496867533	1235.2
H/exc/key/148	4653154319371285299	1236.8
H/exc/key/149	4653161356245703066	1238.4
H/exc/key/150	4653168393120120832	1240.0
H/exc/key/151	4653175429994538598	1241.6
H/exc/key/152	4653182466868956365	1243.2
H/exc/key/153	4653189503743374131	1244.8
H/exc/key/154	4653196540617791898	1246.4
H/exc/key/155	4653203577492209664	1248.0
H/exc/key/156	4653210614366627430	1249.6
H/exc/key/157	4653217651241045197	1251.2
H/exc/key/158	4653224688115462963	1252.8
H/exc/key/159	4653231724989880730	1254.4
H/exc/key/160	4653238761864298496	1256.0
H/exc/key/161	4653245798738716262	1257.6
H/exc/key/162	4653252835613134029	1259.2
H/exc/key/163	4653259872487551795	1260.8
H/exc/key/164	4653266909361969562	1262.4
H/exc/key/165	4653273946236387328	1264.0
H/exc/key/166	4653280983110805094	1265.6
H/exc/key/167	4653288019985222861	1267.2
H/exc/key/168	4653295056859640627	1268.8
H/exc/key/169	4653302093734058394	1270.4
H/exc/key/170	4653309130608476160	1272.0
H/exc/key/171	4653316167482893926	1273.6
H/exc/key/172	4653323204357311693	1275.2
H/exc/key/173	4653330241231729459	1276.8
H/exc/key/174	4653337278106147226	1278.4
H/exc/key/175	4653344314980564992	1280.0
H/exc/key/176	4653351351854982758	1281.6
H/exc/key/177	4653358388729400525	1283.2
H/exc/key/178	4653365425603818291	1284.8
H/exc/key/179	4653372462478236058	1286.4
H/exc/key/180	4653379499352653824	1288.0
H/exc/key/181	4653386536227071590	1289.6
H/exc/key/182	4653393573101489357	1291.2
H/exc/key/183	4653400609975907123	1292.8
H/exc/key/184	4653407646850324890	1294.4
H/exc/key/185	4653414683724742656	1296.0
H/exc/key/186	4653421720599160422	1297.6
H/exc/key/187	4653428757473578189	1299.2
H/exc/key/188	4653435794347995955	1300.8
H/exc/key/189	4653442831222413722	1302.4
H/exc/key/190	4653449868096831488	1304.0
H/exc/key/191	4653456904971249254	1305.6
H/exc/key/192	4653463941845667021	1307.2
H/exc/key/193	4653470978720084787	1308.8
H/exc/key/194	4653478015594502554	1310.4
H/exc/key/195	4653485052468920320	1312.0
H/exc/key/196	4653492089343338086	1313.6
H/exc/key/197	4653499126217755853	1315.2
H/exc/key/198	4653506163092173619	1316.8
H/exc/key/199	4653513199966591386	1318.4
H/exc/key/200	4653520236841009152	1320.0
H/exc/key/201	4653527273715426918	1321.6
H/exc/key/202	4653534310589844685	1323.2
H/exc/key/203	4653541347464262451	1324.8
H/exc/key/204	4653548384338680218	1326.4
H/exc/key/205	4653555421213097984	1328.0
H/exc/key/206	4653562458087515750	1329.6
H/exc/key/207	4653569494961933517	1331.2
H/exc/key/208	4653576531836351283	1332.8
H/exc/key/209	4653583568710769050	1334.4
H/exc/key/210	4653590605585186816	1336.0
H/exc/key/211	4653597642459604582	1337.6
H/exc/key/212	4653604679334022349	1339.2
H/exc/key/213	4653611716208440115	1340.8
H/exc/key/214	4653618753082857882	1342.4
H/exc/key/215	4653625789957275648	1344.0
H/exc/key/216	4653632826831693414	1345.6
H/exc/key/217	4653639863706111181	1347.2
H/exc/key/218	4653646900580528947	1348.8
H/exc/key/219	4653653937454946714	1350.4
H/exc/key/220	4653660974329364480	1352.0
H/exc/key/221	4653668011203782246	1353.6
H/exc/key/222	4653675048078200013	1355.2
H/exc/key/223	4653682084952617779	1356.8
H/exc/key/224	4653689121827035546	1358.4
H/exc/key/225	4653696158701453312	1360.0
H/exc/key/226	4653703195575871078	1361.6
H/exc/key/227	4653710232450288845	1363.2
H/exc/key/228	4653717269324706611	1364.8
H/exc/key/229	4653724306199124378	1366.4
H/exc/key/230	4653731343073542144	1368.0
H/exc/key/231	4653738379947959910	1369.6
H/exc/key/232	4653745416822377677	1371.2
H/exc/key/233	4653752453696795443	1372.8
H/exc/key/234	4653759490571213210	1374.4
H/exc/key/235	4653766527445630976	1376.0
H/exc/key/236	4653773564320048742	1377.6
H/exc/key/237	4653780601194466509	1379.2
H/exc/key/238	4653787638068884275	1380.8
H/exc/key/239	4653794674943302042	1382.4
H/exc/key/240	4653801711817719808	1384.0
H/exc/key/241	4653808748692137574	1385.6
H/exc/key/242	4653815785566555341	1387.2
H/exc/key/243	4653822822440973107	1388.8
H/exc/key/244	4653829859315390874	1390.4
H/exc/key/245	4653836896189808640	1392.0
H/exc/key/246	4653843933064226406	1393.6
H/exc/key/247	4653850969938644173	1395.2
H/exc/key/248	4653858006813061939	1396.8
H/exc/key/249	4653865043687479706	1398.4
H/exc/key/250	4653872080561897472	1400.0
H/exc/tt4_first_miss	4652007308841189376	1000.0
H/exc/tt4_last_miss	4653872080561897465	1399.9999999999984
H/exc/keys_rounded	251	251
H/exc/keys_exact	252	252
H/exc/collisions	1	1
census/H/exc/close_bracket_fails	0	0
census/H/exc/close_calls	1201	1201
census/H/exc/close_nonreal_propagated	0	0
census/H/exc/eig_complex	0	0
census/H/exc/eig_real	0	0
census/H/exc/hi_wall_literal	0	0
census/H/exc/hi_wall_map	1201	1201
census/H/exc/illinois_calls	1201	1201
census/H/exc/illinois_evals	11904	11904
census/H/exc/illinois_exhausted	0	0
census/H/exc/instant_calls	1201	1201
census/H/exc/integrate_calls	1	1
census/H/exc/match_calls	252	252
census/H/exc/powers_calls	0	0
H/sm/margin_min_lp	13816628917887530584	-0.1192443417562229
H/sm/margin_min_hp	13806067255786707680	-0.024417959055791694
H/sm/steady_min_lp	13814297094151472304	-0.08688378674198094
H/sm/steady_min_hp	4586407258991054128	0.04334337024888624
H/sm/phi_surge_lp	4605921410904353669	0.86
H/sm/phi_surge_hp	4606281698874543309	0.9
H/sm/crossed_lp	1	1
H/sm/crossed_hp	1	1
H/sm/npts	151	151
H/sm/steady_misses	16	16
H/sm/steady_calls	302	302
H/sm/key/0	4652007308841189376	1000.0
H/sm/key/1	4652230144663767482	1026.667
H/sm/key/2	4652347422972032582	1053.333
H/sm/key/3	4652464705678344192	1080.0
H/sm/key/4	4652581988384655802	1106.667
H/sm/key/5	4652699266692920902	1133.333
H/sm/key/6	4652816549399232512	1160.0
H/sm/key/7	4652933832105544122	1186.667
H/sm/key/8	4653051110413809222	1213.333
H/sm/key/9	4653168393120120832	1240.0
H/sm/key/10	4653285675826432442	1266.667
H/sm/key/11	4653402954134697542	1293.333
H/sm/key/12	4653520236841009152	1320.0
H/sm/key/13	4653637519547320762	1346.667
H/sm/key/14	4653754797855585862	1373.333
H/sm/key/15	4653872080561897472	1400.0
census/H/sm/close_bracket_fails	0	0
census/H/sm/close_calls	601	601
census/H/sm/close_nonreal_propagated	0	0
