# phase-6Q combustor-transient oracle — key	u64 bits (or an integer)	repr
# pypy 3.11.15
B/flow/1400/4/split	13814592766106884993	-0.09098705939991981
B/flow/1400/bp_m	4606481018854440431	0.9221289630949608
B/flow/1400/bp_phi	4606876652512496213	0.9660531227439814
B/flow/1400/bp_tau_c	4611540561041041134	1.9677019721152038
B/flow/1400/bp_Tt3	4648167828330825671	563.501602282974
B/flow/1400/bp_eta_c	4606098547895168328	0.8796661565715249
B/flow/1400/bp_pi_c	4621185909652718652	8.8751967516747
B/flow/1100/nu0	4605566620785509837	0.8206103841150082
B/flow/1100/pt4_steady	4691508151782509151	451955.671724474
B/flow/1100/0/nu	4605566620785509837	0.8206103841150082
B/flow/1100/0/pt4	4691042279423477552	424838.33142100554
B/flow/1100/0/Tt4	4652326366574229426	1048.5453294399017
B/flow/1100/0/pi_c	4618085522001031790	5.683900970904331
B/flow/1100/0/phi	4606703172970233999	0.9467930245318871
B/flow/1100/0/f	4580097393982377388	0.015514971601425419
B/flow/1100/0/mdot_c	4605173346681045758	0.7769481875385222
B/flow/1100/0/mdot_ngv	4604506430012135329	0.7029055634054552
B/flow/1100/0/Phi	13813258189909600924	-0.07246609412065158
B/flow/1100/0/dpt4_ds	4698131926234011296	1252888.3558591977
B/flow/1100/0/tau_t	4605670411441568908	0.8321334617247813
B/flow/1100/0/Tt3	4647395665990307518	493.85845379087175
B/flow/1100/0/split	4593490555530306160	0.12248722684933866
B/flow/1100/1/nu	4605566620785509837	0.8206103841150082
B/flow/1100/1/pt4	4691275215602993351	438397.00157273974
B/flow/1100/1/Tt4	4652435073640921466	1073.2624547403234
B/flow/1100/1/pi_c	4618289761476786382	5.865302065720426
B/flow/1100/1/phi	4606378852803480228	0.9107862528838564
B/flow/1100/1/f	4580305897816529287	0.016128336194719785
B/flow/1100/1/mdot_c	4604907206184429702	0.7474006568256903
B/flow/1100/1/mdot_ngv	4604629679982543848	0.7165890588986459
B/flow/1100/1/Phi	13808930551187568447	-0.03745402111370177
B/flow/1100/1/dpt4_ds	4693605507672822336	623787.7044053748
B/flow/1100/1/tau_t	4605677279881434907	0.8328960117330299
B/flow/1100/1/Tt3	4647482580950828954	498.79899729706233
B/flow/1100/1/split	4588781705005279434	0.05981939922215103
B/flow/1100/2/nu	4605566620785509837	0.8206103841150082
B/flow/1100/2/pt4	4691508151782509151	451955.671724474
B/flow/1100/2/Tt4	4652552666608565891	1099.9999999999134
B/flow/1100/2/pi_c	4618494000952540975	6.046703160536523
B/flow/1100/2/phi	4606048482910882570	0.8741078267433704
B/flow/1100/2/f	4580500960861463869	0.016805097081406862
B/flow/1100/2/mdot_c	4604636101219965104	0.7173019594618122
B/flow/1100/2/mdot_ngv	4604744676963740608	0.7293562885273488
B/flow/1100/2/Phi	4411479942697240494	8.784132949748024e-14
B/flow/1100/2/dpt4_ds	13742677540269287096	-1.4184999858807452e-06
B/flow/1100/2/tau_t	4605684374842666006	0.8336837106647887
B/flow/1100/2/Tt3	4647570178767136359	503.77835666071627
B/flow/1100/2/split	13637690445866813834	-1.3364878468232142e-13
B/flow/1100/3/nu	4605566620785509837	0.8206103841150082
B/flow/1100/3/pt4	4691741087962024951	465514.34187620826
B/flow/1100/3/Tt4	4652681208371490254	1129.2270130839784
B/flow/1100/3/pi_c	4618698240428295568	6.228104255352619
B/flow/1100/3/phi	4605710127970473693	0.8365428822096096
B/flow/1100/3/f	4580718468902903211	0.017559729692803987
B/flow/1100/3/mdot_c	4604358443642348964	0.6864757758987037
B/flow/1100/3/mdot_ngv	4604850216617396002	0.7410735438772671
B/flow/1100/3/Phi	4585952512994604921	0.04018793602629862
B/flow/1100/3/dpt4_ds	13916937233106114584	-619094.837300065
B/flow/1100/3/tau_t	4605691754835234423	0.8345030544318907
B/flow/1100/3/Tt3	4647658912122037973	508.82226392031345
B/flow/1100/3/split	13811806201003428690	-0.05740785009074635
B/flow/1100/4/nu	4605566620785509837	0.8206103841150082
B/flow/1100/4/pt4	4691974024141540750	479073.01202794246
B/flow/1100/4/Tt4	4652823478461620867	1161.5754863826157
B/flow/1100/4/pi_c	4618902479904050160	6.409505350168715
B/flow/1100/4/phi	4605361374220924086	0.7978234379421767
B/flow/1100/4/f	4580964098049612206	0.018411926987164477
B/flow/1100/4/mdot_c	4604072252693969513	0.6547021978656861
B/flow/1100/4/mdot_ngv	4604944702658671525	0.751563601730244
B/flow/1100/4/Phi	4590681847045906208	0.08350856648882798
B/flow/1100/4/dpt4_ds	13921423344865745263	-1234117.9630981346
B/flow/1100/4/tau_t	4605699501362215970	0.83536309169347
B/flow/1100/4/Tt3	4647732074156466309	513.9620881760644
B/flow/1100/4/split	13816167497596718374	-0.112840848870111
B/flow/1100/bp_m	4604636101219965104	0.7173019594618122
B/flow/1100/bp_phi	4606048482910882570	0.8741078267433704
B/flow/1100/bp_tau_c	4610601341020897556	1.759153233804743
B/flow/1100/bp_Tt3	4647570178767136359	503.77835666071627
B/flow/1100/bp_eta_c	4606058511289506602	0.8752212004281763
B/flow/1100/bp_pi_c	4618494000952540975	6.046703160536523
B/press/1400/nu0	4606743381644778076	0.9512570841587364
B/press/1400/pt4_steady	4693944446688505462	663245.3989958304
B/press/1400/0/nu	4606743381644778076	0.9512570841587364
B/press/1400/0/pt4	4693602612612756314	623450.6750560806
B/press/1400/0/Tt4	4653706750624831214	1362.4083245484467
B/press/1400/0/pi_c	4620885256993065853	8.341130343416575
B/press/1400/0/phi	4607215335257433787	1.0073089217825515
B/press/1400/0/f	4582472564331925534	0.023645470732461253
B/press/1400/0/mdot_c	4606806005671383555	0.9582097477819506
B/press/1400/0/mdot_ngv	4606286392069964417	0.900521049361558
B/press/1400/0/Phi	13812740376926781168	-0.06527999542094753
B/press/1400/0/dpt4_ds	4697772489174840263	1169200.394019352
B/press/1400/0/tau_t	4605739834921990768	0.8398410163661776
B/press/1400/0/Tt3	4648077903871584269	553.2783748779926
B/press/1400/0/split	4591093521705724349	0.08922170006363835
B/press/1400/1/nu	4606743381644778076	0.9512570841587364
B/press/1400/1/pt4	4693773529650630888	643348.0370259555
B/press/1400/1/Tt4	4653788980562602200	1381.105247730904
B/press/1400/1/pi_c	4621035117810245879	8.607336630972425
B/press/1400/1/phi	4607075247947630592	0.9881016452111453
B/press/1400/1/f	4582605044808094257	0.024105104716698193
B/press/1400/1/mdot_c	4606641434612229787	0.9399386898760044
B/press/1400/1/mdot_ngv	4606486475382134013	0.9227347593629528
B/press/1400/1/Phi	13808315047068280528	-0.03318310333254504
B/press/1400/1/dpt4_ds	4693229919346627437	580063.4685369559
B/press/1400/1/tau_t	4605743109378577107	0.8402045540757065
B/press/1400/1/Tt3	4648123308250495587	558.4402551351344
B/press/1400/1/split	4586386458073014524	0.043199034885505555
B/press/1400/2/nu	4606743381644778076	0.9512570841587364
B/press/1400/2/pt4	4693944446688505462	663245.3989958304
B/press/1400/2/Tt4	4653872080561897456	1399.9999999999964
B/press/1400/2/pi_c	4621184978627425904	8.873542918528273
B/press/1400/2/phi	4606904985230271311	0.9691986863063934
B/press/1400/2/f	4582740553060485680	0.024575243409922176
B/press/1400/2/mdot_c	4606479470996173653	0.9219571163062975
B/press/1400/2/mdot_ngv	4606683549996916658	0.9446144368530354
B/press/1400/2/Phi	13620002140600359921	-8.867533464408248e-15
B/press/1400/2/dpt4_ds	13710313100910928052	-9.693621771394615e-09
B/press/1400/2/tau_t	4605746351014539269	0.840564447963971
B/press/1400/2/Tt3	4648167822874385803	563.5009819575802
B/press/1400/2/split	13603518763699815436	-7.051912280679362e-16
B/press/1400/3/nu	4606743381644778076	0.9512570841587364
B/press/1400/3/pt4	4694115363726380036	683142.7609657054
B/press/1400/3/Tt4	4653956161541279922	1419.1178013170543
B/press/1400/3/pi_c	4621334839444605929	9.13974920608412
B/press/1400/3/phi	4606737285587213834	0.9505802858120103
B/press/1400/3/f	4582879289690627309	0.025056582788491367
B/press/1400/3/mdot_c	4606319945522704338	0.9042462309403112
B/press/1400/3/mdot_ngv	4606877588722885539	0.9661570629769937
B/press/1400/3/Phi	4585095757734573397	0.03424300217532542
B/press/1400/3/dpt4_ds	13916525987979567352	-571219.6035433104
B/press/1400/3/tau_t	4605749564012100273	0.8409211623510001
B/press/1400/3/Tt3	4648211502174929927	568.4667435103337
B/press/1400/3/split	13809388041698449662	-0.040628499230750834
B/press/1400/4/nu	4606743381644778076	0.9512570841587364
B/press/1400/4/pt4	4694286280764254610	703040.1229355803
B/press/1400/4/Tt4	4654041336363563842	1438.4843137149733
B/press/1400/4/pi_c	4621484700261785955	9.40595549363997
B/press/1400/4/phi	4606571984302107983	0.9322281565395459
B/press/1400/4/f	4583021465540819985	0.02554985435858376
B/press/1400/4/mdot_c	4606162701504226854	0.8867886379604826
B/press/1400/4/mdot_ngv	4607068559739105384	0.9873591049013273
B/press/1400/4/Phi	4589674171432803215	0.06952425815107531
B/press/1400/4/dpt4_ds	13920992469941369745	-1133797.0771214704
B/press/1400/4/tau_t	4605752751649505920	0.8412750611951907
B/press/1400/4/Tt3	4648254396333105229	573.3432447100146
B/press/1400/4/split	13813722568928890162	-0.0789106476127486
B/press/1400/bp_m	4606479470996173654	0.9219571163062976
B/press/1400/bp_phi	4606904985230271311	0.9691986863063934
B/press/1400/bp_tau_c	4611540551285676655	1.9676998059891522
B/press/1400/bp_Tt3	4648167822874385803	563.5009819575802
B/press/1400/bp_eta_c	4606097661271309265	0.8795677215492735
B/press/1400/bp_pi_c	4621184978627425904	8.873542918528273
B/press/1100/nu0	4605470045249472133	0.8098883457425506
B/press/1100/pt4_steady	4691486135912235565	450674.1794128742
B/press/1100/0/nu	4605470045249472133	0.8098883457425506
B/press/1100/0/pt4	4691021584505420381	423633.72864810174
B/press/1100/0/Tt4	4652386429037819336	1062.2019525425148
B/press/1100/0/pi_c	4618067376605054374	5.667784621780276
B/press/1100/0/phi	4606577108751705560	0.932797084732722
B/press/1100/0/f	4580243298761700425	0.015911152094748613
B/press/1100/0/mdot_c	4604979811695783507	0.7554614878676581
B/press/1100/0/mdot_ngv	4604446054454395865	0.6962025299727613
B/press/1100/0/Phi	13811376241627825933	-0.05442440760044862
B/press/1100/0/dpt4_ds	4697157205626451754	1037259.7647092093
B/press/1100/0/tau_t	4605674274602543725	0.8325623587509888
B/press/1100/0/Tt3	4647403041832477643	494.2777218767994
B/press/1100/0/split	4592041884713026534	0.10238288064375886
B/press/1100/1/nu	4605470045249472133	0.8098883457425506
B/press/1100/1/pt4	4691253860208827973	437153.954030488
B/press/1100/1/Tt4	4652468448418015627	1080.8510004753214
B/press/1100/1/pi_c	4618271036972426708	5.848671365028583
B/press/1100/1/phi	4606352257986437456	0.9078336350621985
B/press/1100/1/f	4580369405910380592	0.01634867415735658
B/press/1100/1/mdot_c	4604797707681461576	0.7352438809099704
B/press/1100/1/mdot_ngv	4604587822776729809	0.7119419755345239
B/press/1100/1/Phi	13807049260444796853	-0.027824972123603426
B/press/1100/1/dpt4_ds	4692574244625231024	514010.4424159033
B/press/1100/1/tau_t	4605679366513546895	0.833127674434495
B/press/1100/1/Tt3	4647487267281088291	499.0653843309139
B/press/1100/1/split	4587310927450404394	0.049613829812625035
B/press/1100/2/nu	4605470045249472133	0.8098883457425506
B/press/1100/2/pt4	4691486135912235565	450674.1794128742
B/press/1100/2/Tt4	4652552666608578044	1100.0000000026766
B/press/1100/2/pi_c	4618474697339799042	6.029558108276889
B/press/1100/2/phi	4606130095377354775	0.8831686306807595
B/press/1100/2/f	4580501007110139376	0.01680525753873313
B/press/1100/2/mdot_c	4604617780773505754	0.7152679813137539
B/press/1100/2/mdot_ngv	4604726049674155181	0.7272882439489387
B/press/1100/2/Phi	4435596873595153295	3.456726343101487e-12
B/press/1100/2/dpt4_ds	4495948263310893236	3.877448708557846e-08
B/press/1100/2/tau_t	4605684420700520025	0.8336888019093279
B/press/1100/2/Tt3	4647570066100855095	503.7719523240989
B/press/1100/2/split	4391150275087774531	3.663657815548916e-15
B/press/1100/3/nu	4605470045249472133	0.8098883457425506
B/press/1100/3/pt4	4691718411615643157	464194.40479526046
B/press/1100/3/Tt4	4652639333946622128	1119.705871194641
B/press/1100/3/pi_c	4618678357707171377	6.210444851525197
B/press/1100/3/phi	4605910371171085437	0.8587743433939888
B/press/1100/3/f	4580638599366908729	0.017282626574593982
B/press/1100/3/mdot_c	4604439828699570685	0.6955113323375027
B/press/1100/3/mdot_ngv	4604860616692855768	0.7422281842005942
B/press/1100/3/Phi	4584028148951750091	0.029042489050217484
B/press/1100/3/dpt4_ds	13915789885187580171	-504906.98005820875
B/press/1100/3/tau_t	4605689445291495780	0.8342466435683886
B/press/1100/3/Tt3	4647651545818514974	508.40353804369977
B/press/1100/3/split	13810269742299716756	-0.04674652615795441
B/press/1100/4/nu	4605470045249472133	0.8098883457425506
B/press/1100/4/pt4	4691950687319050749	477714.6301776467
B/press/1100/4/Tt4	4652728722741346015	1140.0305299944519
B/press/1100/4/pi_c	4618882018074543711	6.391331594773503
B/press/1100/4/phi	4605692850003357687	0.834624642518519
B/press/1100/4/f	4580782734564357560	0.01778269599605206
B/press/1100/4/mdot_c	4604263660840875670	0.6759527710452911
B/press/1100/4/mdot_ngv	4604991388295669427	0.7567467486416802
B/press/1100/4/Phi	4588707033768872938	0.05930126343505278
B/press/1100/4/dpt4_ds	13920216051087557181	-1000799.4878216457
B/press/1100/4/tau_t	4605694449554824239	0.8348022284052429
B/press/1100/4/Tt3	4647723311047105668	512.9658379842444
B/press/1100/4/split	13814585105981973924	-0.09088075381182265
B/press/1100/bp_m	4604617780773505754	0.7152679813137539
B/press/1100/bp_phi	4606130095377354775	0.8831686306807595
B/press/1100/bp_tau_c	4610601240304985283	1.7591308703797928
B/press/1100/bp_Tt3	4647570066100855095	503.7719523240989
B/press/1100/bp_eta_c	4606042888013273448	0.8734866683287636
B/press/1100/bp_pi_c	4618474697339799042	6.029558108276889
B/tilt/1400/nu0	4606757350217255086	0.9528079072372486
B/tilt/1400/pt4_steady	4693944145650771490	663210.353591148
B/tilt/1400/0/nu	4606757350217255086	0.9528079072372486
B/tilt/1400/0/pt4	4693602329637286380	623417.7323756791
B/tilt/1400/0/Tt4	4653683832233777674	1357.197285739358
B/tilt/1400/0/pi_c	4620885008878918232	8.340689604153496
B/tilt/1400/0/phi	4607239164877284703	1.0126001603078618
B/tilt/1400/0/f	4582425556729308072	0.023482380348841453
B/tilt/1400/0/mdot_c	4606865486439505035	0.9648134396110363
B/tilt/1400/0/mdot_ngv	4606302054348874460	0.902259911627961
B/tilt/1400/0/Phi	13813280372776516680	-0.07277394324067743
B/tilt/1400/0/dpt4_ds	4698076468851512725	1239976.1777966965
B/tilt/1400/0/tau_t	4605738909951343502	0.8397383239952079
B/tilt/1400/0/Tt3	4648077432185004968	553.2247503223962
B/tilt/1400/0/split	4591469557261012746	0.0944402417081244
B/tilt/1400/1/nu	4606757350217255086	0.9528079072372486
B/tilt/1400/1/pt4	4693773237644028935	643314.0429834136
B/tilt/1400/1/Tt4	4653776664180817257	1378.3048267362994
B/tilt/1400/1/pi_c	4621034861777561631	8.60688182556265
B/tilt/1400/1/phi	4607092717929581143	0.9900412028312741
B/tilt/1400/1/f	4582579779188186011	0.02401744698871831
B/tilt/1400/1/mdot_c	4606671882518617349	0.9433190865483146
B/tilt/1400/1/mdot_ngv	4606494762251517859	0.9236547866821535
B/tilt/1400/1/Phi	13808883001897711207	-0.03712408163617625
B/tilt/1400/1/dpt4_ds	4693537318105171099	615849.3939420165
B/tilt/1400/1/tau_t	4605742622448546283	0.8401504939825463
B/tilt/1400/1/Tt3	4648122957607941585	558.4003916919993
B/tilt/1400/1/split	4586763953290639958	0.04581843414984081
B/tilt/1400/2/nu	4606757350217255086	0.9528079072372486
B/tilt/1400/2/pt4	4693944145650771490	663210.353591148
B/tilt/1400/2/Tt4	4653872080561949870	1400.000000011914
B/tilt/1400/2/pi_c	4621184714676205031	8.873074046971807
B/tilt/1400/2/phi	4606890315906243812	0.9675700641772917
B/tilt/1400/2/f	4582740550755505536	0.02457523541291584
B/tilt/1400/2/mdot_c	4606479032270340723	0.9219084079541758
B/tilt/1400/2/mdot_ngv	4606683100422884045	0.9445645241088073
B/tilt/1400/2/Phi	4444045710474341209	1.2924822302412669e-11
B/tilt/1400/2/dpt4_ds	13728571642538014566	-1.615603628565769e-07
B/tilt/1400/2/tau_t	4605746349321594772	0.840564260009375
B/tilt/1400/2/Tt3	4648167825626761789	563.5012948665022
B/tilt/1400/2/split	13621831534549081526	-1.1753808197196981e-14
B/tilt/1400/3/nu	4606757350217255086	0.9528079072372486
B/tilt/1400/3/pt4	4694115053657514045	683106.6641988825
B/tilt/1400/3/Tt4	4653970408505627336	1422.3571859646345
B/tilt/1400/3/pi_c	4621334567574848430	9.139266268380961
B/tilt/1400/3/phi	4606688406389146729	0.9451536047000789
B/tilt/1400/3/f	4582908547961973362	0.025158092808832362
B/tilt/1400/3/mdot_c	4606286651285904166	0.9005498281120239
B/tilt/1400/3/mdot_ngv	4606866883198068491	0.9649685109627354
B/tilt/1400/3/Phi	4585725741209130488	0.038614390666491916
B/tilt/1400/3/dpt4_ds	13916839623082425759	-607731.5349787957
B/tilt/1400/3/tau_t	4605750099298707617	0.8409805911026248
B/tilt/1400/3/Tt3	4648212106972082505	568.5355009860733
B/tilt/1400/3/split	13809769973491298969	-0.04327868341986125
B/tilt/1400/4/nu	4606757350217255086	0.9528079072372486
B/tilt/1400/4/pt4	4694285961664256600	703002.974806617
B/tilt/1400/4/Tt4	4654072011231831557	1445.4589712567406
B/tilt/1400/4/pi_c	4621484420473491829	9.405458489790115
B/tilt/1400/4/phi	4606486689489554229	0.9227585300617195
B/tilt/1400/4/f	4583084535497285547	0.02576867222680305
B/tilt/1400/4/mdot_c	4606094453828949050	0.8792116239134267
B/tilt/1400/4/mdot_ngv	4607045899809958397	0.9848433473937913
B/tilt/1400/4/Phi	4590338667925777712	0.07874599947961225
B/tilt/1400/4/dpt4_ds	13921308876979987583	-1207466.3315794764
B/tilt/1400/4/tau_t	4605753879937800268	0.8414003263594707
B/tilt/1400/4/Tt3	4648255869841962740	573.5107632723798
B/tilt/1400/4/split	13814107496778703775	-0.0842525946337802
B/tilt/1400/bp_m	4606479032270340722	0.9219084079541757
B/tilt/1400/bp_phi	4606890315906243812	0.9675700641772917
B/tilt/1400/bp_tau_c	4611540556206546596	1.967700898641774
B/tilt/1400/bp_Tt3	4648167825626761789	563.5012948665022
B/tilt/1400/bp_eta_c	4606097395602104291	0.8795382263424439
B/tilt/1400/bp_pi_c	4621184714676205031	8.873074046971807
B/tilt/1100/nu0	4605516313377245717	0.8150251398186038
B/tilt/1100/pt4_steady	4691481455656219435	450401.7526576991
B/tilt/1100/0/nu	4605516313377245717	0.8150251398186038
B/tilt/1100/0/pt4	4691017185064765219	423377.64749823714
B/tilt/1100/0/Tt4	4652354738966048736	1054.9964644489737
B/tilt/1100/0/pi_c	4618063519155967282	5.664358518746029
B/tilt/1100/0/phi	4606628372005452696	0.9384884491954493
B/tilt/1100/0/f	4580183998165167294	0.01570541182085771
B/tilt/1100/0/mdot_c	4605064751311039563	0.7648916795236657
B/tilt/1100/0/mdot_ngv	4604464525746671125	0.6982532553706188
B/tilt/1100/0/Phi	13812592058211633067	-0.06322165976419451
B/tilt/1100/0/dpt4_ds	4697666572094167806	1144539.651952445
B/tilt/1100/0/tau_t	4605672246323775321	0.8323371745720848
B/tilt/1100/0/Tt3	4647396726118127593	493.91871508059427
B/tilt/1100/0/split	4592781000056715876	0.1126401665489794
B/tilt/1100/1/nu	4605516313377245717	0.8150251398186038
B/tilt/1100/1/pt4	4691249320360492327	436889.7000779681
B/tilt/1100/1/Tt4	4652450872778161555	1076.8547626434345
B/tilt/1100/1/pi_c	4618267056413262369	5.845135918280477
B/tilt/1100/1/phi	4606353040868391899	0.9079205524193371
B/tilt/1100/1/f	4580336405822709477	0.016234182103771828
B/tilt/1100/1/mdot_c	4604840349512560171	0.7399780751797541
B/tilt/1100/1/mdot_ngv	4604596311204336573	0.7128843803117132
B/tilt/1100/1/Phi	13808229132413591021	-0.032586950658863724
B/tilt/1100/1/dpt4_ds	4693135591212764403	569082.2284759566
B/tilt/1100/1/tau_t	4605678270583558908	0.833006001763891
B/tilt/1100/1/Tt3	4647483683483834059	498.8616690424794
B/tilt/1100/1/split	4588066534816843062	0.054856909161353704
B/tilt/1100/2/nu	4605516313377245717	0.8150251398186038
B/tilt/1100/2/pt4	4691481455656219435	450401.7526576991
B/tilt/1100/2/Tt4	4652552666608557787	1099.9999999980707
B/tilt/1100/2/pi_c	4618470593670557456	6.025913317814926
B/tilt/1100/2/phi	4606075181139082130	0.8770719255097552
B/tilt/1100/2/f	4580500983447461894	0.016805175442328867
B/tilt/1100/2/mdot_c	4604613886847829518	0.7148356687195603
B/tilt/1100/2/mdot_ngv	4604722089781463706	0.7268486075448266
B/tilt/1100/2/Phi	13656550505897669815	-2.4799405233071175e-12
B/tilt/1100/2/dpt4_ds	4482437464428781748	4.846810885697307e-09
B/tilt/1100/2/tau_t	4605684397237843295	0.8336861970289354
B/tilt/1100/2/Tt3	4647570123745391804	503.7752290366441
B/tilt/1100/2/split	4377642285285966255	4.582342236474683e-16
B/tilt/1100/3/nu	4605516313377245717	0.8150251398186038
B/tilt/1100/3/pt4	4691713590951946543	463913.8052374301
B/tilt/1100/3/Tt4	4652661137855901120	1124.6635061864363
B/tilt/1100/3/pi_c	4618674130927852542	6.206690717349373
B/tilt/1100/3/phi	4605793923036029356	0.8458460033225967
B/tilt/1100/3/f	4580679799610132140	0.017425568632865193
B/tilt/1100/3/mdot_c	4604384654423063816	0.6893857571230066
B/tilt/1100/3/mdot_ngv	4604841265939380533	0.7400798189953891
B/tilt/1100/3/Phi	4585156101238270907	0.03466171934527248
B/tilt/1100/3/dpt4_ds	13916454438693723798	-562890.1704053457
B/tilt/1100/3/tau_t	4605690654433239181	0.8343808852687445
B/tilt/1100/3/Tt3	4647656275151789867	508.67236951597687
B/tilt/1100/3/split	13811065203969791118	-0.05226615029122526
B/tilt/1100/4/nu	4605516313377245717	0.8150251398186038
B/tilt/1100/4/pt4	4691945726247673651	477425.8578171611
B/tilt/1100/4/Tt4	4652777545057864783	1151.131439544977
B/tilt/1100/4/pi_c	4618877668185147629	6.387468116883821
B/tilt/1100/4/phi	4605508280911006775	0.814133356922304
B/tilt/1100/4/f	4580875442308191729	0.018104340595320016
B/tilt/1100/4/mdot_c	4604151848910179204	0.6635391530565902
B/tilt/1100/4/mdot_ngv	4604953106047609681	0.7524965653186461
B/tilt/1100/4/Phi	4589820800977549294	0.07155915185941783
B/tilt/1100/4/dpt4_ds	13920931927263420590	-1119700.8864460397
B/tilt/1100/4/tau_t	4605697078163677624	0.835094062612419
B/tilt/1100/4/Tt3	4647728599393513877	513.5670533641702
B/tilt/1100/4/split	13815404509261834726	-0.10225225865875806
B/tilt/1100/bp_m	4604613886847829518	0.7148356687195603
B/tilt/1100/bp_phi	4606075181139082130	0.8770719255097552
B/tilt/1100/bp_tau_c	4610601291835239384	1.7591423123947063
B/tilt/1100/bp_Tt3	4647570123745391804	503.7752290366441
B/tilt/1100/bp_eta_c	4606039391976682218	0.8730985302969121
B/tilt/1100/bp_pi_c	4618470593670557456	6.025913317814926
census/B/backpressure_bracket_fails	0	0
census/B/backpressure_calls	648	648
census/B/illinois_calls	1662	1662
census/B/illinois_evals	14485	14485
census/B/illinois_exhausted	6	6
census/B/instant_soak_calls	0	0
census/B/phi_max_flat5	0	0
census/B/phi_max_linear	0	0
census/B/phi_max_quadratic	994	994
census/B/phi_max_swirled	0	0
census/B/plenum_state_calls	642	642
census/B/pt4_at_bracket_fails	0	0
census/B/pt4_at_calls	6	6
census/B/pt4_at_floor_fails	0	0
census/B/r34_solve_turbine	816	816
census/B/soak_close_bracket_fails	0	0
census/B/soak_close_calls	0	0
census/B/subsonic_escalations	0	0
census/B/subsonic_raises	1	1
C/flow/1400/nu	4606772882669204789	0.954532355815593
C/flow/1400/pt4	4693945508527681582	663369.0133452469
C/flow/1400/Tt4	4653872080561892709	1399.999999998917
C/flow/1400/pi_c	4621185909652726985	8.875196751689503
C/flow/1400/phi	4606876652512508146	0.9660531227453062
C/flow/1400/f	4582740548490756064	0.02457522755548769
C/flow/1400/mdot_c	4606481018854459585	0.9221289630970874
C/flow/1400/mdot_ngv	4606685135762512965	0.9447904922007032
C/flow/1400/Phi	13657919405517332088	-3.032834676586339e-12
C/flow/1400/dpt4_ds	4489870781467406606	1.4540432657091922e-08
C/flow/1400/tau_t	4605746347658380096	0.8405640753554522
C/flow/1400/Tt3	4648167828330828042	563.5016022832435
C/flow/1400/rung35_nu	4606772882669196752	0.9545323558147008
C/flow/1400/rung35_pi_c	4621185909652718684	8.875196751674757
C/flow/1400/rung35_tau_t	4605746347658377168	0.8405640753551271
C/flow/1400/massbal_rel	4382861454831512258	1.0575897306451505e-15
C/flow/1400/mf	4582188962466132378	0.02266152910361683
C/flow/1100/nu	4605566620785509845	0.8206103841150091
C/flow/1100/pt4	4691508151782508921	451955.6717244606
C/flow/1100/Tt4	4652552666608565751	1099.9999999998815
C/flow/1100/pi_c	4618494000952540773	6.046703160536343
C/flow/1100/phi	4606048482910882949	0.8741078267434125
C/flow/1100/f	4580500960861463632	0.01680509708140604
C/flow/1100/mdot_c	4604636101219965421	0.7173019594618474
C/flow/1100/mdot_ngv	4604744676963740533	0.7293562885273405
C/flow/1100/Phi	4407679697513747716	4.83594553350489e-14
C/flow/1100/dpt4_ds	13738891111049879907	-7.851833634829637e-07
C/flow/1100/tau_t	4605684374842665994	0.8336837106647874
C/flow/1100/Tt3	4647570178767136266	503.778356660711
C/flow/1100/rung35_nu	4605566620785509837	0.8206103841150082
C/flow/1100/rung35_pi_c	4618494000952540457	6.046703160536063
C/flow/1100/rung35_tau_t	4605684374842665990	0.833683710664787
C/flow/1100/massbal_rel	13633753669859869726	-7.39787122501241e-14
C/flow/1100/mf	4578102469382629501	0.012054329065439124
C/flow/900/nu	4604764070394535428	0.7315093918668372
C/flow/900/pt4	4689622605349523679	342202.42431665765
C/flow/900/Tt4	4651127699539030936	900.0000000070895
C/flow/900/pi_c	4616840745473789665	4.57831732205861
C/flow/900/phi	4605637511323324805	0.828480814846032
C/flow/900/f	4578022657567431674	0.01191587763595513
C/flow/900/mdot_c	4603633956065769491	0.6060414970413625
C/flow/900/mdot_ngv	4603699001702194582	0.6132630133624157
C/flow/900/Phi	4435001043144267304	3.2160723404932736e-12
C/flow/900/dpt4_ds	4495948263310893236	3.877448708557846e-08
C/flow/900/tau_t	4605623121173205423	0.8268831872469969
C/flow/900/Tt3	4646870268350588933	463.9930556878683
C/flow/900/rung35_nu	4604764070394535395	0.7315093918668335
C/flow/900/rung35_pi_c	4616840745473785841	4.578317322055214
C/flow/900/rung35_tau_t	4605623121173203206	0.8268831872467508
C/flow/900/massbal_rel	4392013787643736183	4.344849112114534e-15
C/flow/900/mf	4574975863616097659	0.007221516321055939
C/press/1400/nu	4606743381644765683	0.9512570841573605
C/press/1400/pt4	4693944446688492569	663245.3989943295
C/press/1400/Tt4	4653872080561906775	1400.0000000021153
C/press/1400/pi_c	4621184978627414599	8.87354291850819
C/press/1400/phi	4606904985230256687	0.9691986863047698
C/press/1400/f	4582740553060507790	0.024575243409998886
C/press/1400/mdot_c	4606479470996147732	0.9219571163034197
C/press/1400/mdot_ngv	4606683549996890729	0.9446144368501567
C/press/1400/Phi	4433569282702571111	2.6377889033880732e-12
C/press/1400/dpt4_ds	4479887009742247493	3.231207257131538e-09
C/press/1400/tau_t	4605746351014539633	0.8405644479640114
C/press/1400/Tt3	4648167822874382567	563.5009819572123
