# phase-6P spool-transient oracle — key	u64 bits (or an integer)	repr
# cpython 3.14.3
eq/surge_pressure/520/m	4601508659526918829	0.4350430909412733
eq/surge_pressure/520/thrust	4627019265144706821	22.474635353041794
eq/surge_pressure/520/Tt2	4643745586963694955	286.3754828060834
eq/surge_pressure/520/pt2	4680086807681088516	77858.48677323764
eq/surge_pressure/520/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/1500/branch	0	0
eq/surge_tilted/1500/nu	4607182418800033389	1.0000000000035485
eq/surge_tilted/1500/n	4607182418800033389	1.0000000000035485
eq/surge_tilted/1500/pi_c	4621819117589011366	10.00000000007078
eq/surge_tilted/1500/tau_c	4611770577926484819	2.037551961139266
eq/surge_tilted/1500/mdot_air	4607182418800049421	1.0000000000071083
eq/surge_tilted/1500/f	4583515894746788908	0.027265250260189486
eq/surge_tilted/1500/pi_t	4601396903998823232	0.42883941292022953
eq/surge_tilted/1500/tau_t	4605762360027397713	0.8423418054316675
eq/surge_tilted/1500/Tt3	4648343779432392481	583.5049266137395
eq/surge_tilted/1500/Tt5	4653271803104155556	1263.5127081475011
eq/surge_tilted/1500/flowcoef	4607182418800033436	1.000000000003559
eq/surge_tilted/1500/Phi	4378827793565668362	5.751343654815694e-16
eq/surge_tilted/1500/sp_thrust	4649771419385843768	745.8087983266514
eq/surge_tilted/1500/M9	4607182418800017476	1.000000000000015
eq/surge_tilted/1500/pt9_over_p0	4618759410625817152	6.282434304720084
eq/surge_tilted/1500/eta_c	4606101554889448489	0.88
eq/surge_tilted/1500/eta_t	4606281698874543309	0.9
eq/surge_tilted/1500/nu_t	4607182418800033389	1.0000000000035485
eq/surge_tilted/1500/p_net_spec	4460815430910476288	1.7462298274040222e-10
eq/surge_tilted/1500/m	4607182418800049417	1.0000000000071074
eq/surge_tilted/1500/thrust	4649771419385890400	745.8087983319529
eq/surge_tilted/1500/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/1500/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/1500/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/1300/branch	0	0
eq/surge_tilted/1300/nu	4606338022413318251	0.9062531689576309
eq/surge_tilted/1300/n	4606338022413318251	0.9062531689576309
eq/surge_tilted/1300/pi_c	4620507267725267588	7.834843261171617
eq/surge_tilted/1300/tau_c	4611226490859695637	1.89796438277961
eq/surge_tilted/1300/mdot_air	4605813625073976244	0.8480333689386641
eq/surge_tilted/1300/f	4581979139933053870	0.021933560955776414
eq/surge_tilted/1300/pi_t	4601376928337273657	0.42773054095100665
eq/surge_tilted/1300/tau_t	4605728382253013439	0.8385695146869735
eq/surge_tilted/1300/Tt3	4647992160362431509	543.5304664672609
eq/surge_tilted/1300/Tt5	4652509303493255256	1090.1403690930656
eq/surge_tilted/1300/flowcoef	4606603775483442674	0.9357576866893267
eq/surge_tilted/1300/Phi	4420134983750028885	3.3358587235962766e-13
eq/surge_tilted/1300/sp_thrust	4648746127000563328	629.2465493040654
eq/surge_tilted/1300/M9	4607182418800016962	0.9999999999999505
eq/surge_tilted/1300/pt9_over_p0	4617213580394356271	4.90946125261648
eq/surge_tilted/1300/eta_c	4606085179908341465	0.878182011894718
eq/surge_tilted/1300/eta_t	4606281572101536971	0.8999859253689463
eq/surge_tilted/1300/nu_t	4606943476366761165	0.9734720609038959
eq/surge_tilted/1300/p_net_spec	4502770595603152896	1.0823714546859264e-07
eq/surge_tilted/1300/m	4605813625073976245	0.8480333689386642
eq/surge_tilted/1300/thrust	4647905005195074601	533.6220710993558
eq/surge_tilted/1300/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/1300/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/1300/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/1100/branch	0	0
eq/surge_tilted/1100/nu	4605516313377276246	0.8150251398219932
eq/surge_tilted/1100/n	4605516313377276246	0.8150251398219932
eq/surge_tilted/1100/pi_c	4618470593670617912	6.025913317868621
eq/surge_tilted/1100/tau_c	4610601291835259495	1.7591423123991718
eq/surge_tilted/1100/mdot_air	4604613886847880903	0.7148356687252652
eq/surge_tilted/1100/f	4580500983447469367	0.016805175442354794
eq/surge_tilted/1100/pi_t	4601348539263697070	0.42615463079438143
eq/surge_tilted/1100/tau_t	4605684397237831432	0.8336861970276184
eq/surge_tilted/1100/Tt3	4647570123745414301	503.7752290379229
eq/surge_tilted/1100/Tt5	4651277715293405710	917.0548167303803
eq/surge_tilted/1100/flowcoef	4606075181139112325	0.8770719255131075
eq/surge_tilted/1100/Phi	4394392541711664416	6.2213551994385644e-15
eq/surge_tilted/1100/sp_thrust	4647517537242246944	500.7860324119556
eq/surge_tilted/1100/M9	4607182418800017556	1.0000000000000329
eq/surge_tilted/1100/pt9_over_p0	4615653778724565414	3.76203953524801
eq/surge_tilted/1100/eta_c	4606039391976684947	0.8730985302972151
eq/surge_tilted/1100/eta_t	4606281279389275040	0.8999534277796677
eq/surge_tilted/1100/nu_t	4606747770241080220	0.951744316224779
eq/surge_tilted/1100/p_net_spec	4477281717048049664	2.153683453798294e-09
eq/surge_tilted/1100/m	4604613886847880904	0.7148356687252653
eq/surge_tilted/1100/thrust	4645005261997259101	357.97971836747257
eq/surge_tilted/1100/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/1100/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/1100/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/900/branch	0	0
eq/surge_tilted/900/nu	4604702260476881852	0.7246471124939187
eq/surge_tilted/900/n	4604702260476881852	0.7246471124939187
eq/surge_tilted/900/pi_c	4616804671837901292	4.546277497142437
eq/surge_tilted/900/tau_c	4609975595694163094	1.6202098599463048
eq/surge_tilted/900/mdot_air	4603595754301390593	0.6018002492018867
eq/surge_tilted/900/f	4578022724259333959	0.011915993327963682
eq/surge_tilted/900/pi_t	4601315793893472761	0.4243368975957363
eq/surge_tilted/900/tau_t	4605623163690173317	0.8268879075786663
eq/surge_tilted/900/Tt3	4646870186110662796	463.98838088929983
eq/surge_tilted/900/Tt5	4649757260477582168	744.1991168207996
eq/surge_tilted/900/flowcoef	4605655460151575205	0.8304735350848956
eq/surge_tilted/900/Phi	13589314853339275810	-7.960564494143117e-17
eq/surge_tilted/900/sp_thrust	4645013807169609964	358.4654551786505
eq/surge_tilted/900/M9	4607182418800016528	0.9999999999999023
eq/surge_tilted/900/pt9_over_p0	4613546413064992749	2.826181184623229
eq/surge_tilted/900/eta_c	4605971795479252797	0.8655938115138962
eq/surge_tilted/900/eta_t	4606280949788349533	0.8999168347260241
eq/surge_tilted/900/nu_t	4606601593154650415	0.9355153995220798
eq/surge_tilted/900/p_net_spec	13672928468696825856	-2.9103830456733704e-11
eq/surge_tilted/900/m	4603595754301390593	0.6018002492018867
eq/surge_tilted/900/thrust	4641794151168389461	215.7246002567796
eq/surge_tilted/900/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/900/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/900/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/700/branch	0	0
eq/surge_tilted/700/nu	4603876351858998166	0.6329528361128378
eq/surge_tilted/700/n	4603876351858998166	0.6329528361128378
eq/surge_tilted/700/pi_c	4614761423009615889	3.365753990890888
eq/surge_tilted/700/tau_c	4609348855483592666	1.4810455774995632
eq/surge_tilted/700/mdot_air	4602771111089629403	0.5102464611220755
eq/surge_tilted/700/f	4575093438214870827	0.007323496029391123
eq/surge_tilted/700/pi_t	4601286559818339809	0.42271408042992503
eq/surge_tilted/700/tau_t	4605552823228730048	0.8190785475929587
eq/surge_tilted/700/Tt3	4646169080523178059	424.13514231425205
eq/surge_tilted/700/Tt5	4648254499586967257	573.3549833150711
eq/surge_tilted/700/flowcoef	4605436252725217291	0.8061366218937577
eq/surge_tilted/700/Phi	13596565511902369760	-2.3181843726133543e-16
eq/surge_tilted/700/sp_thrust	4641317228023652965	202.1696292164444
eq/surge_tilted/700/M9	4607182418800017107	0.9999999999999666
eq/surge_tilted/700/pt9_over_p0	4611875868043344689	2.0843101659405865
eq/surge_tilted/700/eta_c	4605894358650131047	0.8569965964494032
eq/surge_tilted/700/eta_t	4606280726964455590	0.8998920963042749
eq/surge_tilted/700/nu_t	4606520822706551860	0.9265480784032492
eq/surge_tilted/700/p_net_spec	13679683868137881600	-8.731149137020111e-11
eq/surge_tilted/700/m	4602771111089629410	0.5102464611220763
eq/surge_tilted/700/thrust	4636959398885626415	103.15633785405292
eq/surge_tilted/700/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/700/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/700/V0	4643453651052699634	269.7808475368648
eq/surge_tilted/520/branch	1	1
eq/surge_tilted/520/nu	4603018792540793171	0.5377446261075342
eq/surge_tilted/520/n	4603018792540793171	0.5377446261075342
eq/surge_tilted/520/pi_c	4612733473383556366	2.4651634438383843
eq/surge_tilted/520/tau_c	4608738812454053032	1.345588814018166
eq/surge_tilted/520/mdot_air	4601548539119535182	0.4372568530380406
eq/surge_tilted/520/f	4570263699492148642	0.003520307728410458
eq/surge_tilted/520/pi_t	4601491776736318794	0.4341059077990691
eq/surge_tilted/520/tau_t	4605546266938807753	0.8183506531901737
eq/surge_tilted/520/Tt3	4645486653307877675	385.3436462729175
eq/surge_tilted/520/Tt5	4646193836200666144	425.54233965889034
eq/surge_tilted/520/flowcoef	4605499252942547509	0.8131310510773974
eq/surge_tilted/520/Phi	4370311548113797453	1.5588653703769833e-16
eq/surge_tilted/520/sp_thrust	4632635509443115808	52.85508659096945
eq/surge_tilted/520/M9	4605677008455536208	0.8328658774048083
eq/surge_tilted/520/pt9_over_p0	4609739302840518826	1.567742306612255
eq/surge_tilted/520/eta_c	4605818371479511109	0.8485603258095656
eq/surge_tilted/520/eta_t	4606280345184169773	0.8998497101779087
eq/surge_tilted/520/nu_t	4606401619244316266	0.91331383556435
eq/surge_tilted/520/p_net_spec	4454060031469420544	5.820766091346741e-11
eq/surge_tilted/520/m	4601548539119535194	0.4372568530380413
eq/surge_tilted/520/thrust	4627198455908256780	23.11124882982044
eq/surge_tilted/520/Tt2	4643745586963694955	286.3754828060834
eq/surge_tilted/520/pt2	4680086807681088516	77858.48677323764
eq/surge_tilted/520/V0	4643453651052699634	269.7808475368648
census/equilibria/illinois_calls	2054	2054
census/equilibria/illinois_evals	16860	16860
census/equilibria/illinois_exhausted	0	0
census/equilibria/phi_max_flat5	264	264
census/equilibria/phi_max_linear	0	0
census/equilibria/phi_max_quadratic	1402	1402
census/equilibria/phi_max_swirled	0	0
census/equilibria/r34_solve_turbine	886	886
census/equilibria/subsonic_escalations	0	0
census/equilibria/subsonic_raises	2	2
cells/choked	35	35
cells/subsonic	7	7
ramp/surge_flow/0.1/E	4588614229615678336	0.05865730526219348
ramp/surge_flow/0.1/nu0	4605566620785406244	0.8206103841035071
ramp/surge_flow/0.1/n_pts	163	163
ramp/surge_flow/0.1/0/branch	0	0
ramp/surge_flow/0.1/0/s	0	0.0
ramp/surge_flow/0.1/0/nu	4605566620785406244	0.8206103841035071
ramp/surge_flow/0.1/0/Tt4	4652552666608566272	1100.0
ramp/surge_flow/0.1/0/pi_c	4618494000952339899	6.046703160357931
ramp/surge_flow/0.1/0/tau_c	4610601341020830534	1.7591532337898612
ramp/surge_flow/0.1/0/mdot_air	4604636101219774277	0.7173019594406261
ramp/surge_flow/0.1/0/f	4580500960861495393	0.016805097081516233
ramp/surge_flow/0.1/0/tau_t	4605684374842665906	0.8336837106647776
ramp/surge_flow/0.1/0/Phi	4443987220020205922	1.2830325877256162e-11
ramp/surge_flow/0.1/0/sp_thrust	4647529981806011006	501.4934239625362
ramp/surge_flow/0.1/0/M9	4607182418800017650	1.0000000000000537
ramp/surge_flow/0.1/0/pt9_over_p0	4615682992264900198	3.775012953292207
ramp/surge_flow/0.1/7/branch	0	0
ramp/surge_flow/0.1/7/s	4599976659396224614	0.35
ramp/surge_flow/0.1/7/nu	4605952870085668620	0.8634926707431716
ramp/surge_flow/0.1/7/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/7/pi_c	4619787109124460789	7.195213933173581
ramp/surge_flow/0.1/7/tau_c	4611028680741808126	1.8540417133031037
ramp/surge_flow/0.1/7/mdot_air	4604772214483886594	0.7324135674180641
ramp/surge_flow/0.1/7/f	4583439787519562200	0.027001200272666143
ramp/surge_flow/0.1/7/tau_t	4605755111060674987	0.8415370084556363
ramp/surge_flow/0.1/7/Phi	4593618462431372684	0.124262291681495
ramp/surge_flow/0.1/7/sp_thrust	4649114530579532825	671.1291872024332
ramp/surge_flow/0.1/7/M9	4607182418800017882	1.0000000000001052
ramp/surge_flow/0.1/7/pt9_over_p0	4616772642523785163	4.517829751546695
ramp/surge_flow/0.1/14/branch	0	0
ramp/surge_flow/0.1/14/s	4604480259023595111	0.7000000000000001
ramp/surge_flow/0.1/14/nu	4606284635820372778	0.9003260664881954
ramp/surge_flow/0.1/14/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/14/pi_c	4620573622396342892	7.893778048067002
ramp/surge_flow/0.1/14/tau_c	4611249961488922818	1.9031759093737013
ramp/surge_flow/0.1/14/mdot_air	4605415226226709182	0.8038022116166628
ramp/surge_flow/0.1/14/f	4583336464652680658	0.026642727067096868
ramp/surge_flow/0.1/14/tau_t	4605754833302535616	0.8415061711074756
ramp/surge_flow/0.1/14/Phi	4590985036569315846	0.08771616636025933
ramp/surge_flow/0.1/14/sp_thrust	4649268053737836617	688.5827495870263
ramp/surge_flow/0.1/14/M9	4607182418800017823	1.0000000000000921
ramp/surge_flow/0.1/14/pt9_over_p0	4617266383304874156	4.956359658235822
ramp/surge_flow/0.1/21/branch	0	0
ramp/surge_flow/0.1/21/s	4607407598781385934	1.0500000000000003
ramp/surge_flow/0.1/21/nu	4606515431359793427	0.9259495186727541
ramp/surge_flow/0.1/21/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/21/pi_c	4620915258797095907	8.394424253199707
ramp/surge_flow/0.1/21/tau_c	4611401298651309680	1.9367795098063674
ramp/surge_flow/0.1/21/mdot_air	4605876251413650843	0.8549862893641377
ramp/surge_flow/0.1/21/f	4583265646049984346	0.026397025681830534
ramp/surge_flow/0.1/21/tau_t	4605754699649593128	0.8414913326500697
ramp/surge_flow/0.1/21/Phi	4588828925224291829	0.0601470553119973
ramp/surge_flow/0.1/21/sp_thrust	4649362121513815440	699.2770175695641
ramp/surge_flow/0.1/21/M9	4607182418800016816	0.9999999999999343
ramp/surge_flow/0.1/21/pt9_over_p0	4617620251936001496	5.27065813981195
ramp/surge_flow/0.1/28/branch	0	0
ramp/surge_flow/0.1/28/s	4608983858650965609	1.4000000000000006
ramp/surge_flow/0.1/28/nu	4606672166036522881	0.9433505633589762
ramp/surge_flow/0.1/28/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/28/pi_c	4621110061621265082	8.740463582247106
ramp/surge_flow/0.1/28/tau_c	4611502871922402296	1.9593333066570704
ramp/surge_flow/0.1/28/mdot_air	4606194997819388280	0.8903742492307591
ramp/surge_flow/0.1/28/f	4583218042767656804	0.026231868619056256
ramp/surge_flow/0.1/28/tau_t	4605754636755862014	0.841484350043231
ramp/surge_flow/0.1/28/Phi	4585991399471297138	0.04045776516236267
ramp/surge_flow/0.1/28/sp_thrust	4649420733529069726	705.940432236315
ramp/surge_flow/0.1/28/M9	4607182418800017557	1.000000000000033
ramp/surge_flow/0.1/28/pt9_over_p0	4617864849430079516	5.487904355564776
ramp/surge_flow/0.1/35/branch	0	0
ramp/surge_flow/0.1/35/s	4610560118520545284	1.7500000000000009
ramp/surge_flow/0.1/35/nu	4606776929900181327	0.9549816887172059
ramp/surge_flow/0.1/35/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/35/pi_c	4621241672293055499	8.974251099220075
ramp/surge_flow/0.1/35/tau_c	4611570232538017232	1.9742903679387958
ramp/surge_flow/0.1/35/mdot_air	4606410388463982512	0.9142874145224962
ramp/surge_flow/0.1/35/f	4583186441346082206	0.026122229163296866
ramp/surge_flow/0.1/35/tau_t	4605754607287967905	0.8414810784497783
ramp/surge_flow/0.1/35/Phi	4583403085638907613	0.02687386504469812
ramp/surge_flow/0.1/35/sp_thrust	4649457726648101468	710.1460629564931
ramp/surge_flow/0.1/35/M9	4607182418800017731	1.0000000000000717
ramp/surge_flow/0.1/35/pt9_over_p0	4618030106320784272	5.634681959595483
ramp/surge_flow/0.1/42/branch	0	0
ramp/surge_flow/0.1/42/s	4611911198408756430	2.1000000000000005
ramp/surge_flow/0.1/42/nu	4606846233872425624	0.962675975285566
ramp/surge_flow/0.1/42/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/42/pi_c	4621329315566419271	9.129936827287237
ramp/surge_flow/0.1/42/tau_c	4611614562183139250	1.984133526476381
ramp/surge_flow/0.1/42/mdot_air	4606553842114078054	0.9302139690527553
ramp/surge_flow/0.1/42/f	4583165630486559730	0.026050026990159077
ramp/surge_flow/0.1/42/tau_t	4605754593329929345	0.8414795287961995
ramp/surge_flow/0.1/42/Phi	4580760454278733916	0.017705395727006454
ramp/surge_flow/0.1/42/sp_thrust	4649481290146214508	712.8249225426239
ramp/surge_flow/0.1/42/M9	4607182418800017879	1.0000000000001046
ramp/surge_flow/0.1/42/pt9_over_p0	4618140157694821972	5.7324272150741145
ramp/surge_flow/0.1/49/branch	0	0
ramp/surge_flow/0.1/49/s	4612699328343546264	2.4499999999999993
ramp/surge_flow/0.1/49/nu	4606891772247678304	0.9677317505565206
ramp/surge_flow/0.1/49/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/49/pi_c	4621387145111149788	9.232662734588693
ramp/surge_flow/0.1/49/tau_c	4611643591268323674	1.9905792782274916
ramp/surge_flow/0.1/49/mdot_air	4606648505205912196	0.9407236834664023
ramp/surge_flow/0.1/49/f	4583151996465766127	0.02600272447827384
ramp/surge_flow/0.1/49/tau_t	4605754586558256221	0.8414787769894577
ramp/surge_flow/0.1/49/Phi	4577842346712517669	0.011603088162962358
ramp/surge_flow/0.1/49/sp_thrust	4649496394140797148	714.5420479236886
ramp/surge_flow/0.1/49/M9	4607182418800017833	1.0000000000000944
ramp/surge_flow/0.1/49/pt9_over_p0	4618212773719954449	5.7969232015211825
ramp/surge_flow/0.1/56/branch	0	0
ramp/surge_flow/0.1/56/s	4613487458278336098	2.799999999999998
ramp/surge_flow/0.1/56/nu	4606921563970080649	0.9710392961719531
ramp/surge_flow/0.1/56/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/56/pi_c	4621425078289230113	9.300045594911866
ramp/surge_flow/0.1/56/tau_c	4611662540215506598	1.9947867897184692
ramp/surge_flow/0.1/56/mdot_air	4606710602838727238	0.9476179056390002
ramp/surge_flow/0.1/56/f	4583143094139160893	0.025971838328368014
ramp/surge_flow/0.1/56/tau_t	4605754583157995086	0.8414783994846375
ramp/surge_flow/0.1/56/Phi	4575386644435537447	0.007577811886537534
ramp/surge_flow/0.1/56/sp_thrust	4649506116655088749	715.647369828204
ramp/surge_flow/0.1/56/M9	4607182418800017838	1.0000000000000955
ramp/surge_flow/0.1/56/pt9_over_p0	4618260406492952235	5.839229602568291
ramp/surge_flow/0.1/63/branch	0	0
ramp/surge_flow/0.1/63/s	4614275588213125932	3.149999999999997
ramp/surge_flow/0.1/63/nu	4606940998742746825	0.9731969893811875
ramp/surge_flow/0.1/63/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/63/pi_c	4621449866203679208	9.344077776277985
ramp/surge_flow/0.1/63/tau_c	4611674883750913403	1.9975276051612514
ramp/surge_flow/0.1/63/mdot_air	4606751182843729650	0.9521231912283084
ramp/surge_flow/0.1/63/f	4583137293958031340	0.025951714907627307
ramp/surge_flow/0.1/63/tau_t	4605754581378894680	0.8414782019648142
ramp/surge_flow/0.1/63/Phi	4572343031571627801	0.004937898543133001
ramp/surge_flow/0.1/63/sp_thrust	4649512392631731882	716.3608657663765
ramp/surge_flow/0.1/63/M9	4607182418800017468	1.0000000000000133
ramp/surge_flow/0.1/63/pt9_over_p0	4618291532918268088	5.866875421816239
ramp/surge_flow/0.1/70/branch	0	0
ramp/surge_flow/0.1/70/s	4615063718147915766	3.4999999999999956
ramp/surge_flow/0.1/70/nu	4606953653747467446	0.9746019771429448
ramp/surge_flow/0.1/70/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/70/pi_c	4621466024542768347	9.372780752432325
ramp/surge_flow/0.1/70/tau_c	4611682913705180424	1.9993106131840381
ramp/surge_flow/0.1/70/mdot_air	4606777636119170799	0.9550600947754598
ramp/surge_flow/0.1/70/f	4583133520239270311	0.025938622190574325
ramp/surge_flow/0.1/70/tau_t	4605754580406702597	0.8414780940298107
ramp/surge_flow/0.1/70/Phi	4569555081754806994	0.003212993772295427
ramp/surge_flow/0.1/70/sp_thrust	4649516451301254726	716.8222830697857
ramp/surge_flow/0.1/70/M9	4607182418800017031	0.9999999999999581
ramp/surge_flow/0.1/70/pt9_over_p0	4618311823182783134	5.88489679688851
ramp/surge_flow/0.1/77/branch	0	0
ramp/surge_flow/0.1/77/s	4615851848082705600	3.8499999999999943
ramp/surge_flow/0.1/77/nu	4606961884231035160	0.9755157443790123
ramp/surge_flow/0.1/77/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/77/pi_c	4621476540903083590	9.391461561003904
ramp/surge_flow/0.1/77/tau_c	4611687075703292054	2.0004695248208675
ramp/surge_flow/0.1/77/mdot_air	4606794853025426979	0.9569715553493022
ramp/surge_flow/0.1/77/f	4583131067214062598	0.02593011154974436
ramp/surge_flow/0.1/77/tau_t	4605754579853326131	0.8414780325926813
ramp/surge_flow/0.1/77/Phi	4566962551850439765	0.0020886631504759925
ramp/surge_flow/0.1/77/sp_thrust	4649519079204757396	717.1210411088418
ramp/surge_flow/0.1/77/M9	4607182418800016895	0.999999999999943
ramp/surge_flow/0.1/77/pt9_over_p0	4618325028765954368	5.896625710880755
ramp/surge_flow/0.1/84/branch	0	0
ramp/surge_flow/0.1/84/s	4616414798036126917	4.199999999999993
ramp/surge_flow/0.1/84/nu	4606967232965992206	0.9761095732492053
ramp/surge_flow/0.1/84/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/84/pi_c	4621483378268584064	9.40360716197415
ramp/surge_flow/0.1/84/tau_c	4611688770950531808	2.0012223658280703
ramp/surge_flow/0.1/84/mdot_air	4606806046964909377	0.9582143322842641
ramp/surge_flow/0.1/84/f	4583129473618886358	0.025924582655817506
ramp/surge_flow/0.1/84/tau_t	4605754579527038223	0.8414779963674465
ramp/surge_flow/0.1/84/Phi	4563900615015170324	0.0013569423614754926
ramp/surge_flow/0.1/84/sp_thrust	4649520782055600898	717.3146328363512
ramp/surge_flow/0.1/84/M9	4607182418800016403	0.9999999999998884
ramp/surge_flow/0.1/84/pt9_over_p0	4618333614583739949	5.904251448953386
ramp/surge_flow/0.1/91/branch	0	0
ramp/surge_flow/0.1/91/s	4616808863003521834	4.549999999999992
ramp/surge_flow/0.1/91/nu	4606970707190740507	0.976495289680034
ramp/surge_flow/0.1/91/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/91/pi_c	4621487820728758810	9.411498556489324
ramp/surge_flow/0.1/91/tau_c	4611689871799367854	2.0017112409178344
ramp/surge_flow/0.1/91/mdot_air	4606813320082792885	0.9590218105777725
ramp/surge_flow/0.1/91/f	4583128438744528041	0.025920992214129388
ramp/surge_flow/0.1/91/tau_t	4605754579329198204	0.841477974402792
ramp/surge_flow/0.1/91/Phi	4561267000929456084	0.0008812154194157659
ramp/surge_flow/0.1/91/sp_thrust	4649521886048239904	717.4401422683477
ramp/surge_flow/0.1/91/M9	4607182418800017465	1.0000000000000127
ramp/surge_flow/0.1/91/pt9_over_p0	4618339193076798831	5.909206146102732
ramp/surge_flow/0.1/98/branch	0	0
ramp/surge_flow/0.1/98/s	4617202927970916751	4.899999999999991
ramp/surge_flow/0.1/98/nu	4606972963105563956	0.9767457465378926
ramp/surge_flow/0.1/98/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/98/pi_c	4621490705897408724	9.416623645553422
ramp/surge_flow/0.1/98/tau_c	4611690586492559012	2.002028628452381
ramp/surge_flow/0.1/98/mdot_air	4606818043650970212	0.959546231992658
ramp/surge_flow/0.1/98/f	4583127766868244576	0.02591866117500563
ramp/surge_flow/0.1/98/tau_t	4605754579206615772	0.8414779607934082
ramp/surge_flow/0.1/98/Phi	4558416145751955853	0.000572125081727036
ramp/surge_flow/0.1/98/sp_thrust	4649522602027366458	717.5215396711203
ramp/surge_flow/0.1/98/M9	4607182418800016806	0.9999999999999332
ramp/surge_flow/0.1/98/pt9_over_p0	4618342816047965026	5.912423990907742
ramp/surge_flow/0.1/105/branch	0	0
ramp/surge_flow/0.1/105/s	4617596992938311668	5.249999999999989
ramp/surge_flow/0.1/105/nu	4606974427625549070	0.9769083409186423
ramp/surge_flow/0.1/105/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/105/pi_c	4621492579155128980	9.419951219716758
ramp/surge_flow/0.1/105/tau_c	4611691050414566376	2.0022346512100633
ramp/surge_flow/0.1/105/mdot_air	4606821110537785466	0.9598867248282794
ramp/surge_flow/0.1/105/f	4583127330733227258	0.025917148027699156
ramp/surge_flow/0.1/105/tau_t	4605754579129550092	0.841477952237399
ramp/surge_flow/0.1/105/Phi	4555486514582875284	0.00037138754195859794
ramp/surge_flow/0.1/105/sp_thrust	4649523066466222012	717.5743402559233
ramp/surge_flow/0.1/105/M9	4607182418800017124	0.9999999999999685
ramp/surge_flow/0.1/105/pt9_over_p0	4618345168340885634	5.9145132467166395
ramp/surge_flow/0.1/112/branch	0	0
ramp/surge_flow/0.1/112/s	4617991057905706585	5.599999999999988
ramp/surge_flow/0.1/112/nu	4606975378248088958	0.9770138812217934
ramp/surge_flow/0.1/112/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/112/pi_c	4621493795187606710	9.422111327325506
ramp/surge_flow/0.1/112/tau_c	4611691351525896346	2.0023683715026666
ramp/surge_flow/0.1/112/mdot_air	4606823101422867904	0.96010775747407
ramp/surge_flow/0.1/112/f	4583127047654535430	0.02591616590119463
ramp/surge_flow/0.1/112/tau_t	4605754579080619774	0.8414779468050424
ramp/surge_flow/0.1/112/Phi	4553025392007569195	0.00024105522240679944
ramp/surge_flow/0.1/112/sp_thrust	4649523367779202724	717.6085955758649
ramp/surge_flow/0.1/112/M9	4607182418800017447	1.0000000000000087
ramp/surge_flow/0.1/112/pt9_over_p0	4618346695341397188	5.915869495617873
ramp/surge_flow/0.1/119/branch	0	0
ramp/surge_flow/0.1/119/s	4618385122873101502	5.949999999999987
ramp/surge_flow/0.1/119/nu	4606975995243709270	0.9770823814961698
ramp/surge_flow/0.1/119/Tt4	4654091982887452672	1450.0
ramp/surge_flow/0.1/119/pi_c	4621494584486957361	9.42351340462537
ramp/surge_flow/0.1/119/tau_c	4611691546951362996	2.0024551578437357
ramp/surge_flow/0.1/119/mdot_air	4606824393663176191	0.9602512249684308
ramp/surge_flow/0.1/119/f	4583126863931377420	0.02591552848344407
ramp/surge_flow/0.1/119/tau_t	4605754579049246792	0.8414779433219417
ramp/surge_flow/0.1/119/Phi	4549904006578764918	0.00015644990082994457
ramp/surge_flow/0.1/119/sp_thrust	4649523563279153801	717.6308213470776
ramp/surge_flow/0.1/119/M9	4607182418800017548	1.000000000000031
ramp/surge_flow/0.1/119/pt9_over_p0	4618347686483306879	5.916749806472921
ramp/surge_flow/0.1/126/branch	0	0
ramp/surge_flow/0.1/126/s	4618779187840496419	6.299999999999986
