# phase-5L rung-41/42 surge-line + bleed oracle — key	u64 bits	repr
# pypy 3.11.15
r42/0.00/tpg/1.20/650/s45/pt	4685614408892083317	185519.34202370388
r42/0.00/tpg/1.20/650/s5/Tt	4647217826927015104	483.7494734263273
r42/0.00/tpg/1.20/650/s5/pt	4683464526119604357	127010.75915581181
r42/0.00/tpg/1.20/650/s9/Tt	4647217826927015104	483.7494734263273
r42/0.00/tpg/1.20/650/s9/pt	4683289963861423767	124470.54397269558
r42/0.00/tpg/1.20/650/s2/mdot	4602759955392602080	0.5090079299525279
r42/0.00/tpg/1.20/650/s25/mdot	4602759955392602080	0.5090079299525279
r42/0.00/tpg/1.20/650/s3/mdot	4602759955392602080	0.5090079299525279
r42/0.00/tpg/1.20/650/s4/mdot	4602778996889569725	0.5111219607882088
r42/0.00/tpg/1.20/650/s4/far	4571438379011081641	0.004153237525942024
r42/0.00/tpg/1.20/650/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.20/650/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.20/650/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.20/650/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/650/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/900/abort	0	0.0
r42/0.00/tpg/1.20/900/n_pass	4620693217682128896	8.0
r42/0.00/tpg/1.20/900/pi_lpc	4610876290981140840	1.8202043891011161
r42/0.00/tpg/1.20/900/pi_hpc	4614560661678329128	3.2765980499113034
r42/0.00/tpg/1.20/900/eta_lpc	4606074040964754089	0.8769453407306474
r42/0.00/tpg/1.20/900/eta_hpc	4606022091253083581	0.8711777641287238
r42/0.00/tpg/1.20/900/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.20/900/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.20/900/n_lp	4604105281643994572	0.6583691479453875
r42/0.00/tpg/1.20/900/n_hp	4605043257499954856	0.7625053871283471
r42/0.00/tpg/1.20/900/N_lp_ratio	4604466909996395042	0.6985179602646137
r42/0.00/tpg/1.20/900/N_hp_ratio	4604934842410860194	0.750468894315379
r42/0.00/tpg/1.20/900/slip	4606558898734083127	0.9307753666483966
r42/0.00/tpg/1.20/900/phi_lp	4604539525010583409	0.7065798463331544
r42/0.00/tpg/1.20/900/phi_hp	4606576787454070320	0.9327614135294819
r42/0.00/tpg/1.20/900/nu_hpt	4606901855140292692	0.9688511765100523
r42/0.00/tpg/1.20/900/nu_lpt	4606374810951361891	0.9103375171554656
r42/0.00/tpg/1.20/900/tau_hpt	4605605969275927750	0.8249789441196291
r42/0.00/tpg/1.20/900/tau_lpt	4606436431073585378	0.9171787250027388
r42/0.00/tpg/1.20/900/tau_lpc	4608135801340078395	1.2116934494502647
r42/0.00/tpg/1.20/900/tau_hpc	4609216578195768057	1.4516741193839933
r42/0.00/tpg/1.20/900/pi_hpt	4601398382626544105	0.42892149324725765
r42/0.00/tpg/1.20/900/pi_lpt	4604352289296476446	0.685792506249786
r42/0.00/tpg/1.20/900/mdot_air	4604098943159444801	0.6576654347965488
r42/0.00/tpg/1.20/900/mdot_ratio	4604098943159444801	0.6576654347965488
r42/0.00/tpg/1.20/900/thrust	4640691487990709835	184.38502782116333
r42/0.00/tpg/1.20/900/V0	4645407900701383239	380.8670788755739
r42/0.00/tpg/1.20/900/V9	4647064123055791641	475.0124198938443
r42/0.00/tpg/1.20/900/M9	4607182418800016884	0.9999999999999418
r42/0.00/tpg/1.20/900/T9	4648298966695200352	578.4103082327165
r42/0.00/tpg/1.20/900/p9	4681824228106678264	103141.28152245271
r42/0.00/tpg/1.20/900/F_over_mdot	4643639813539397885	280.3629597444231
r42/0.00/tpg/1.20/900/tsfc	4540042866333791647	3.332594597758452e-05
r42/0.00/tpg/1.20/900/eta_th	4592113987770403474	0.1033835115743307
r42/0.00/tpg/1.20/900/eta_p	4612998435961948183	2.5828304659162415
r42/0.00/tpg/1.20/900/s2/Tt	4644378775611910871	322.36809035452956
r42/0.00/tpg/1.20/900/s2/pt	4682761841319323207	116785.34950985863
r42/0.00/tpg/1.20/900/s25/Tt	4645579322911976540	390.61130339437454
r42/0.00/tpg/1.20/900/s25/pt	4686543972571924960	212573.20576055255
r42/0.00/tpg/1.20/900/s3/Tt	4648198955219957320	567.0403198764625
r42/0.00/tpg/1.20/900/s3/pt	4694230247147933409	696516.9514584207
r42/0.00/tpg/1.20/900/s4/Tt	4651127699538968576	900.0
r42/0.00/tpg/1.20/900/s4/pt	4693990925745723526	668656.2734000839
r42/0.00/tpg/1.20/900/s45/Tt	4649742148199436645	742.4810497076656
r42/0.00/tpg/1.20/900/s45/pt	4688670816939006561	286801.0472559091
r42/0.00/tpg/1.20/900/s5/Tt	4649201248052766439	680.9878225095716
r42/0.00/tpg/1.20/900/s5/pt	4685998092647580404	196686.00899269397
r42/0.00/tpg/1.20/900/s9/Tt	4649201248052766439	680.9878225095716
r42/0.00/tpg/1.20/900/s9/pt	4685862931051387703	192752.2888128401
r42/0.00/tpg/1.20/900/s2/mdot	4604098943159444801	0.6576654347965488
r42/0.00/tpg/1.20/900/s25/mdot	4604098943159444801	0.6576654347965488
r42/0.00/tpg/1.20/900/s3/mdot	4604098943159444801	0.6576654347965488
r42/0.00/tpg/1.20/900/s4/mdot	4604154290646750950	0.6638102402727923
r42/0.00/tpg/1.20/900/s4/far	4576539702606008660	0.009343360850558348
r42/0.00/tpg/1.20/900/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.20/900/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.20/900/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.20/900/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/900/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1100/abort	0	0.0
r42/0.00/tpg/1.20/1100/n_pass	4620693217682128896	8.0
r42/0.00/tpg/1.20/1100/pi_lpc	4611868905216004625	2.081218049448815
r42/0.00/tpg/1.20/1100/pi_hpc	4616034144235254927	3.9309557543443314
r42/0.00/tpg/1.20/1100/eta_lpc	4606156006509523572	0.8860453442335499
r42/0.00/tpg/1.20/1100/eta_hpc	4606059463639060058	0.8753269324683501
r42/0.00/tpg/1.20/1100/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.20/1100/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.20/1100/n_lp	4604876513699141128	0.743993106440656
r42/0.00/tpg/1.20/1100/n_hp	4605639414760456682	0.8286921388190056
r42/0.00/tpg/1.20/1100/N_lp_ratio	4605285173494514406	0.7893634578468578
r42/0.00/tpg/1.20/1100/N_hp_ratio	4605670210040091079	0.8321111016689934
r42/0.00/tpg/1.20/1100/slip	4606719696280387046	0.9486274804693806
r42/0.00/tpg/1.20/1100/phi_lp	4605101221715929549	0.7689407078462921
r42/0.00/tpg/1.20/1100/phi_hp	4606658073264670747	0.9417859513798733
r42/0.00/tpg/1.20/1100/nu_hpt	4606927482825347214	0.9716964211115895
r42/0.00/tpg/1.20/1100/nu_lpt	4606521703682488277	0.9266458863801242
r42/0.00/tpg/1.20/1100/tau_hpt	4605668269331651112	0.8318956397495798
r42/0.00/tpg/1.20/1100/tau_lpt	4606467617354581605	0.9206410977241829
r42/0.00/tpg/1.20/1100/tau_lpc	4608358830074626653	1.2612157766999623
r42/0.00/tpg/1.20/1100/tau_hpc	4609564971424866987	1.529032956297821
r42/0.00/tpg/1.20/1100/pi_hpt	4601432079393016507	0.43079203954691153
r42/0.00/tpg/1.20/1100/pi_lpt	4604362353077894448	0.6869098104342921
r42/0.00/tpg/1.20/1100/mdot_air	4605460157125014481	0.8087905433982262
r42/0.00/tpg/1.20/1100/mdot_ratio	4605460157125014481	0.8087905433982262
r42/0.00/tpg/1.20/1100/thrust	4644575100512179710	333.52786889331753
r42/0.00/tpg/1.20/1100/V0	4645407900701383239	380.8670788755739
r42/0.00/tpg/1.20/1100/V9	4647847706867060005	527.1080053806405
r42/0.00/tpg/1.20/1100/M9	4607182418800016536	0.9999999999999032
r42/0.00/tpg/1.20/1100/T9	4649550782783820559	720.7253207569901
r42/0.00/tpg/1.20/1100/p9	4684155585204163851	143061.98474422874
r42/0.00/tpg/1.20/1100/F_over_mdot	4645962256306362867	412.3785467272675
r42/0.00/tpg/1.20/1100/tsfc	4540070156766810135	3.3510873144876486e-05
r42/0.00/tpg/1.20/1100/eta_th	4592986789618340060	0.11549607041826299
r42/0.00/tpg/1.20/1100/eta_p	4612359756493002997	2.2991998052049163
r42/0.00/tpg/1.20/1100/s2/Tt	4644378775611910871	322.36809035452956
r42/0.00/tpg/1.20/1100/s2/pt	4682761841319323207	116785.34950985863
r42/0.00/tpg/1.20/1100/s25/Tt	4645860171924673841	406.5757214597716
r42/0.00/tpg/1.20/1100/s25/pt	4687591345755185820	243055.7773111061
r42/0.00/tpg/1.20/1100/s3/Tt	4648679462537786470	621.667677342554
r42/0.00/tpg/1.20/1100/s3/pt	4696454392139554256	955441.5064477269
r42/0.00/tpg/1.20/1100/s4/Tt	4652552666608566272	1100.0
r42/0.00/tpg/1.20/1100/s4/pt	4696126104937679539	917223.8461898178
r42/0.00/tpg/1.20/1100/s45/Tt	4651260390394172920	915.0852037227587
r42/0.00/tpg/1.20/1100/s45/pt	4690531941101652600	395132.73143307073
r42/0.00/tpg/1.20/1100/s5/Tt	4650621616735628155	842.465046462937
r42/0.00/tpg/1.20/1100/s5/pt	4688406582001979569	271420.54963995056
r42/0.00/tpg/1.20/1100/s9/Tt	4650621616735628155	842.465046462937
r42/0.00/tpg/1.20/1100/s9/pt	4688313322611246294	265992.1386471515
r42/0.00/tpg/1.20/1100/s2/mdot	4605460157125014481	0.8087905433982262
r42/0.00/tpg/1.20/1100/s25/mdot	4605460157125014481	0.8087905433982262
r42/0.00/tpg/1.20/1100/s3/mdot	4605460157125014481	0.8087905433982262
r42/0.00/tpg/1.20/1100/s4/mdot	4605560828880660502	0.8199673535029912
r42/0.00/tpg/1.20/1100/s4/far	4579119828129454032	0.013819165167045983
r42/0.00/tpg/1.20/1100/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.20/1100/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1100/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1100/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1100/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1500/abort	0	0.0
r42/0.00/tpg/1.20/1500/n_pass	4620693217682128896	8.0
r42/0.00/tpg/1.20/1500/pi_lpc	4613243157638386667	2.6915087218389906
r42/0.00/tpg/1.20/1500/pi_hpc	4617705031915242449	5.345957887796389
r42/0.00/tpg/1.20/1500/eta_lpc	4606268679898383313	0.8985546032910127
r42/0.00/tpg/1.20/1500/eta_hpc	4606097520326700419	0.8795520735542798
r42/0.00/tpg/1.20/1500/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.20/1500/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.20/1500/n_lp	4606433258378899044	0.9168264851336514
r42/0.00/tpg/1.20/1500/n_hp	4606704350251332254	0.9469237289900609
r42/0.00/tpg/1.20/1500/N_lp_ratio	4606936851921048894	0.9727365996883817
r42/0.00/tpg/1.20/1500/N_hp_ratio	4607070710518985777	0.9875978894357386
r42/0.00/tpg/1.20/1500/slip	4607046879225288909	0.9849520843388518
r42/0.00/tpg/1.20/1500/phi_lp	4606514577331035670	0.9258547024336987
r42/0.00/tpg/1.20/1500/phi_hp	4607022041121110220	0.98219450082413
r42/0.00/tpg/1.20/1500/nu_hpt	4607070710518985777	0.9875978894357386
r42/0.00/tpg/1.20/1500/nu_lpt	4606936851921048051	0.9727365996882881
r42/0.00/tpg/1.20/1500/tau_hpt	4605747620704304852	0.8407054118451591
r42/0.00/tpg/1.20/1500/tau_lpt	4606511243236449371	0.9254845435761
r42/0.00/tpg/1.20/1500/tau_lpc	4608806600823376018	1.3606408557030005
r42/0.00/tpg/1.20/1500/tau_hpc	4610175392552501254	1.664573674421264
r42/0.00/tpg/1.20/1500/pi_hpt	4601481895579679497	0.43355739341852534
r42/0.00/tpg/1.20/1500/pi_lpt	4604381750106741525	0.6890633132378264
r42/0.00/tpg/1.20/1500/mdot_air	4608083425457095993	1.2000636672058376
r42/0.00/tpg/1.20/1500/mdot_ratio	4608083425457095993	1.2000636672058376
r42/0.00/tpg/1.20/1500/thrust	4649945589669056251	765.6096670501569
r42/0.00/tpg/1.20/1500/V0	4645407900701383239	380.8670788755739
r42/0.00/tpg/1.20/1500/V9	4648642006689530955	617.4094404002038
r42/0.00/tpg/1.20/1500/M9	4607182418800017116	0.9999999999999676
r42/0.00/tpg/1.20/1500/T9	4652097051618302848	1010.2025725383864
r42/0.00/tpg/1.20/1500/p9	4688050627969709374	256422.6490143928
r42/0.00/tpg/1.20/1500/F_over_mdot	4648822896294030522	637.9742075124734
r42/0.00/tpg/1.20/1500/tsfc	4540545241085799728	3.673016971214094e-05
r42/0.00/tpg/1.20/1500/eta_th	4593468117589724991	0.12217583787110885
r42/0.00/tpg/1.20/1500/eta_p	4611609430310800220	1.9829940219103355
r42/0.00/tpg/1.20/1500/s2/Tt	4644378775611910871	322.36809035452956
r42/0.00/tpg/1.20/1500/s2/pt	4682761841319323207	116785.34950985863
r42/0.00/tpg/1.20/1500/s25/Tt	4646424027398075992	438.6271943113293
r42/0.00/tpg/1.20/1500/s25/pt	4689143739903112841	314328.7867887994
r42/0.00/tpg/1.20/1500/s3/Tt	4649633483296626901	730.1272805358991
r42/0.00/tpg/1.20/1500/s3/pt	4699968025187855977	1680388.4570950514
r42/0.00/tpg/1.20/1500/s4/Tt	4654311885213007872	1500.0
r42/0.00/tpg/1.20/1500/s4/pt	4699679336649144011	1613172.9188112493
r42/0.00/tpg/1.20/1500/s45/Tt	4653261007701538933	1261.05811777667
r42/0.00/tpg/1.20/1500/s45/pt	4694255038509666902	699403.0458131533
r42/0.00/tpg/1.20/1500/s5/Tt	4652847730654232394	1167.0897965542558
r42/0.00/tpg/1.20/1500/s5/pt	4692023158017823551	481932.980037976
r42/0.00/tpg/1.20/1500/s9/Tt	4652847730654232394	1167.0897965542558
r42/0.00/tpg/1.20/1500/s9/pt	4691857567106773397	472294.3204372165
r42/0.00/tpg/1.20/1500/s2/mdot	4608083425457095993	1.2000636672058376
r42/0.00/tpg/1.20/1500/s25/mdot	4608083425457095993	1.2000636672058376
r42/0.00/tpg/1.20/1500/s3/mdot	4608083425457095993	1.2000636672058376
r42/0.00/tpg/1.20/1500/s4/mdot	4608210071060638139	1.2281846402098455
r42/0.00/tpg/1.20/1500/s4/far	4582411295253163633	0.02343290091390177
r42/0.00/tpg/1.20/1500/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.20/1500/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1500/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1500/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.20/1500/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.60/400/abort	4613937818241073152	3.0
r42/0.00/tpg/1.60/500/abort	4613937818241073152	3.0
r42/0.00/tpg/1.60/600/abort	4611686018427387904	2.0
r42/0.00/tpg/1.60/650/abort	0	0.0
r42/0.00/tpg/1.60/650/n_pass	4619567317775286272	7.0
r42/0.00/tpg/1.60/650/pi_lpc	4609194336205480278	1.446735405437797
r42/0.00/tpg/1.60/650/pi_hpc	4612256482347218864	2.2533368714057005
r42/0.00/tpg/1.60/650/eta_lpc	4605952815048005618	0.863486560335103
r42/0.00/tpg/1.60/650/eta_hpc	4605914261362834614	0.8592062414390031
r42/0.00/tpg/1.60/650/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.60/650/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.60/650/n_lp	4602710910126718176	0.5035628116092106
r42/0.00/tpg/1.60/650/n_hp	4603834680029567846	0.6283263336616585
r42/0.00/tpg/1.60/650/N_lp_ratio	4603388048514382281	0.578740274493435
r42/0.00/tpg/1.60/650/N_hp_ratio	4603995361074714987	0.6461655132559775
r42/0.00/tpg/1.60/650/slip	4606242547284323998	0.8956533003087832
r42/0.00/tpg/1.60/650/phi_lp	4604049845842549998	0.652214537630156
r42/0.00/tpg/1.60/650/phi_hp	4606911151353396326	0.9698832634929999
r42/0.00/tpg/1.60/650/nu_hpt	4607016649218567888	0.9815958793892268
r42/0.00/tpg/1.60/650/nu_lpt	4606217308278813723	0.8928512078051684
r42/0.00/tpg/1.60/650/tau_hpt	4605517327175422870	0.8151376940264636
r42/0.00/tpg/1.60/650/tau_lpt	4606398894615442873	0.91301134099347
r42/0.00/tpg/1.60/650/tau_lpc	4607756274394469789	1.127421538754198
r42/0.00/tpg/1.60/650/tau_hpc	4608516064193726307	1.2961287645561803
r42/0.00/tpg/1.60/650/pi_hpt	4601361562111598058	0.42687754407367484
r42/0.00/tpg/1.60/650/pi_lpt	4604341752925209088	0.6846227340520841
r42/0.00/tpg/1.60/650/mdot_air	4604749337407149002	0.729873701685045
r42/0.00/tpg/1.60/650/mdot_ratio	4604749337407149002	0.729873701685045
r42/0.00/tpg/1.60/650/thrust	4627441950377768349	23.976314962366462
r42/0.00/tpg/1.60/650/V0	4647641328871307359	507.82277183409855
r42/0.00/tpg/1.60/650/V9	4645767875411682042	401.3292721123868
r42/0.00/tpg/1.60/650/M9	4607182418800017789	1.0000000000000846
r42/0.00/tpg/1.60/650/T9	4645877342026667196	407.5517287592627
r42/0.00/tpg/1.60/650/p9	4681253957479584813	94842.75169976121
r42/0.00/tpg/1.60/650/F_over_mdot	4629820036833684732	32.8499504873416
r42/0.00/tpg/1.60/650/tsfc	4545931667211110062	8.542486951170866e-05
r42/0.00/tpg/1.60/650/eta_th	13824270595986175124	-0.4011757156193394
r42/0.00/tpg/1.60/650/eta_p	13823280562913825579	-0.346217840016197
r42/0.00/tpg/1.60/650/s2/Tt	4645362121196066384	378.2648152796073
r42/0.00/tpg/1.60/650/s2/pt	4686072667236213351	198856.41517664792
r42/0.00/tpg/1.60/650/s25/Tt	4646210048463381615	426.4639000991073
r42/0.00/tpg/1.60/650/s25/pt	4688686133980863146	287692.6164344946
r42/0.00/tpg/1.60/650/s3/Tt	4648073274954769686	552.7521279632663
r42/0.00/tpg/1.60/650/s3/pt	4693815795077035700	648268.3802430243
r42/0.00/tpg/1.60/650/s4/Tt	4648928676283416576	650.0
r42/0.00/tpg/1.60/650/s4/pt	4693593051757661725	622337.6450333033
r42/0.00/tpg/1.60/650/s45/Tt	4647871733357648553	529.8395011172007
r42/0.00/tpg/1.60/650/s45/pt	4688307650279708516	265661.9654964118
r42/0.00/tpg/1.60/650/s5/Tt	4647217826927015088	483.7494734263264
r42/0.00/tpg/1.60/650/s5/pt	4685489300931558522	181878.2211518025
r42/0.00/tpg/1.60/650/s9/Tt	4647217826927015088	483.7494734263264
r42/0.00/tpg/1.60/650/s9/pt	4685364315169686258	178240.65672876645
r42/0.00/tpg/1.60/650/s2/mdot	4604749337407149002	0.729873701685045
r42/0.00/tpg/1.60/650/s25/mdot	4604749337407149002	0.729873701685045
r42/0.00/tpg/1.60/650/s3/mdot	4604749337407149002	0.729873701685045
r42/0.00/tpg/1.60/650/s4/mdot	4604767785714665624	0.7319218752620769
r42/0.00/tpg/1.60/650/s4/far	4568617085482590478	0.0028062027338472467
r42/0.00/tpg/1.60/650/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.60/650/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.60/650/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.60/650/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.60/650/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.60/900/abort	0	0.0
r42/0.00/tpg/1.60/900/n_pass	4620693217682128896	8.0
r42/0.00/tpg/1.60/900/pi_lpc	4610201048799126515	1.6702705055670293
r42/0.00/tpg/1.60/900/pi_hpc	4613650666297063711	2.872478920077938
r42/0.00/tpg/1.60/900/eta_lpc	4606020812014776078	0.8710357401464266
r42/0.00/tpg/1.60/900/eta_hpc	4605986272754642435	0.8672011119610378
r42/0.00/tpg/1.60/900/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.60/900/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.60/900/n_lp	4603582704652365480	0.6003514471207909
r42/0.00/tpg/1.60/900/n_hp	4604583531401391114	0.7114655371636911
r42/0.00/tpg/1.60/900/N_lp_ratio	4604389994232857108	0.6899785951009698
r42/0.00/tpg/1.60/900/N_hp_ratio	4604914209945470794	0.7481782305023696
r42/0.00/tpg/1.60/900/slip	4606481762604418536	0.9222115359299865
r42/0.00/tpg/1.60/900/phi_lp	4604265260223913893	0.6761303382327141
r42/0.00/tpg/1.60/900/phi_hp	4606620760515926812	0.9376434041031163
r42/0.00/tpg/1.60/900/nu_hpt	4606875218742011243	0.9658939422435372
r42/0.00/tpg/1.60/900/nu_lpt	4606274571144811011	0.8992086630337898
r42/0.00/tpg/1.60/900/tau_hpt	4605605969275927750	0.8249789441196291
r42/0.00/tpg/1.60/900/tau_lpt	4606436431073585378	0.9171787250027388
r42/0.00/tpg/1.60/900/tau_lpc	4607988048364803161	1.1788856984287774
r42/0.00/tpg/1.60/900/tau_hpc	4608945371713059162	1.3914541830777893
r42/0.00/tpg/1.60/900/pi_hpt	4601398382626544105	0.42892149324725765
r42/0.00/tpg/1.60/900/pi_lpt	4604352289296476446	0.685792506249786
r42/0.00/tpg/1.60/900/mdot_air	4606300331363821645	0.902068621860289
r42/0.00/tpg/1.60/900/mdot_ratio	4606300331363821645	0.902068621860289
r42/0.00/tpg/1.60/900/thrust	4640508283406313602	179.17804035713567
r42/0.00/tpg/1.60/900/V0	4647641328871307359	507.82277183409855
r42/0.00/tpg/1.60/900/V9	4647064123055791654	475.01241989384505
r42/0.00/tpg/1.60/900/M9	4607182418800016886	0.999999999999942
r42/0.00/tpg/1.60/900/T9	4648298966695200366	578.4103082327181
r42/0.00/tpg/1.60/900/p9	4684094394845315740	141281.11091472663
r42/0.00/tpg/1.60/900/F_over_mdot	4641192694242743664	198.63016628117066
r42/0.00/tpg/1.60/900/tsfc	4541060589715017506	4.022230785829933e-05
r42/0.00/tpg/1.60/900/eta_th	13809948383937197979	-0.04451665457530326
r42/0.00/tpg/1.60/900/eta_p	13842518739878953052	-6.626419055057422
r42/0.00/tpg/1.60/900/s2/Tt	4645362121196066384	378.2648152796073
r42/0.00/tpg/1.60/900/s2/pt	4686072667236213351	198856.41517664792
r42/0.00/tpg/1.60/900/s25/Tt	4646552516971486201	445.9309809519323
r42/0.00/tpg/1.60/900/s25/pt	4689449803023395785	332144.0051123468
r42/0.00/tpg/1.60/900/s3/Tt	4648669125821975240	620.4925288095483
r42/0.00/tpg/1.60/900/s3/pt	4696442668138702539	954076.653115475
r42/0.00/tpg/1.60/900/s4/Tt	4651127699538968576	900.0
r42/0.00/tpg/1.60/900/s4/pt	4696114849896861891	915913.586990856
r42/0.00/tpg/1.60/900/s45/Tt	4649742148199436656	742.4810497076669
r42/0.00/tpg/1.60/900/s45/pt	4690492810375906963	392855.0234175708
r42/0.00/tpg/1.60/900/s5/Tt	4649201248052766455	680.9878225095734
r42/0.00/tpg/1.60/900/s5/pt	4688372161815595979	269417.0311023562
r42/0.00/tpg/1.60/900/s9/Tt	4649201248052766455	680.9878225095734
r42/0.00/tpg/1.60/900/s9/pt	4688279590828590376	264028.6904803091
r42/0.00/tpg/1.60/900/s2/mdot	4606300331363821645	0.902068621860289
r42/0.00/tpg/1.60/900/s25/mdot	4606300331363821645	0.902068621860289
r42/0.00/tpg/1.60/900/s3/mdot	4606300331363821645	0.902068621860289
r42/0.00/tpg/1.60/900/s4/mdot	4606365245837227787	0.9092755761609806
r42/0.00/tpg/1.60/900/s4/far	4575759176388889536	0.007989363698106433
r42/0.00/tpg/1.60/900/booking_absent	4607182418800017408	1.0
r42/0.00/tpg/1.60/900/bleed	13830554455654793216	-1.0
r42/0.00/tpg/1.60/900/mdot_core	13830554455654793216	-1.0
r42/0.00/tpg/1.60/900/st_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.60/900/tsfc_inlet	13830554455654793216	-1.0
r42/0.00/tpg/1.60/1100/abort	0	0.0
r42/0.00/tpg/1.60/1100/n_pass	4620693217682128896	8.0
r42/0.00/tpg/1.60/1100/pi_lpc	4611124075458013646	1.875223595374894
r42/0.00/tpg/1.60/1100/pi_hpc	4614859589608170785	3.4093487180768
r42/0.00/tpg/1.60/1100/eta_lpc	4606091697775176493	0.8789056404778869
r42/0.00/tpg/1.60/1100/eta_hpc	4606028009770942473	0.8718348516085835
r42/0.00/tpg/1.60/1100/eta_hpt	4606461842859638129	0.92
r42/0.00/tpg/1.60/1100/eta_lpt	4606281698874543309	0.9
r42/0.00/tpg/1.60/1100/n_lp	4604250375070362852	0.6744777542129694
r42/0.00/tpg/1.60/1100/n_hp	4605122940979952876	0.7713520305459531
r42/0.00/tpg/1.60/1100/N_lp_ratio	4605157341924296278	0.7751713025938425
r42/0.00/tpg/1.60/1100/N_hp_ratio	4605609904462949272	0.8254158376433791
r42/0.00/tpg/1.60/1100/slip	4606634134507405466	0.9391282154301905
r42/0.00/tpg/1.60/1100/phi_lp	4604651081466722627	0.718965100948289
r42/0.00/tpg/1.60/1100/phi_hp	4606609943877281538	0.936442515975813
r42/0.00/tpg/1.60/1100/nu_hpt	4606857061083149292	0.9638780371493545
r42/0.00/tpg/1.60/1100/nu_lpt	4606371640238944477	0.9099854973624378
r42/0.00/tpg/1.60/1100/tau_hpt	4605668269331651112	0.8318956397495798
r42/0.00/tpg/1.60/1100/tau_lpt	4606467617354581605	0.9206410977241829
r42/0.00/tpg/1.60/1100/tau_lpc	4608176372055991776	1.220701958036777
r42/0.00/tpg/1.60/1100/tau_hpc	4609256963911256223	1.4606415496241778
r42/0.00/tpg/1.60/1100/pi_hpt	4601432079393016507	0.43079203954691153
r42/0.00/tpg/1.60/1100/pi_lpt	4604362353077894448	0.6869098104342921
r42/0.00/tpg/1.60/1100/mdot_air	4607532137817333411	1.077653221034702
r42/0.00/tpg/1.60/1100/mdot_ratio	4607532137817333411	1.077653221034702
r42/0.00/tpg/1.60/1100/thrust	4644752843003033429	343.6313597502788
r42/0.00/tpg/1.60/1100/V0	4647641328871307359	507.82277183409855
r42/0.00/tpg/1.60/1100/V9	4647847706867074278	527.1080053822632
r42/0.00/tpg/1.60/1100/M9	4607182418800017417	1.000000000000002
r42/0.00/tpg/1.60/1100/T9	4649550782783860781	720.7253207615628
r42/0.00/tpg/1.60/1100/p9	4685780861178332991	190363.7411418501
r42/0.00/tpg/1.60/1100/F_over_mdot	4644317237815177561	318.87007159904675
r42/0.00/tpg/1.60/1100/tsfc	4540890960328127080	3.907285442214943e-05
r42/0.00/tpg/1.60/1100/eta_th	4581986796705978037	0.021960125723259966
r42/0.00/tpg/1.60/1100/eta_p	4623974073347203030	13.827970399739495
r42/0.00/tpg/1.60/1100/s2/Tt	4645362121196066384	378.2648152796073
r42/0.00/tpg/1.60/1100/s2/pt	4686072667236213351	198856.41517664792
r42/0.00/tpg/1.60/1100/s25/Tt	4646830783480315246	461.74860066823646
r42/0.00/tpg/1.60/1100/s25/pt	4690149989838652947	372900.2418309163
r42/0.00/tpg/1.60/1100/s3/Tt	4649143733647196164	674.4491916168486
r42/0.00/tpg/1.60/1100/s3/pt	4698211205341382602	1271346.961456763
r42/0.00/tpg/1.60/1100/s4/Tt	4652552666608566272	1100.0
