# phase-5J component-map matcher oracle — key	u64 bits	repr
# cpython 3.14.3
cell/cpg/flow/0.30/900/tau_t	4605740205966649045	0.8398822105984559
cell/cpg/flow/0.30/900/pi_t	4601379591143166352	0.42787835637161553
cell/cpg/flow/0.30/900/mdot_air	4601973002687661975	0.46081931436048634
cell/cpg/flow/0.30/900/mdot_ratio	4601973002687661975	0.46081931436048634
cell/cpg/flow/0.30/900/thrust	4641863700718427040	217.70131735896302
cell/cpg/flow/0.30/900/V0	4636390020038410586	95.06497777835958
cell/cpg/flow/0.30/900/V9	4647403177383448081	494.285427057389
cell/cpg/flow/0.30/900/M9	4607182418800017403	0.9999999999999994
cell/cpg/flow/0.30/900/T9	4648992880033685322	657.2991213379221
cell/cpg/flow/0.30/900/p9	4678495617494738865	60119.811034634135
cell/cpg/flow/0.30/900/F_over_mdot	4647018557069617020	472.42229345591454
cell/cpg/flow/0.30/900/tsfc	4540272751076758410	3.4883705588495994e-05
cell/cpg/flow/0.30/900/eta_th	4595279952173788257	0.16964018754319724
cell/cpg/flow/0.30/900/eta_p	4600433153221462309	0.37534049776890505
cell/cpg/flow/0.30/900/s2/Tt	4643158439260848128	254.5
cell/cpg/flow/0.30/900/s2/pt	4677328081534983276	51624.8688784175
cell/cpg/flow/0.30/900/s3/Tt	4646333108349336268	433.4590447413909
cell/cpg/flow/0.30/900/s3/pt	4688445192210311448	273667.9595543309
cell/cpg/flow/0.30/900/s4/Tt	4651127699538968576	900.0
cell/cpg/flow/0.30/900/s4/pt	4688257129020511624	262721.2411721577
cell/cpg/flow/0.30/900/s5/Tt	4649860129665890913	755.8939895386103
cell/cpg/flow/0.30/900/s5/pt	4682461357390947942	112412.73285665512
cell/cpg/flow/0.30/900/s9/Tt	4649860129665890913	755.8939895386103
cell/cpg/flow/0.30/900/s9/pt	4682306858507340480	110164.47819952201
cell/cpg/flow/0.30/900/s4/far	4580407211947716814	0.01647984019835818
cell/cpg/flow/0.30/1100/abort	0	0.0
cell/cpg/flow/0.30/1100/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.30/1100/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.30/1100/branch	0	0.0
cell/cpg/flow/0.30/1100/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.30/1100/eta_c	4606066266957865108	0.8760822525864733
cell/cpg/flow/0.30/1100/eta_t	4606281697642109129	0.8999998631723197
cell/cpg/flow/0.30/1100/n_corr	4606332343506685170	0.9056226836677566
cell/cpg/flow/0.30/1100/N_ratio	4605868349215894744	0.8541089691747414
cell/cpg/flow/0.30/1100/flowcoef	4606120884003953694	0.8821459627969295
cell/cpg/flow/0.30/1100/nu_t	4607158859534087496	0.9973843960521345
cell/cpg/flow/0.30/1100/pi_c	4619776679913659313	7.1859509332052065
cell/cpg/flow/0.30/1100/tau_c	4611072573838996166	1.863787938727158
cell/cpg/flow/0.30/1100/tau_t	4605740206169044657	0.8398822330688828
cell/cpg/flow/0.30/1100/pi_t	4601379591246277077	0.4278783620954106
cell/cpg/flow/0.30/1100/mdot_air	4603238983535373678	0.5621907373073733
cell/cpg/flow/0.30/1100/mdot_ratio	4603238983535373678	0.5621907373073733
cell/cpg/flow/0.30/1100/thrust	4644930203553968790	353.7131398364812
cell/cpg/flow/0.30/1100/V0	4636390020038410586	95.06497777835958
cell/cpg/flow/0.30/1100/V9	4648017868185763855	546.4531076066213
cell/cpg/flow/0.30/1100/M9	4607182418800017402	0.9999999999999993
cell/cpg/flow/0.30/1100/T9	4650277694492677933	803.365614239801
cell/cpg/flow/0.30/1100/p9	4680336783094229484	81496.10779444099
cell/cpg/flow/0.30/1100/F_over_mdot	4648745447307889525	629.1692771933582
cell/cpg/flow/0.30/1100/tsfc	4540196171545120202	3.436478249743307e-05
cell/cpg/flow/0.30/1100/eta_th	4594930781308789765	0.15994874919695704
cell/cpg/flow/0.30/1100/eta_p	4600951129132534661	0.40409393690259093
cell/cpg/flow/0.30/1100/s2/Tt	4643158439260848128	254.5
cell/cpg/flow/0.30/1100/s2/pt	4677328081534983276	51624.8688784175
cell/cpg/flow/0.30/1100/s3/Tt	4647052188701711994	474.33403040606174
cell/cpg/flow/0.30/1100/s3/pt	4690116893385244184	370973.77469346067
cell/cpg/flow/0.30/1100/s4/Tt	4652552666608566272	1100.0
cell/cpg/flow/0.30/1100/s4/pt	4689861962148447050	356134.8237057222
cell/cpg/flow/0.30/1100/s5/Tt	4651337666293732416	923.870456375771
cell/cpg/flow/0.30/1100/s5/pt	4684475831720235654	152382.38505234214
cell/cpg/flow/0.30/1100/s9/Tt	4651337666293732416	923.870456375771
cell/cpg/flow/0.30/1100/s9/pt	4684371115342589848	149334.7373512953
cell/cpg/flow/0.30/1100/s4/far	4581889126857401097	0.02162126536481693
cell/cpg/flow/0.30/1500/abort	0	0.0
cell/cpg/flow/0.30/1500/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.30/1500/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.30/1500/branch	0	0.0
cell/cpg/flow/0.30/1500/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.30/1500/eta_c	4606083571294127850	0.8780034198409485
cell/cpg/flow/0.30/1500/eta_t	4606281698489262143	0.8999999572251979
cell/cpg/flow/0.30/1500/n_corr	4607461027056350728	1.061863460206384
cell/cpg/flow/0.30/1500/N_ratio	4607189005058657766	1.0014624431977324
cell/cpg/flow/0.30/1500/flowcoef	4607565116218693471	1.0849758971357557
cell/cpg/flow/0.30/1500/nu_t	4607189005058657766	1.0014624431977324
cell/cpg/flow/0.30/1500/pi_c	4623071704144831220	12.225040695442182
cell/cpg/flow/0.30/1500/tau_c	4612113703390217977	2.1899302772079605
cell/cpg/flow/0.30/1500/tau_t	4605740206001275721	0.8398822144427892
cell/cpg/flow/0.30/1500/pi_t	4601379591160807274	0.4278783573508834
cell/cpg/flow/0.30/1500/mdot_air	4605477768550872783	0.8107458044466628
cell/cpg/flow/0.30/1500/mdot_ratio	4605477768550872783	0.8107458044466628
cell/cpg/flow/0.30/1500/thrust	4649539731277758216	719.468909980701
cell/cpg/flow/0.30/1500/V0	4636390020038410586	95.06497777835958
cell/cpg/flow/0.30/1500/V9	4648824176445479447	638.1197438825064
cell/cpg/flow/0.30/1500/M9	4607182418800017405	0.9999999999999997
cell/cpg/flow/0.30/1500/T9	4652532868980658495	1095.4985405775512
cell/cpg/flow/0.30/1500/p9	4684003804687794358	138644.59032917552
cell/cpg/flow/0.30/1500/F_over_mdot	4651017010710631882	887.4161371352905
cell/cpg/flow/0.30/1500/tsfc	4540456571431549395	3.612932076356751e-05
cell/cpg/flow/0.30/1500/eta_th	4594566329006184864	0.14983316575371664
cell/cpg/flow/0.30/1500/eta_p	4601063055484826499	0.4103070975714262
cell/cpg/flow/0.30/1500/s2/Tt	4643158439260848128	254.5
cell/cpg/flow/0.30/1500/s2/pt	4677328081534983276	51624.8688784175
cell/cpg/flow/0.30/1500/s3/Tt	4648113606163536239	557.337255549426
cell/cpg/flow/0.30/1500/s3/pt	4693668458308659089	631116.1229355206
cell/cpg/flow/0.30/1500/s4/Tt	4654311885213007872	1500.0
cell/cpg/flow/0.30/1500/s4/pt	4693451608460020179	605871.4780180998
cell/cpg/flow/0.30/1500/s5/Tt	4653255577010804488	1259.8233216641838
cell/cpg/flow/0.30/1500/s5/pt	4688147407112576186	259239.29278013651
cell/cpg/flow/0.30/1500/s9/Tt	4653255577010804488	1259.8233216641838
cell/cpg/flow/0.30/1500/s9/pt	4687969259227083569	254054.50692453378
cell/cpg/flow/0.30/1500/s4/far	4584781405052978099	0.03206174226932692
cell/cpg/flow/0.85/500/abort	0	0.0
cell/cpg/flow/0.85/500/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.85/500/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.85/500/branch	0	0.0
cell/cpg/flow/0.85/500/nozzle_choked	0	0.0
cell/cpg/flow/0.85/500/eta_c	4605893252853295871	0.8568738283387062
cell/cpg/flow/0.85/500/eta_t	4606281695880774829	0.8999996676249303
cell/cpg/flow/0.85/500/n_corr	4603354328825519158	0.5749966369975315
cell/cpg/flow/0.85/500/N_ratio	4603354328825519158	0.5749966369975315
cell/cpg/flow/0.85/500/flowcoef	4605043723588494793	0.7625571333512023
cell/cpg/flow/0.85/500/nu_t	4607145699956608324	0.9959233894609629
cell/cpg/flow/0.85/500/pi_c	4612740827997439578	2.468429548506532
cell/cpg/flow/0.85/500/tau_c	4608730550824413821	1.3437543637288905
cell/cpg/flow/0.85/500/tau_t	4605740206517856773	0.839882271794807
cell/cpg/flow/0.85/500/pi_t	4601379591423979517	0.4278783719598776
cell/cpg/flow/0.85/500/mdot_air	4601570353370014948	0.43846778719541946
cell/cpg/flow/0.85/500/mdot_ratio	4601570353370014948	0.43846778719541946
cell/cpg/flow/0.85/500/thrust	4626601289062570270	20.989686008623828
cell/cpg/flow/0.85/500/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/500/V9	4644257199033787547	315.4572620006017
cell/cpg/flow/0.85/500/M9	4605737740434014402	0.8396084814885614
cell/cpg/flow/0.85/500/T9	4645388819278938830	379.78242558710633
cell/cpg/flow/0.85/500/p9	4677104761256804352	50000.0
cell/cpg/flow/0.85/500/F_over_mdot	4631933995675818264	47.87053147707974
cell/cpg/flow/0.85/500/tsfc	4548247869857392653	0.0001168152687744119
cell/cpg/flow/0.85/500/eta_th	4588446257388142460	0.057491763796519074
cell/cpg/flow/0.85/500/eta_p	4606615540819228602	0.937063901357525
cell/cpg/flow/0.85/500/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/500/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/500/s3/Tt	4645471490093414812	384.4817173219287
cell/cpg/flow/0.85/500/s3/pt	4685837333795835554	192007.31062709267
cell/cpg/flow/0.85/500/s4/Tt	4647503709213818880	500.0
cell/cpg/flow/0.85/500/s4/pt	4685573440957519945	184327.01820200894
cell/cpg/flow/0.85/500/s5/Tt	4646095298782021384	419.94113589740346
cell/cpg/flow/0.85/500/s5/pt	4680156287036031875	78869.54445649502
cell/cpg/flow/0.85/500/s9/Tt	4646095298782021384	419.94113589740346
cell/cpg/flow/0.85/500/s9/pt	4680047889559522734	77292.15356736511
cell/cpg/flow/0.85/500/s4/far	4573097169584739880	0.005592009000869015
cell/cpg/flow/0.85/600/abort	0	0.0
cell/cpg/flow/0.85/600/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.85/600/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.85/600/branch	0	0.0
cell/cpg/flow/0.85/600/nozzle_choked	0	0.0
cell/cpg/flow/0.85/600/eta_c	4605887948519405829	0.8562849289772038
cell/cpg/flow/0.85/600/eta_t	4606281698656370256	0.8999999757779253
cell/cpg/flow/0.85/600/n_corr	4603865603366425492	0.6317595137194183
cell/cpg/flow/0.85/600/N_ratio	4603865603366425492	0.6317595137194183
cell/cpg/flow/0.85/600/flowcoef	4604838121970776228	0.7397307683620693
cell/cpg/flow/0.85/600/nu_t	4607172506362978067	0.9988994984168776
cell/cpg/flow/0.85/600/pi_c	4613688390911065739	2.889232014101997
cell/cpg/flow/0.85/600/tau_c	4609044817602564608	1.4135356063244444
cell/cpg/flow/0.85/600/tau_t	4605740205968181825	0.8398822107686287
cell/cpg/flow/0.85/600/pi_t	4601379591143947297	0.4278783564149667
cell/cpg/flow/0.85/600/mdot_air	4602090323910493309	0.4673319505037126
cell/cpg/flow/0.85/600/mdot_ratio	4602090323910493309	0.4673319505037126
cell/cpg/flow/0.85/600/thrust	4633978279297225138	62.39604024731979
cell/cpg/flow/0.85/600/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/600/V9	4645737944112573228	399.62787474009633
cell/cpg/flow/0.85/600/M9	4607081146082028644	0.9887564696722504
cell/cpg/flow/0.85/600/T9	4646439051360642364	439.48120770843866
cell/cpg/flow/0.85/600/p9	4677104761256804352	50000.0
cell/cpg/flow/0.85/600/F_over_mdot	4638901674181198024	133.51545979269417
cell/cpg/flow/0.85/600/tsfc	4544081501360060018	6.0692801411060894e-05
cell/cpg/flow/0.85/600/eta_th	4593762000046213833	0.12750855248540052
cell/cpg/flow/0.85/600/eta_p	4605499883824013384	0.8132010929903197
cell/cpg/flow/0.85/600/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/600/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/600/s3/Tt	4645822738460205413	404.4478753595816
cell/cpg/flow/0.85/600/s3/pt	4686962003903226099	224739.51875234357
cell/cpg/flow/0.85/600/s4/Tt	4648488871632306176	600.0
cell/cpg/flow/0.85/600/s4/pt	4686653124260614869	215749.93800224984
cell/cpg/flow/0.85/600/s5/Tt	4647572834655953156	503.9293264611772
cell/cpg/flow/0.85/600/s5/pt	4681080233073480613	92314.72886903452
cell/cpg/flow/0.85/600/s9/Tt	4647572834655953156	503.9293264611772
cell/cpg/flow/0.85/600/s9/pt	4680953356676222498	90468.43429165383
cell/cpg/flow/0.85/600/s4/far	4575824929570867898	0.008103427286504473
cell/cpg/flow/0.85/650/abort	0	0.0
cell/cpg/flow/0.85/650/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.85/650/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.85/650/branch	0	0.0
cell/cpg/flow/0.85/650/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.85/650/eta_c	4605892002998646435	0.8567350665977823
cell/cpg/flow/0.85/650/eta_t	4606281698868849404	0.8999999993678496
cell/cpg/flow/0.85/650/n_corr	4604103429837804226	0.6581635561584209
cell/cpg/flow/0.85/650/N_ratio	4604103429837804226	0.6581635561584209
cell/cpg/flow/0.85/650/flowcoef	4604804632448669880	0.7360126845094532
cell/cpg/flow/0.85/650/nu_t	4607180817454666654	0.9998222149521216
cell/cpg/flow/0.85/650/pi_c	4614210383322035979	3.1210432114375
cell/cpg/flow/0.85/650/tau_c	4609202540140924607	1.4485570450423635
cell/cpg/flow/0.85/650/tau_t	4605740205926102711	0.8398822060969086
cell/cpg/flow/0.85/650/pi_t	4601379591122509923	0.4278783552249534
cell/cpg/flow/0.85/650/mdot_air	4602398095861385848	0.4844167258144476
cell/cpg/flow/0.85/650/mdot_ratio	4602398095861385848	0.4844167258144476
cell/cpg/flow/0.85/650/thrust	4635666566354321099	84.78408258058623
cell/cpg/flow/0.85/650/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/650/V9	4646097422204943512	420.0618385159846
cell/cpg/flow/0.85/650/M9	4607182418800017406	0.9999999999999998
cell/cpg/flow/0.85/650/T9	4647058908901422517	474.7160295330353
cell/cpg/flow/0.85/650/p9	4677562751577682473	53332.318162415475
cell/cpg/flow/0.85/650/F_over_mdot	4640362091935626819	175.0230288560725
cell/cpg/flow/0.85/650/tsfc	4543020127971499094	5.350065557546055e-05
cell/cpg/flow/0.85/650/eta_th	4593912602277893831	0.13168860411467717
cell/cpg/flow/0.85/650/eta_p	4606220791536924189	0.8932379271406635
cell/cpg/flow/0.85/650/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/650/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/650/s3/Tt	4645999021121487658	414.4683845127462
cell/cpg/flow/0.85/650/s3/pt	4687581560929425379	242771.00140112554
cell/cpg/flow/0.85/650/s4/Tt	4648928676283416576	650.0
cell/cpg/flow/0.85/650/s4/pt	4687247899005766177	233060.1613450805
cell/cpg/flow/0.85/650/s5/Tt	4648013209127123067	545.9234339629905
cell/cpg/flow/0.85/650/s5/pt	4681589215535206525	99721.39850479546
cell/cpg/flow/0.85/650/s9/Tt	4648013209127123067	545.9234339629905
cell/cpg/flow/0.85/650/s9/pt	4681452159488713891	97726.97053469955
cell/cpg/flow/0.85/650/s4/far	4576551511942959464	0.009363846784602628
cell/cpg/flow/0.85/900/abort	0	0.0
cell/cpg/flow/0.85/900/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.85/900/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.85/900/branch	0	0.0
cell/cpg/flow/0.85/900/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.85/900/eta_c	4605955727128601074	0.8638098662277669
cell/cpg/flow/0.85/900/eta_t	4606281698796446370	0.899999991329498
cell/cpg/flow/0.85/900/n_corr	4605156759891806034	0.7751066840066676
cell/cpg/flow/0.85/900/N_ratio	4605156759891806034	0.7751066840066676
cell/cpg/flow/0.85/900/flowcoef	4605076868992140632	0.7662370123800128
cell/cpg/flow/0.85/900/nu_t	4607185384088144307	1.0006584262306262
cell/cpg/flow/0.85/900/pi_c	4616787462233976809	4.530992298325125
cell/cpg/flow/0.85/900/tau_c	4609997105705533772	1.62498604192304
cell/cpg/flow/0.85/900/tau_t	4605740205940441352	0.8398822076888175
cell/cpg/flow/0.85/900/pi_t	4601379591129815111	0.4278783556304728
cell/cpg/flow/0.85/900/mdot_air	4603524734162211790	0.5939154298290477
cell/cpg/flow/0.85/900/mdot_ratio	4603524734162211790	0.5939154298290477
cell/cpg/flow/0.85/900/thrust	4641925257293518864	219.4508604497537
cell/cpg/flow/0.85/900/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/900/V9	4647403177368385891	494.2854262012026
cell/cpg/flow/0.85/900/M9	4607182418800017408	1.0
cell/cpg/flow/0.85/900/T9	4648992880013655665	657.2991190608137
cell/cpg/flow/0.85/900/p9	4680057052878418477	77425.49740714645
cell/cpg/flow/0.85/900/F_over_mdot	4645207902546775081	369.49850000179373
cell/cpg/flow/0.85/900/tsfc	4541400644752841543	4.252661042563346e-05
cell/cpg/flow/0.85/900/eta_th	4593871780970797570	0.1305555852388381
cell/cpg/flow/0.85/900/eta_p	4607783610606835179	1.1334913972290177
cell/cpg/flow/0.85/900/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/900/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/900/s3/Tt	4646887087809666554	464.94913124522975
cell/cpg/flow/0.85/900/s3/pt	4689798557494608900	352444.1871147754
cell/cpg/flow/0.85/900/s4/Tt	4651127699538968576	900.0
cell/cpg/flow/0.85/900/s4/pt	4689556359693437177	338346.41963018436
cell/cpg/flow/0.85/900/s5/Tt	4649860129642856808	755.8939869199357
cell/cpg/flow/0.85/900/s5/pt	4684214310289273554	144771.1096648188
cell/cpg/flow/0.85/900/s9/Tt	4649860129642856808	755.8939869199357
cell/cpg/flow/0.85/900/s9/pt	4684114824340246990	141875.68747152243
cell/cpg/flow/0.85/900/s4/far	4580186334831986751	0.015713518762432207
cell/cpg/flow/0.85/1100/abort	0	0.0
cell/cpg/flow/0.85/1100/n_outer	4617315517961601024	5.0
cell/cpg/flow/0.85/1100/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/0.85/1100/branch	0	0.0
cell/cpg/flow/0.85/1100/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.85/1100/eta_c	4606025700759442978	0.8715784998354972
cell/cpg/flow/0.85/1100/eta_t	4606281698801959820	0.899999991941614
cell/cpg/flow/0.85/1100/n_corr	4605883628074470470	0.8558052632328177
cell/cpg/flow/0.85/1100/N_ratio	4605883628074470470	0.8558052632328177
cell/cpg/flow/0.85/1100/flowcoef	4605634658617341490	0.8281641008595158
cell/cpg/flow/0.85/1100/nu_t	4607176701396991290	0.9993652407519342
cell/cpg/flow/0.85/1100/pi_c	4618450368804350171	6.007950028108293
cell/cpg/flow/0.85/1100/tau_c	4610639992316351087	1.767735545433563
cell/cpg/flow/0.85/1100/tau_t	4605740205939349481	0.8398822075675955
cell/cpg/flow/0.85/1100/pi_t	4601379591129258725	0.42787835559958715
cell/cpg/flow/0.85/1100/mdot_air	4604559046763914233	0.7087471963360478
cell/cpg/flow/0.85/1100/mdot_ratio	4604559046763914233	0.7087471963360478
cell/cpg/flow/0.85/1100/thrust	4645049299983966459	360.4829880916656
cell/cpg/flow/0.85/1100/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/1100/V9	4648017868112791826	546.4530993106621
cell/cpg/flow/0.85/1100/M9	4607182418800017404	0.9999999999999996
cell/cpg/flow/0.85/1100/T9	4650277694278118920	803.3655898472653
cell/cpg/flow/0.85/1100/p9	4681791410247644339	102663.71881981454
cell/cpg/flow/0.85/1100/F_over_mdot	4647655353586749318	508.61998460836946
cell/cpg/flow/0.85/1100/tsfc	4541174674302597632	4.099537509393361e-05
cell/cpg/flow/0.85/1100/eta_th	4593856948361764496	0.13014389763724354
cell/cpg/flow/0.85/1100/eta_p	4607991033073768912	1.1795484369518938
cell/cpg/flow/0.85/1100/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/1100/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/1100/s3/Tt	4647605626604666960	505.7933329371781
cell/cpg/flow/0.85/1100/s3/pt	4691772274789986402	467329.65418315504
cell/cpg/flow/0.85/1100/s4/Tt	4652552666608566272	1100.0
cell/cpg/flow/0.85/1100/s4/pt	4691451128296999579	448636.4680158288
cell/cpg/flow/0.85/1100/s5/Tt	4651337666046989551	923.870428324355
cell/cpg/flow/0.85/1100/s5/pt	4685835771237582608	191961.83419662016
cell/cpg/flow/0.85/1100/s9/Tt	4651337666046989551	923.870428324355
cell/cpg/flow/0.85/1100/s9/pt	4685703856069589863	188122.59751268776
cell/cpg/flow/0.85/1100/s4/far	4581667132307205599	0.020851067049290847
cell/cpg/flow/0.85/1500/abort	0	0.0
cell/cpg/flow/0.85/1500/n_outer	4607182418800017408	1.0
cell/cpg/flow/0.85/1500/n_solve_turbine	4607182418800017408	1.0
cell/cpg/flow/0.85/1500/branch	0	0.0
cell/cpg/flow/0.85/1500/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/0.85/1500/eta_c	4606101554889448489	0.88
cell/cpg/flow/0.85/1500/eta_t	4606281698874543309	0.9
cell/cpg/flow/0.85/1500/n_corr	4607182418800017418	1.0000000000000022
cell/cpg/flow/0.85/1500/N_ratio	4607182418800017418	1.0000000000000022
cell/cpg/flow/0.85/1500/flowcoef	4607182418800017445	1.0000000000000082
cell/cpg/flow/0.85/1500/nu_t	4607182418800017418	1.0000000000000022
cell/cpg/flow/0.85/1500/pi_c	4621819117588971577	10.000000000000101
cell/cpg/flow/0.85/1500/tau_c	4611815746991539699	2.057611055549154
cell/cpg/flow/0.85/1500/tau_t	4605740205924975101	0.8398822059717187
cell/cpg/flow/0.85/1500/pi_t	4601379591121935493	0.4278783551930661
cell/cpg/flow/0.85/1500/mdot_air	4607182418800017455	1.0000000000000104
cell/cpg/flow/0.85/1500/mdot_ratio	4607182418800017455	1.0000000000000104
cell/cpg/flow/0.85/1500/thrust	4649780385265186447	746.8281007965141
cell/cpg/flow/0.85/1500/V0	4643446085055202208	269.3507703720188
cell/cpg/flow/0.85/1500/V9	4648824176417173227	638.1197406644618
cell/cpg/flow/0.85/1500/M9	4607182418800017409	1.0000000000000002
cell/cpg/flow/0.85/1500/T9	4652532868932063501	1095.4985295283288
cell/cpg/flow/0.85/1500/p9	4685111397417843452	170879.78135963518
cell/cpg/flow/0.85/1500/F_over_mdot	4649780385265186378	746.8281007965063
cell/cpg/flow/0.85/1500/tsfc	4541306508773566647	4.188872021789038e-05
cell/cpg/flow/0.85/1500/eta_th	4593841819363922599	0.12972398359365409
cell/cpg/flow/0.85/1500/eta_p	4607894570279413602	1.1581293938893045
cell/cpg/flow/0.85/1500/s2/Tt	4643741180423569407	286.12499999999994
cell/cpg/flow/0.85/1500/s2/pt	4680081772134739219	77785.20992963416
cell/cpg/flow/0.85/1500/s3/Tt	4648389774525228701	588.7339632690015
cell/cpg/flow/0.85/1500/s3/pt	4694928910747891867	777852.0992963495
cell/cpg/flow/0.85/1500/s4/Tt	4654311885213007872	1500.0
cell/cpg/flow/0.85/1500/s4/pt	4694661642801683646	746738.0153244955
cell/cpg/flow/0.85/1500/s5/Tt	4653255576954920245	1259.823308957578
cell/cpg/flow/0.85/1500/s5/pt	4689232804587847161	319513.03375717957
cell/cpg/flow/0.85/1500/s9/Tt	4653255576954920245	1259.823308957578
cell/cpg/flow/0.85/1500/s9/pt	4689123020745396534	313122.77308203594
cell/cpg/flow/0.85/1500/s4/far	4584669273506512818	0.03128367336512329
cell/cpg/flow/1.60/500/abort	4611686018427387904	2.0
cell/cpg/flow/1.60/600/abort	0	0.0
cell/cpg/flow/1.60/600/n_outer	4617315517961601024	5.0
cell/cpg/flow/1.60/600/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/1.60/600/branch	0	0.0
cell/cpg/flow/1.60/600/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/1.60/600/eta_c	4605901555354624858	0.8577955911524484
cell/cpg/flow/1.60/600/eta_t	4606281693962402948	0.8999994546428671
cell/cpg/flow/1.60/600/n_corr	4603105572384162250	0.5473791241257058
cell/cpg/flow/1.60/600/N_ratio	4603842125398675908	0.6291529356827188
cell/cpg/flow/1.60/600/flowcoef	4605212239289471725	0.7812661344747461
cell/cpg/flow/1.60/600/nu_t	4607135384436517736	0.9947781366694075
cell/cpg/flow/1.60/600/pi_c	4612350781853229832	2.2952142645193625
cell/cpg/flow/1.60/600/tau_c	4608589060431527387	1.3123371853397348
cell/cpg/flow/1.60/600/tau_t	4605740206897768307	0.8398823139734602
cell/cpg/flow/1.60/600/pi_t	4601379591617525405	0.42787838270383266
cell/cpg/flow/1.60/600/mdot_air	4606722458335178063	0.9489341301518069
cell/cpg/flow/1.60/600/mdot_ratio	4606722458335178063	0.9489341301518069
cell/cpg/flow/1.60/600/thrust	4632559955166957000	52.318241170166914
cell/cpg/flow/1.60/600/V0	4647627086993665144	507.01321481791774
cell/cpg/flow/1.60/600/V9	4645807512610931093	403.5823860317699
cell/cpg/flow/1.60/600/M9	4607182418800017405	0.9999999999999997
cell/cpg/flow/1.60/600/T9	4646416502760046911	438.19946816006626
cell/cpg/flow/1.60/600/p9	4681610430503258856	100030.1169214655
cell/cpg/flow/1.60/600/F_over_mdot	4632956194513351972	55.13369106219969
cell/cpg/flow/1.60/600/tsfc	4547516316395271465	0.00010690087061289835
cell/cpg/flow/1.60/600/eta_th	13819197445817623707	-0.18477965469700028
cell/cpg/flow/1.60/600/eta_p	13826948949262285249	-0.5997083787604468
cell/cpg/flow/1.60/600/s2/Tt	4645357462516400128	378.0
cell/cpg/flow/1.60/600/s2/pt	4686056548495755892	198387.29808719794
cell/cpg/flow/1.60/600/s3/Tt	4647434456800426582	496.0634560584198
cell/cpg/flow/1.60/600/s3/pt	4691566317403521663	455341.35646919155
cell/cpg/flow/1.60/600/s4/Tt	4648488871632306176	600.0
cell/cpg/flow/1.60/600/s4/pt	4691253409205993430	437127.7022104239
cell/cpg/flow/1.60/600/s5/Tt	4647572835745312315	503.92938838407616
cell/cpg/flow/1.60/600/s5/pt	4685666572205616666	187037.4942568399
cell/cpg/flow/1.60/600/s9/Tt	4647572835745312315	503.92938838407616
cell/cpg/flow/1.60/600/s9/pt	4685538041018263239	183296.7443717031
cell/cpg/flow/1.60/600/s4/far	4573445156544001783	0.005893839574651719
cell/cpg/flow/1.60/650/abort	0	0.0
cell/cpg/flow/1.60/650/n_outer	4617315517961601024	5.0
cell/cpg/flow/1.60/650/n_solve_turbine	4630122629401935872	35.0
cell/cpg/flow/1.60/650/branch	0	0.0
cell/cpg/flow/1.60/650/nozzle_choked	4607182418800017408	1.0
cell/cpg/flow/1.60/650/eta_c	4605893588827672273	0.8569111289875427
cell/cpg/flow/1.60/650/eta_t	4606281696745828097	0.8999997636651359
