comp/cpg/press_flow/0/hp/why	0x1.0000000000000p+0
comp/cpg/press_flow/0/hp/has_resid	0x1.0000000000000p+0
comp/cpg/press_flow/0/hp/resid	-0x1.7908852c49710p-4
comp/cpg/press_flow/0/ratio_present	0x0.0p+0
comp/cpg/press_flow/1/Tt4	0x1.4500000000000p+10
comp/cpg/press_flow/1/pi_hpc	0x1.4be504a5bdb78p+2
comp/cpg/press_flow/1/pi_lpc	0x1.4fa82180cdd0cp+1
comp/cpg/press_flow/1/lp/present	0x1.0000000000000p+0
comp/cpg/press_flow/1/lp/b	0x1.6b246083d70a4p-3
comp/cpg/press_flow/1/lp/why	0x0.0p+0
comp/cpg/press_flow/1/lp/has_resid	0x0.0p+0
comp/cpg/press_flow/1/hp/present	0x0.0p+0
comp/cpg/press_flow/1/hp/why	0x1.0000000000000p+0
comp/cpg/press_flow/1/hp/has_resid	0x1.0000000000000p+0
comp/cpg/press_flow/1/hp/resid	-0x1.6838477075058p-4
comp/cpg/press_flow/1/ratio_present	0x0.0p+0
comp/cpg/press_flow/2/Tt4	0x1.7700000000000p+10
comp/cpg/press_flow/2/pi_hpc	0x1.800000000004dp+2
comp/cpg/press_flow/2/pi_lpc	0x1.7ffffffffffbcp+1
comp/cpg/press_flow/2/lp/present	0x1.0000000000000p+0
comp/cpg/press_flow/2/lp/b	0x1.ca9518bd70a3bp-3
comp/cpg/press_flow/2/lp/why	0x0.0p+0
comp/cpg/press_flow/2/lp/has_resid	0x0.0p+0
comp/cpg/press_flow/2/hp/present	0x0.0p+0
comp/cpg/press_flow/2/hp/why	0x1.0000000000000p+0
comp/cpg/press_flow/2/hp/has_resid	0x1.0000000000000p+0
comp/cpg/press_flow/2/hp/resid	-0x1.5aed3ec55cc08p-4
comp/cpg/press_flow/2/ratio_present	0x0.0p+0
comp/cpg/press_flow/3/Tt4	0x1.a900000000000p+10
comp/cpg/press_flow/3/pi_hpc	0x1.b527da8bf4138p+2
comp/cpg/press_flow/3/pi_lpc	0x1.b320326416bbep+1
comp/cpg/press_flow/3/lp/present	0x1.0000000000000p+0
comp/cpg/press_flow/3/lp/b	0x1.206421dd70a3ep-2
comp/cpg/press_flow/3/lp/why	0x0.0p+0
comp/cpg/press_flow/3/lp/has_resid	0x0.0p+0
comp/cpg/press_flow/3/hp/present	0x0.0p+0
comp/cpg/press_flow/3/hp/why	0x1.0000000000000p+0
comp/cpg/press_flow/3/hp/has_resid	0x1.0000000000000p+0
comp/cpg/press_flow/3/hp/resid	-0x1.5126e893598b0p-4
comp/cpg/press_flow/3/ratio_present	0x0.0p+0
comp/cpg/press_flow/n_rows	0x1.0000000000000p+2
auth/cpg/press_flow/lp/0.00/v_edge	0x1.3333333333335p+0
auth/cpg/press_flow/lp/0.00/v_peak	0x1.2925a427cf375p+0
auth/cpg/press_flow/lp/0.00/m_i_0	0x1.a2e8ba2e8ba64p-1
auth/cpg/press_flow/lp/0.00/m_i_peak	0x1.eef13cc0da75fp-1
auth/cpg/press_flow/lp/0.00/m_i_edge	0x1.eee5b264811f4p-1
auth/cpg/press_flow/lp/0.00/span	0x1.30220a493b3ecp-3
auth/cpg/press_flow/lp/0.00/peak_interior	0x1.0000000000000p+0
auth/cpg/press_flow/lp/0.00/n_scan	0x1.f000000000000p+4
auth/cpg/press_flow/lp/0.05/v_edge	0x1.28f5c28f5c291p+0
auth/cpg/press_flow/lp/0.05/v_peak	0x1.28f5c28f5c291p+0
auth/cpg/press_flow/lp/0.05/m_i_0	0x1.b383207fae9d3p-1
auth/cpg/press_flow/lp/0.05/m_i_peak	0x1.fd2dbfb5d05eap-1
auth/cpg/press_flow/lp/0.05/m_i_edge	0x1.fd2dbfb5d05eap-1
auth/cpg/press_flow/lp/0.05/span	0x1.26aa7cd88705cp-3
auth/cpg/press_flow/lp/0.05/peak_interior	0x0.0p+0
auth/cpg/press_flow/lp/0.05/n_scan	0x1.e000000000000p+4
auth/cpg/press_flow/lp/0.10/v_edge	0x1.28f5c28f5c291p+0
auth/cpg/press_flow/lp/0.10/v_peak	0x1.1fafe4d0d4979p+0
auth/cpg/press_flow/lp/0.10/m_i_0	0x1.c45477dda5b1cp-1
auth/cpg/press_flow/lp/0.10/m_i_peak	0x1.059da739a6479p+0
auth/cpg/press_flow/lp/0.10/m_i_edge	0x1.0598ddf040e37p+0
auth/cpg/press_flow/lp/0.10/span	0x1.1b9b5a569b758p-3
auth/cpg/press_flow/lp/0.10/peak_interior	0x1.0000000000000p+0
auth/cpg/press_flow/lp/0.10/n_scan	0x1.e000000000000p+4
auth/cpg/press_flow/hp/0.00/v_edge	0x1.3d70a3d70a3d9p+0
auth/cpg/press_flow/hp/0.00/v_peak	0x1.3d70a3d70a3d9p+0
auth/cpg/press_flow/hp/0.00/m_i_0	0x1.a2e8ba2e8ba70p-1
auth/cpg/press_flow/hp/0.00/m_i_peak	0x1.ff30ccd848450p-1
auth/cpg/press_flow/hp/0.00/m_i_edge	0x1.ff30ccd848450p-1
auth/cpg/press_flow/hp/0.00/span	0x1.71204aa6f2780p-3
auth/cpg/press_flow/hp/0.00/peak_interior	0x0.0p+0
auth/cpg/press_flow/hp/0.00/n_scan	0x1.0000000000000p+5
auth/cpg/press_flow/hp/0.05/v_edge	0x1.3333333333335p+0
auth/cpg/press_flow/hp/0.05/v_peak	0x1.3333333333335p+0
auth/cpg/press_flow/hp/0.05/m_i_0	0x1.a527632fee086p-1
auth/cpg/press_flow/hp/0.05/m_i_peak	0x1.ffb58c51e1d50p-1
auth/cpg/press_flow/hp/0.05/m_i_edge	0x1.ffb58c51e1d50p-1
auth/cpg/press_flow/hp/0.05/span	0x1.6a38a487cf328p-3
auth/cpg/press_flow/hp/0.05/peak_interior	0x0.0p+0
auth/cpg/press_flow/hp/0.05/n_scan	0x1.f000000000000p+4
auth/cpg/press_flow/hp/0.10/v_edge	0x1.3333333333335p+0
auth/cpg/press_flow/hp/0.10/v_peak	0x1.3333333333335p+0
auth/cpg/press_flow/hp/0.10/m_i_0	0x1.a77a222de517ap-1
auth/cpg/press_flow/hp/0.10/m_i_peak	0x1.00575822bf0f8p+0
auth/cpg/press_flow/hp/0.10/m_i_edge	0x1.00575822bf0f8p+0
auth/cpg/press_flow/hp/0.10/span	0x1.64d2385e641d8p-3
auth/cpg/press_flow/hp/0.10/peak_interior	0x0.0p+0
auth/cpg/press_flow/hp/0.10/n_scan	0x1.f000000000000p+4
price/cpg/press_flow/lp/0.10/floor_motion	0x1.d5c7380d96b05p-6
price/cpg/press_flow/lp/0.10/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.10/b_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.10/b_phi	0x1.b65de968f5c2bp-4
price/cpg/press_flow/lp/0.10/b_m_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.10/b_m_phi	0x1.f812f8a666664p-5
price/cpg/press_flow/lp/0.10/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.10/gap	0x1.74a8da2b851f2p-5
price/cpg/press_flow/lp/0.10/why_phi	0x0.0p+0
price/cpg/press_flow/lp/0.10/why_m_phi	0x0.0p+0
price/cpg/press_flow/lp/0.20/floor_motion	0x1.be803b0a9be81p-5
price/cpg/press_flow/lp/0.20/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.20/b_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.20/b_phi	0x1.ca9518bd70a3bp-3
price/cpg/press_flow/lp/0.20/b_m_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.20/b_m_phi	0x1.11c6d99851eb9p-3
price/cpg/press_flow/lp/0.20/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.20/gap	0x1.719c7e4a3d704p-4
price/cpg/press_flow/lp/0.20/why_phi	0x0.0p+0
price/cpg/press_flow/lp/0.20/why_m_phi	0x0.0p+0
price/cpg/press_flow/lp/0.30/floor_motion	0x1.3f10eb905eeddp-4
price/cpg/press_flow/lp/0.30/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.30/b_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.30/b_phi	0x1.6ecc433e147aep-2
price/cpg/press_flow/lp/0.30/b_m_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.30/b_m_phi	0x1.bee2e86147adfp-3
price/cpg/press_flow/lp/0.30/gap_present	0x1.0000000000000p+0
price/cpg/press_flow/lp/0.30/gap	0x1.1eb59e1ae147dp-3
price/cpg/press_flow/lp/0.30/why_phi	0x0.0p+0
price/cpg/press_flow/lp/0.30/why_m_phi	0x0.0p+0
price/cpg/press_flow/hp/0.10/floor_motion	0x1.d5c7380d96b05p-6
price/cpg/press_flow/hp/0.10/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.10/b_phi_present	0x0.0p+0
price/cpg/press_flow/hp/0.10/b_m_phi_present	0x1.0000000000000p+0
price/cpg/press_flow/hp/0.10/b_m_phi	0x1.7c87a5d1eb853p-2
price/cpg/press_flow/hp/0.10/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.10/why_phi	0x1.0000000000000p+0
price/cpg/press_flow/hp/0.10/why_m_phi	0x0.0p+0
price/cpg/press_flow/hp/0.20/floor_motion	0x1.be803b0a9be81p-5
price/cpg/press_flow/hp/0.20/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.20/b_phi_present	0x0.0p+0
price/cpg/press_flow/hp/0.20/b_m_phi_present	0x0.0p+0
price/cpg/press_flow/hp/0.20/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.20/why_phi	0x1.0000000000000p+0
price/cpg/press_flow/hp/0.20/why_m_phi	0x1.0000000000000p+0
price/cpg/press_flow/hp/0.30/floor_motion	0x1.3f10eb905eeddp-4
price/cpg/press_flow/hp/0.30/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.30/b_phi_present	0x0.0p+0
price/cpg/press_flow/hp/0.30/b_m_phi_present	0x0.0p+0
price/cpg/press_flow/hp/0.30/gap_present	0x0.0p+0
price/cpg/press_flow/hp/0.30/why_phi	0x1.0000000000000p+0
price/cpg/press_flow/hp/0.30/why_m_phi	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.05/lp/phi/feasible	0x1.d000000000000p+4
cb/cpg/tilted/1100/0.05/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.05/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.05/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.05/lp/phi/b_star	0x1.015bfbd70a3d6p-5
cb/cpg/tilted/1100/0.05/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.05/lp/phi/resid	0x1.4196000000000p-38
cb/cpg/tilted/1100/0.05/lp/phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.05/lp/phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.05/lp/phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.05/lp/m_phi/feasible	0x1.e000000000000p+4
cb/cpg/tilted/1100/0.05/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.05/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.05/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.05/lp/m_phi/b_star	0x1.3ed750f5c28f6p-7
cb/cpg/tilted/1100/0.05/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.05/lp/m_phi/resid	-0x1.17fc000000000p-38
cb/cpg/tilted/1100/0.05/lp/m_phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.05/lp/m_phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.05/lp/m_phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.05/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.05/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.05/hp/phi/goal	0x1.e6cee0f85b61fp-1
cb/cpg/tilted/1100/0.05/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.05/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.05/hp/phi/resid_last	-0x1.3aa40df463b40p-7
cb/cpg/tilted/1100/0.05/hp/m_phi/feasible	0x1.7000000000000p+5
cb/cpg/tilted/1100/0.05/hp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.05/hp/m_phi/goal	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.05/hp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.05/hp/m_phi/b_star	0x1.62680f570a3d9p-2
cb/cpg/tilted/1100/0.05/hp/m_phi/goal	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.05/hp/m_phi/resid	-0x1.e3a0000000000p-39
cb/cpg/tilted/1100/0.05/hp/m_phi/bare_phi	0x1.e6cee0f85b61fp-1
cb/cpg/tilted/1100/0.05/hp/m_phi/bare_m_phi	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.05/hp/m_phi/bare_m_i	0x1.8869deb025e98p-1
cb/cpg/tilted/1100/0.10/lp/phi/feasible	0x1.1800000000000p+5
cb/cpg/tilted/1100/0.10/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.10/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.10/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.10/lp/phi/b_star	0x1.04f71c11eb854p-4
cb/cpg/tilted/1100/0.10/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.10/lp/phi/resid	-0x1.374c000000000p-38
cb/cpg/tilted/1100/0.10/lp/phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.10/lp/phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.10/lp/phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.10/lp/m_phi/feasible	0x1.d000000000000p+4
cb/cpg/tilted/1100/0.10/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.10/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.10/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.10/lp/m_phi/b_star	0x1.525ce99999998p-6
cb/cpg/tilted/1100/0.10/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.10/lp/m_phi/resid	0x1.4947000000000p-37
cb/cpg/tilted/1100/0.10/lp/m_phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.10/lp/m_phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.10/lp/m_phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.10/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.10/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.10/hp/phi/goal	0x1.e6cee0f85b61fp-1
cb/cpg/tilted/1100/0.10/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.10/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.10/hp/phi/resid_last	-0x1.3d6cc3bff4800p-5
cb/cpg/tilted/1100/0.10/hp/m_phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.10/hp/m_phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.10/hp/m_phi/goal	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.10/hp/m_phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.10/hp/m_phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.10/hp/m_phi/resid_last	-0x1.4a249ee4a4a00p-7
cb/cpg/tilted/1100/0.20/lp/phi/feasible	0x1.3000000000000p+5
cb/cpg/tilted/1100/0.20/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.20/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.20/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.20/lp/phi/b_star	0x1.0d49cbc666668p-3
cb/cpg/tilted/1100/0.20/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.20/lp/phi/resid	-0x1.4520000000000p-40
cb/cpg/tilted/1100/0.20/lp/phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.20/lp/phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.20/lp/phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.20/lp/m_phi/feasible	0x1.1000000000000p+5
cb/cpg/tilted/1100/0.20/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.20/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.20/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.20/lp/m_phi/b_star	0x1.79d6e775c28f5p-5
cb/cpg/tilted/1100/0.20/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.20/lp/m_phi/resid	-0x1.3821800000000p-37
cb/cpg/tilted/1100/0.20/lp/m_phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.20/lp/m_phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.20/lp/m_phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.20/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.20/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.20/hp/phi/goal	0x1.e6cee0f85b61fp-1
cb/cpg/tilted/1100/0.20/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.20/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.20/hp/phi/resid_last	-0x1.82af8bacda6d8p-4
cb/cpg/tilted/1100/0.20/hp/m_phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.20/hp/m_phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.20/hp/m_phi/goal	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.20/hp/m_phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.20/hp/m_phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.20/hp/m_phi/resid_last	-0x1.46dedc4f18f28p-5
cb/cpg/tilted/1100/0.30/lp/phi/feasible	0x1.4800000000000p+5
cb/cpg/tilted/1100/0.30/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.30/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.30/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.30/lp/phi/b_star	0x1.a359403ae147ap-3
cb/cpg/tilted/1100/0.30/lp/phi/goal	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.30/lp/phi/resid	-0x1.54d1000000000p-37
cb/cpg/tilted/1100/0.30/lp/phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.30/lp/phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.30/lp/phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.30/lp/m_phi/feasible	0x1.1000000000000p+5
cb/cpg/tilted/1100/0.30/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1100/0.30/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.30/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1100/0.30/lp/m_phi/b_star	0x1.39b43a428f5c3p-4
cb/cpg/tilted/1100/0.30/lp/m_phi/goal	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.30/lp/m_phi/resid	-0x1.3439800000000p-37
cb/cpg/tilted/1100/0.30/lp/m_phi/bare_phi	0x1.a48dcf18e0933p-1
cb/cpg/tilted/1100/0.30/lp/m_phi/bare_m_phi	0x1.15e86afe8df32p-2
cb/cpg/tilted/1100/0.30/lp/m_phi/bare_m_i	0x1.33942de27bd5ep-1
cb/cpg/tilted/1100/0.30/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.30/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.30/hp/phi/goal	0x1.e6cee0f85b61fp-1
cb/cpg/tilted/1100/0.30/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.30/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.30/hp/phi/resid_last	-0x1.2bd7435234828p-3
cb/cpg/tilted/1100/0.30/hp/m_phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1100/0.30/hp/m_phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.30/hp/m_phi/goal	0x1.9a6a8ebd8390ap-2
cb/cpg/tilted/1100/0.30/hp/m_phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1100/0.30/hp/m_phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1100/0.30/hp/m_phi/resid_last	-0x1.189d9b140a174p-4
cb/cpg/tilted/1300/0.05/lp/phi/feasible	0x1.0800000000000p+5
cb/cpg/tilted/1300/0.05/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1300/0.05/lp/phi/goal	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.05/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1300/0.05/lp/phi/b_star	0x1.3fabe0570a3d9p-5
cb/cpg/tilted/1300/0.05/lp/phi/goal	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.05/lp/phi/resid	0x1.d946000000000p-38
cb/cpg/tilted/1300/0.05/lp/phi/bare_phi	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.05/lp/phi/bare_m_phi	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.05/lp/phi/bare_m_i	0x1.7029cd9b307cep-1
cb/cpg/tilted/1300/0.05/lp/m_phi/feasible	0x1.f000000000000p+4
cb/cpg/tilted/1300/0.05/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1300/0.05/lp/m_phi/goal	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.05/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1300/0.05/lp/m_phi/b_star	0x1.1d267651eb854p-6
cb/cpg/tilted/1300/0.05/lp/m_phi/goal	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.05/lp/m_phi/resid	-0x1.3df0000000000p-41
cb/cpg/tilted/1300/0.05/lp/m_phi/bare_phi	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.05/lp/m_phi/bare_m_phi	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.05/lp/m_phi/bare_m_i	0x1.7029cd9b307cep-1
cb/cpg/tilted/1300/0.05/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1300/0.05/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.05/hp/phi/goal	0x1.f2d551639c945p-1
cb/cpg/tilted/1300/0.05/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.05/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1300/0.05/hp/phi/resid_last	-0x1.10fbccc878000p-13
cb/cpg/tilted/1300/0.05/hp/m_phi/feasible	0x1.4800000000000p+5
cb/cpg/tilted/1300/0.05/hp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1300/0.05/hp/m_phi/goal	0x1.b2776f9405f56p-2
cb/cpg/tilted/1300/0.05/hp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1300/0.05/hp/m_phi/b_star	0x1.0234294cccccbp-2
cb/cpg/tilted/1300/0.05/hp/m_phi/goal	0x1.b2776f9405f56p-2
cb/cpg/tilted/1300/0.05/hp/m_phi/resid	0x1.a810000000000p-40
cb/cpg/tilted/1300/0.05/hp/m_phi/bare_phi	0x1.f2d551639c945p-1
cb/cpg/tilted/1300/0.05/hp/m_phi/bare_m_phi	0x1.b2776f9405f56p-2
cb/cpg/tilted/1300/0.05/hp/m_phi/bare_m_i	0x1.9565136db694cp-1
cb/cpg/tilted/1300/0.10/lp/phi/feasible	0x1.2000000000000p+5
cb/cpg/tilted/1300/0.10/lp/phi/reason	0x0.0p+0
cb/cpg/tilted/1300/0.10/lp/phi/goal	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.10/lp/phi/has_last	0x0.0p+0
cb/cpg/tilted/1300/0.10/lp/phi/b_star	0x1.445f36a7ae148p-4
cb/cpg/tilted/1300/0.10/lp/phi/goal	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.10/lp/phi/resid	-0x1.1230000000000p-40
cb/cpg/tilted/1300/0.10/lp/phi/bare_phi	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.10/lp/phi/bare_m_phi	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.10/lp/phi/bare_m_i	0x1.7029cd9b307cep-1
cb/cpg/tilted/1300/0.10/lp/m_phi/feasible	0x1.0000000000000p+5
cb/cpg/tilted/1300/0.10/lp/m_phi/reason	0x0.0p+0
cb/cpg/tilted/1300/0.10/lp/m_phi/goal	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.10/lp/m_phi/has_last	0x0.0p+0
cb/cpg/tilted/1300/0.10/lp/m_phi/b_star	0x1.2a69e98f5c28ep-5
cb/cpg/tilted/1300/0.10/lp/m_phi/goal	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.10/lp/m_phi/resid	0x1.a490000000000p-40
cb/cpg/tilted/1300/0.10/lp/m_phi/bare_phi	0x1.d1d489766471cp-1
cb/cpg/tilted/1300/0.10/lp/m_phi/bare_m_phi	0x1.7075dfb995b04p-2
cb/cpg/tilted/1300/0.10/lp/m_phi/bare_m_i	0x1.7029cd9b307cep-1
cb/cpg/tilted/1300/0.10/hp/phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1300/0.10/hp/phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.10/hp/phi/goal	0x1.f2d551639c945p-1
cb/cpg/tilted/1300/0.10/hp/phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.10/hp/phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1300/0.10/hp/phi/resid_last	-0x1.044f942915a00p-5
cb/cpg/tilted/1300/0.10/hp/m_phi/feasible	0x1.9000000000000p+4
cb/cpg/tilted/1300/0.10/hp/m_phi/reason	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.10/hp/m_phi/goal	0x1.b2776f9405f56p-2
cb/cpg/tilted/1300/0.10/hp/m_phi/has_last	0x1.0000000000000p+0
cb/cpg/tilted/1300/0.10/hp/m_phi/b_last	0x1.ccccccccccccdp-2
cb/cpg/tilted/1300/0.10/hp/m_phi/resid_last	-0x1.96bf8224a4800p-9
cb/cpg/tilted/1300/0.20/lp/phi/feasible	0x1.3800000000000p+5
cb/cpg/tilted/1300/0.20/lp/phi/reason	0x0.0p+0
