# phase-2 cycle oracle — key	u64 bits	repr
# cpython 3.14.3
r5_lean_fuel/st4/Tt	4655631299166339072	1800.0
r5_lean_fuel/st4/pt	4698458362372603699	1328892.6921195507
r5_lean_fuel/st4/mdot	4632470774222344154	51.6845724465381
r5_lean_fuel/st4/far	4585016270534999286	0.033691448930761966
r5_lean_fuel/st5/Tt	4654307452471888663	1498.992111359437
r5_lean_fuel/st5/pt	4692716760067695148	522305.9329657878
r5_lean_fuel/st5/mdot	4632470774222344154	51.6845724465381
r5_lean_fuel/st5/far	4585016270534999286	0.033691448930761966
r5_lean_fuel/st9/Tt	4654307452471888663	1498.992111359437
r5_lean_fuel/st9/pt	4692447565639623769	506636.7549768142
r5_lean_fuel/st9/mdot	4632470774222344154	51.6845724465381
r5_lean_fuel/st9/far	4585016270534999286	0.033691448930761966
