# phase-6P spool-transient oracle — key	u64 bits (or an integer)	repr
# pypy 3.11.15
ramp/surge_flow/1.0/35/branch	0	0
ramp/surge_flow/1.0/35/s	4610560118520545284	1.7500000000000009
ramp/surge_flow/1.0/35/nu	4606617406919547451	0.9372710801115497
ramp/surge_flow/1.0/35/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/35/pi_c	4621041708199590441	8.619043514158948
ramp/surge_flow/1.0/35/tau_c	4611467494039961846	1.9514778387274965
ramp/surge_flow/1.0/35/mdot_air	4606083145864553246	0.8779561876700404
ramp/surge_flow/1.0/35/f	4583234629554644150	0.026289415596612208
ramp/surge_flow/1.0/35/tau_t	4605754656166994927	0.8414865051119004
ramp/surge_flow/1.0/35/Phi	4586995319549119505	0.047423860070374364
ramp/surge_flow/1.0/35/sp_thrust	4649400713401104578	703.6644071971753
ramp/surge_flow/1.0/35/M9	4607182418800017759	1.000000000000078
ramp/surge_flow/1.0/35/pt9_over_p0	4617779022929855842	5.411675110227721
ramp/surge_flow/1.0/42/branch	0	0
ramp/surge_flow/1.0/42/s	4611911198408756430	2.1000000000000005
ramp/surge_flow/1.0/42/nu	4606740477414173197	0.9509346497901007
ramp/surge_flow/1.0/42/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/42/pi_c	4621195756444662481	8.892688167890272
ramp/surge_flow/1.0/42/tau_c	4611546842422016942	1.9690967188723607
ramp/surge_flow/1.0/42/mdot_air	4606335239886472010	0.9059442464204974
ramp/surge_flow/1.0/42/f	4583197417466796053	0.026160310231851797
ramp/surge_flow/1.0/42/tau_t	4605754616398635987	0.8414820899371257
ramp/surge_flow/1.0/42/Phi	4584720378334021492	0.03163828434118346
ramp/surge_flow/1.0/42/sp_thrust	4649445045858708099	708.7044241105472
ramp/surge_flow/1.0/42/M9	4607182418800017911	1.0000000000001117
ramp/surge_flow/1.0/42/pt9_over_p0	4617972451675718614	5.583474348052695
ramp/surge_flow/1.0/49/branch	0	0
ramp/surge_flow/1.0/49/s	4612699328343546264	2.4499999999999993
ramp/surge_flow/1.0/49/nu	4606822183837976326	0.9600058850867021
ramp/surge_flow/1.0/49/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/49/pi_c	4621298850601697578	9.07582017884177
ramp/surge_flow/1.0/49/tau_c	4611599199501638470	1.9807223259319513
ramp/surge_flow/1.0/49/mdot_air	4606503975646829987	0.9246776790432033
ramp/surge_flow/1.0/49/f	4583172843879718436	0.026075053475066792
ramp/surge_flow/1.0/49/tau_t	4605754597674238006	0.8414800111113496
ramp/surge_flow/1.0/49/Phi	4581682200607066025	0.020903345716312725
ramp/surge_flow/1.0/49/sp_thrust	4649473192936198014	711.9043763414809
ramp/surge_flow/1.0/49/M9	4607182418800017919	1.0000000000001135
ramp/surge_flow/1.0/49/pt9_over_p0	4618101903433848915	5.6984506060162685
ramp/surge_flow/1.0/56/branch	0	0
ramp/surge_flow/1.0/56/s	4613487458278336098	2.799999999999998
ramp/surge_flow/1.0/56/nu	4606875996794865974	0.965980323462907
ramp/surge_flow/1.0/56/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/56/pi_c	4621367090538329795	9.197038656998648
ramp/surge_flow/1.0/56/tau_c	4611633543834204944	1.988348299688088
ramp/surge_flow/1.0/56/mdot_air	4606615676470312510	0.937078961653192
ramp/surge_flow/1.0/56/f	4583156715969060049	0.02601909854459167
ramp/surge_flow/1.0/56/tau_t	4605754588688650926	0.841479013510783
ramp/surge_flow/1.0/56/Phi	4579064968519897688	0.013723998914465671
ramp/surge_flow/1.0/56/sp_thrust	4649491195260421734	713.9510036541149
ramp/surge_flow/1.0/56/M9	4607182418800017926	1.000000000000115
ramp/surge_flow/1.0/56/pt9_over_p0	4618187591288864003	5.774556709671063
ramp/surge_flow/1.0/63/branch	0	0
ramp/surge_flow/1.0/63/s	4614275588213125932	3.149999999999997
ramp/surge_flow/1.0/63/nu	4606911255112712235	0.9698947830911541
ramp/surge_flow/1.0/63/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/63/pi_c	4621411943362327385	9.276713277673183
ramp/surge_flow/1.0/63/tau_c	4611655987057968129	1.9933316964418284
ramp/surge_flow/1.0/63/mdot_air	4606689100291053219	0.9452306432874206
ramp/surge_flow/1.0/63/f	4583146173085510494	0.025982520569395866
ramp/surge_flow/1.0/63/tau_t	4605754584242429168	0.8414785198810062
ramp/surge_flow/1.0/63/Phi	4576326566390542675	0.008973628454008653
ramp/surge_flow/1.0/63/sp_thrust	4649502766407782716	715.2664908063957
ramp/surge_flow/1.0/63/M9	4607182418800017283	0.9999999999999861
ramp/surge_flow/1.0/63/pt9_over_p0	4618243912897940588	5.824580347415672
ramp/surge_flow/1.0/70/branch	0	0
ramp/surge_flow/1.0/70/s	4615063718147915766	3.4999999999999956
ramp/surge_flow/1.0/70/nu	4606934278629073537	0.9724509068883692
ramp/surge_flow/1.0/70/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/70/pi_c	4621441291370366657	9.328845812476517
ramp/surge_flow/1.0/70/tau_c	4611670617224880983	1.9965802460739803
ramp/surge_flow/1.0/70/mdot_air	4606737144948280913	0.9505646717538615
ramp/surge_flow/1.0/70/f	4583139298882305433	0.025958670886038957
ramp/surge_flow/1.0/70/tau_t	4605754581954832014	0.841478265906703
ramp/surge_flow/1.0/70/Phi	4573396883103141511	0.005851969039088473
ramp/surge_flow/1.0/70/sp_thrust	4649510228438424512	716.1148254730433
ramp/surge_flow/1.0/70/M9	4607182418800017507	1.000000000000022
ramp/surge_flow/1.0/70/pt9_over_p0	4618280765399741978	5.857311944227627
ramp/surge_flow/1.0/77/branch	0	0
ramp/surge_flow/1.0/77/s	4615851848082705600	3.8499999999999943
ramp/surge_flow/1.0/77/nu	4606949280005138611	0.9741163941992198
ramp/surge_flow/1.0/77/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/77/pi_c	4621460438437179133	9.362857835563313
ramp/surge_flow/1.0/77/tau_c	4611680139117710060	1.9986945310053512
ramp/surge_flow/1.0/77/mdot_air	4606768490889426453	0.9540447703126939
ramp/surge_flow/1.0/77/f	4583134824213290532	0.025943146259264208
ramp/surge_flow/1.0/77/tau_t	4605754580726071864	0.841478129486922
ramp/surge_flow/1.0/77/Phi	4570930926191817370	0.0038096711833389254
ramp/surge_flow/1.0/77/sp_thrust	4649515051050629530	716.6630930041895
ramp/surge_flow/1.0/77/M9	4607182418800017200	0.9999999999999769
ramp/surge_flow/1.0/77/pt9_over_p0	4618304808620435109	5.878666613987353
ramp/surge_flow/1.0/84/branch	0	0
ramp/surge_flow/1.0/84/s	4616414798036126917	4.199999999999993
ramp/surge_flow/1.0/84/nu	4606959040540370809	0.9752000312939649
ramp/surge_flow/1.0/84/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/84/pi_c	4621472906768658930	9.38500604146336
ramp/surge_flow/1.0/84/tau_c	4611686174197468154	2.0000691758118565
ramp/surge_flow/1.0/84/mdot_air	4606788903361566184	0.9563110099685987
ramp/surge_flow/1.0/84/f	4583131914635781222	0.02593305163444306
ramp/surge_flow/1.0/84/tau_t	4605754580037499119	0.8414780530399905
ramp/surge_flow/1.0/84/Phi	4567858801934655606	0.002477349665834845
ramp/surge_flow/1.0/84/sp_thrust	4649518172289124707	717.0179367384811
ramp/surge_flow/1.0/84/M9	4607182418800017522	1.0000000000000253
ramp/surge_flow/1.0/84/pt9_over_p0	4618320465314802295	5.8925725520481285
ramp/surge_flow/1.0/91/branch	0	0
ramp/surge_flow/1.0/91/s	4616808863003521834	4.549999999999992
ramp/surge_flow/1.0/91/nu	4606965385309674781	0.9759044421906854
ramp/surge_flow/1.0/91/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/91/pi_c	4621481016106325450	9.399411118890288
ramp/surge_flow/1.0/91/tau_c	4611688185407751836	2.000962332597579
ramp/surge_flow/1.0/91/mdot_air	4606802179690001684	0.9577849785197565
ramp/surge_flow/1.0/91/f	4583130024058314058	0.025926492376212175
ramp/surge_flow/1.0/91/tau_t	4605754579636836198	0.8414780085574705
ramp/surge_flow/1.0/91/Phi	4565066716089747035	0.001609800225154243
ramp/surge_flow/1.0/91/sp_thrust	4649520194265485582	717.2478088368969
ramp/surge_flow/1.0/91/M9	4607182418800017729	1.0000000000000713
ramp/surge_flow/1.0/91/pt9_over_p0	4618330648367648052	5.901616919832396
ramp/surge_flow/1.0/98/branch	0	0
ramp/surge_flow/1.0/98/s	4617202927970916751	4.899999999999991
ramp/surge_flow/1.0/98/nu	4606969507217269160	0.9763620658623511
ramp/surge_flow/1.0/98/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/98/pi_c	4621486286217092271	9.408772716195328
ramp/surge_flow/1.0/98/tau_c	4611689491599017885	2.001542398044832
ramp/surge_flow/1.0/98/mdot_air	4606810807802843635	0.9587428914733763
ramp/surge_flow/1.0/98/f	4583128796162438942	0.025922232256610937
ramp/surge_flow/1.0/98/tau_t	4605754579396261775	0.8414779818483441
ramp/surge_flow/1.0/98/Phi	4562464653159477386	0.0010455677687657727
ramp/surge_flow/1.0/98/sp_thrust	4649521504921621268	717.3968131883034
ramp/surge_flow/1.0/98/M9	4607182418800017511	1.0000000000000229
ramp/surge_flow/1.0/98/pt9_over_p0	4618337266156875948	5.907494697410737
ramp/surge_flow/1.0/105/branch	0	0
ramp/surge_flow/1.0/105/s	4617596992938311668	5.249999999999989
ramp/surge_flow/1.0/105/nu	4606972183993653333	0.9766592477396993
ramp/surge_flow/1.0/105/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/105/pi_c	4621489709414888039	9.41485353701246
ramp/surge_flow/1.0/105/tau_c	4611690339673880207	2.001919018940334
ramp/surge_flow/1.0/105/mdot_air	4606816412218287197	0.9593651065798771
ramp/surge_flow/1.0/105/f	4583127998901480662	0.02591946620200932
ramp/surge_flow/1.0/105/tau_t	4605754579248413219	0.841477965433857
ramp/surge_flow/1.0/105/Phi	4559400882271515767	0.0006788904291103033
ramp/surge_flow/1.0/105/sp_thrust	4649522354831742234	717.4934367823037
ramp/surge_flow/1.0/105/M9	4607182418800016626	0.9999999999999132
ramp/surge_flow/1.0/105/pt9_over_p0	4618341564742226367	5.911312608154218
ramp/surge_flow/1.0/112/branch	0	0
ramp/surge_flow/1.0/112/s	4617991057905706585	5.599999999999988
ramp/surge_flow/1.0/112/nu	4606973921860635712	0.9768521897334566
ramp/surge_flow/1.0/112/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/112/pi_c	4621491932214002486	9.418802021422021
ramp/surge_flow/1.0/112/tau_c	4611690890205832269	2.0021635042399226
ramp/surge_flow/1.0/112/mdot_air	4606820051368701475	0.9597691334378776
ramp/surge_flow/1.0/112/f	4583127481346692002	0.025917670573125336
ramp/surge_flow/1.0/112/tau_t	4605754579155997613	0.8414779551736636
ramp/surge_flow/1.0/112/Phi	4556765440575042578	0.0004407182589163959
ramp/surge_flow/1.0/112/sp_thrust	4649522906107314992	717.5561095588837
ramp/surge_flow/1.0/112/M9	4607182418800017801	1.0000000000000873
ramp/surge_flow/1.0/112/pt9_over_p0	4618344355961919380	5.913791709250194
ramp/surge_flow/1.0/119/branch	0	0
ramp/surge_flow/1.0/119/s	4618385122873101502	5.949999999999987
ramp/surge_flow/1.0/119/nu	4606975049966818094	0.9769774346792468
ramp/surge_flow/1.0/119/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/119/pi_c	4621493375242866828	9.421365355614647
ramp/surge_flow/1.0/119/tau_c	4611691247544130175	2.002322194322289
ramp/surge_flow/1.0/119/mdot_air	4606822413890149230	0.9600314260086245
ramp/surge_flow/1.0/119/f	4583127145409388942	0.025916505056473187
ramp/surge_flow/1.0/119/tau_t	4605754579097410431	0.8414779486691798
ramp/surge_flow/1.0/119/Phi	4553912614118589032	0.000286066226825843
ramp/surge_flow/1.0/119/sp_thrust	4649523263739708827	717.5967676548056
ramp/surge_flow/1.0/119/M9	4607182418800017711	1.0000000000000673
ramp/surge_flow/1.0/119/pt9_over_p0	4618346168006938670	5.915401128531853
ramp/surge_flow/1.0/126/branch	0	0
ramp/surge_flow/1.0/126/s	4618779187840496419	6.299999999999986
ramp/surge_flow/1.0/126/nu	4606975782179694637	0.9770587266386933
ramp/surge_flow/1.0/126/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/126/pi_c	4621494311918503155	9.423029225787536
ramp/surge_flow/1.0/126/tau_c	4611691479466860352	2.0024251887042794
ramp/surge_flow/1.0/126/mdot_air	4606823947414168574	0.9602016813761336
ramp/surge_flow/1.0/126/f	4583126927374928216	0.025915748597478
ramp/surge_flow/1.0/126/tau_t	4605754579060034930	0.8414779445196656
ramp/surge_flow/1.0/126/Phi	4550981945060265601	0.00018566748191616372
ramp/surge_flow/1.0/126/sp_thrust	4649523495773945265	717.6231468933894
ramp/surge_flow/1.0/126/M9	4607182418800016950	0.9999999999999492
ramp/surge_flow/1.0/126/pt9_over_p0	4618347344212644716	5.916445809057091
ramp/surge_flow/1.0/133/branch	0	0
ramp/surge_flow/1.0/133/s	4619173252807891336	6.649999999999984
ramp/surge_flow/1.0/133/nu	4606976257399848333	0.9771114866743332
ramp/surge_flow/1.0/133/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/133/pi_c	4621494919863253880	9.424109152603464
ramp/surge_flow/1.0/133/tau_c	4611691629983830040	2.002492031666417
ramp/surge_flow/1.0/133/mdot_air	4606824942741367387	0.9603121848934494
ramp/surge_flow/1.0/133/f	4583126785870724677	0.025915257656150343
ramp/surge_flow/1.0/133/tau_t	4605754579036045715	0.8414779418563277
ramp/surge_flow/1.0/133/Phi	4548519642862842878	0.00012049847981106252
ramp/surge_flow/1.0/133/sp_thrust	4649523646329863802	717.6402631196681
ramp/surge_flow/1.0/133/M9	4607182418800016846	0.9999999999999376
ramp/surge_flow/1.0/133/pt9_over_p0	4618348107623356366	5.9171238539765465
ramp/surge_flow/1.0/140/branch	0	0
ramp/surge_flow/1.0/140/s	4619567317775286253	6.999999999999983
ramp/surge_flow/1.0/140/nu	4606976565813026075	0.9771457274154359
ramp/surge_flow/1.0/140/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/140/pi_c	4621495314423638153	9.424810032640623
ramp/surge_flow/1.0/140/tau_c	4611691727665615378	2.0025354110932847
ramp/surge_flow/1.0/140/mdot_air	4606825588716049441	0.9603839024899835
ramp/surge_flow/1.0/140/f	4583126694037720031	0.025914939046412285
ramp/surge_flow/1.0/140/tau_t	4605754579020636281	0.8414779401455369
ramp/surge_flow/1.0/140/Phi	4545398633625977861	7.82009173741078e-05
ramp/surge_flow/1.0/140/sp_thrust	4649523744022877766	717.6513695294932
ramp/surge_flow/1.0/140/M9	4607182418800016942	0.9999999999999483
ramp/surge_flow/1.0/140/pt9_over_p0	4618348603082276629	5.917563909897372
ramp/surge_flow/1.0/147/branch	0	0
ramp/surge_flow/1.0/147/s	4619961382742681170	7.349999999999982
ramp/surge_flow/1.0/147/nu	4606976765964325304	0.9771679486735172
ramp/surge_flow/1.0/147/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/147/pi_c	4621495570486320307	9.425264891337383
ramp/surge_flow/1.0/147/tau_c	4611691791057347236	2.0025635626773965
ramp/surge_flow/1.0/147/mdot_air	4606826007942308651	0.9604304459545338
ramp/surge_flow/1.0/147/f	4583126634441504019	0.025914732280502294
ramp/surge_flow/1.0/147/tau_t	4605754579010602676	0.841477939031583
ramp/surge_flow/1.0/147/Phi	4542614143068719321	5.0749594865522135e-05
ramp/surge_flow/1.0/147/sp_thrust	4649523807415924768	717.6585764845404
ramp/surge_flow/1.0/147/M9	4607182418800017493	1.0000000000000189
ramp/surge_flow/1.0/147/pt9_over_p0	4618348924626347677	5.917849498402259
ramp/surge_flow/1.0/154/branch	0	0
ramp/surge_flow/1.0/154/s	4620355447710076087	7.699999999999981
ramp/surge_flow/1.0/154/nu	4606976895854330660	0.9771823693609787
ramp/surge_flow/1.0/154/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/154/pi_c	4621495736662344569	9.425560079254625
ramp/surge_flow/1.0/154/tau_c	4611691832195590906	2.0025818317275226
ramp/surge_flow/1.0/154/mdot_air	4606826280006047088	0.9604606510971916
ramp/surge_flow/1.0/154/f	4583126595766321192	0.02591459809900712
ramp/surge_flow/1.0/154/tau_t	4605754579004138014	0.8414779383138613
ramp/surge_flow/1.0/154/Phi	4539985050740022584	3.2934172275284784e-05
ramp/surge_flow/1.0/154/sp_thrust	4649523848552537078	717.6632531759085
ramp/surge_flow/1.0/154/M9	4607182418800017346	0.9999999999999931
ramp/surge_flow/1.0/154/pt9_over_p0	4618349133297565298	5.918034835674563
ramp/surge_flow/1.0/161/branch	0	0
ramp/surge_flow/1.0/161/s	4620721365179799950	8.04999999999998
ramp/surge_flow/1.0/161/nu	4606976980146604302	0.9771917276832782
ramp/surge_flow/1.0/161/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/161/pi_c	4621495844503239258	9.425751643165473
ramp/surge_flow/1.0/161/tau_c	4611691858892135906	2.0025936873750974
ramp/surge_flow/1.0/161/mdot_air	4606826456563416867	0.9604802529029012
ramp/surge_flow/1.0/161/f	4583126570668151436	0.02591451102223856
ramp/surge_flow/1.0/161/tau_t	4605754578999953580	0.8414779378492958
ramp/surge_flow/1.0/161/Phi	4536929294402662501	2.1372570014041923e-05
ramp/surge_flow/1.0/161/sp_thrust	4649523875246976062	717.6662879822613
ramp/surge_flow/1.0/161/M9	4607182418800016747	0.9999999999999266
ramp/surge_flow/1.0/161/pt9_over_p0	4618349268715976799	5.918155111385288
ramp/surge_flow/1.0/168/branch	0	0
ramp/surge_flow/1.0/168/s	4620918397663497412	8.399999999999984
ramp/surge_flow/1.0/168/nu	4606977034847739605	0.9771978007292669
ramp/surge_flow/1.0/168/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/168/pi_c	4621495914486480915	9.425875958375434
ramp/surge_flow/1.0/168/tau_c	4611691876216682052	2.0026013810191063
ramp/surge_flow/1.0/168/mdot_air	4606826571140159049	0.9604929734766269
ramp/surge_flow/1.0/168/f	4583126554380851472	0.025914454514315344
ramp/surge_flow/1.0/168/tau_t	4605754578997241616	0.8414779375482073
ramp/surge_flow/1.0/168/Phi	4534304794865146779	1.3869604381611981e-05
ramp/surge_flow/1.0/168/sp_thrust	4649523892569712914	717.6682573494347
ramp/surge_flow/1.0/168/M9	4607182418800017570	1.000000000000036
ramp/surge_flow/1.0/168/pt9_over_p0	4618349356595622245	5.918233164189904
ramp/surge_flow/1.0/175/branch	0	0
ramp/surge_flow/1.0/175/s	4621115430147194874	8.74999999999999
ramp/surge_flow/1.0/175/nu	4606977070345646126	0.9772017417885814
ramp/surge_flow/1.0/175/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/175/pi_c	4621495959901735742	9.425956632073959
ramp/surge_flow/1.0/175/tau_c	4611691887459291442	2.002606373740627
ramp/surge_flow/1.0/175/mdot_air	4606826645494135494	0.960501228426289
ramp/surge_flow/1.0/175/f	4583126543811349995	0.02591441784399066
ramp/surge_flow/1.0/175/tau_t	4605754578995524060	0.8414779373575203
ramp/surge_flow/1.0/175/Phi	4531430604189787245	9.000535984170753e-06
ramp/surge_flow/1.0/175/sp_thrust	4649523903810990187	717.6695353346998
ramp/surge_flow/1.0/175/M9	4607182418800017031	0.9999999999999581
ramp/surge_flow/1.0/175/pt9_over_p0	4618349413624676680	5.918283816165349
ramp/surge_flow/1.0/last/branch	0	0
ramp/surge_flow/1.0/last/s	4621256167635550204	8.999999999999993
ramp/surge_flow/1.0/last/nu	4606977087781941630	0.9772036776062547
ramp/surge_flow/1.0/last/Tt4	4654091982887452672	1450.0
ramp/surge_flow/1.0/last/pi_c	4621495982209394721	9.425996258436557
ramp/surge_flow/1.0/last/tau_c	4611691892981565158	2.002608826122798
ramp/surge_flow/1.0/last/mdot_air	4606826682016295803	0.9605052832006175
ramp/surge_flow/1.0/last/f	4583126538619700064	0.025914399831836632
ramp/surge_flow/1.0/last/tau_t	4605754578994619857	0.8414779372571336
ramp/surge_flow/1.0/last/Phi	4529416454481038816	6.608914093697804e-06
ramp/surge_flow/1.0/last/sp_thrust	4649523909332513474	717.6701630592217
ramp/surge_flow/1.0/last/M9	4607182418800017327	0.999999999999991
ramp/surge_flow/1.0/last/pt9_over_p0	4618349441636920615	5.9183086960359
ramp/surge_flow/5.0/E	4578110887919606784	0.012068932899166995
ramp/surge_flow/5.0/nu0	4605566620785508860	0.8206103841148997
ramp/surge_flow/5.0/n_pts	261	261
ramp/surge_flow/5.0/0/branch	0	0
ramp/surge_flow/5.0/0/s	0	0.0
ramp/surge_flow/5.0/0/nu	4605566620785508860	0.8206103841148997
ramp/surge_flow/5.0/0/Tt4	4652552666608566272	1100.0
ramp/surge_flow/5.0/0/pi_c	4618494000952538812	6.0467031605346016
ramp/surge_flow/5.0/0/tau_c	4610601341020896822	1.75915323380458
ramp/surge_flow/5.0/0/mdot_air	4604636101219963654	0.7173019594616512
ramp/surge_flow/5.0/0/f	4580500960861464956	0.016805097081410633
ramp/surge_flow/5.0/0/tau_t	4605684374842666068	0.8336837106647956
ramp/surge_flow/5.0/0/Phi	4416030854185103009	1.7687697826201405e-13
ramp/surge_flow/5.0/0/sp_thrust	4647529981806115764	501.493423968491
ramp/surge_flow/5.0/0/M9	4607182418800017666	1.0000000000000573
ramp/surge_flow/5.0/0/pt9_over_p0	4615682992265149502	3.7750129534029204
ramp/surge_flow/5.0/7/branch	0	0
ramp/surge_flow/5.0/7/s	4599976659396224614	0.35
ramp/surge_flow/5.0/7/nu	4605583240839805454	0.8224555808099596
ramp/surge_flow/5.0/7/Tt4	4652660418748088320	1124.5
ramp/surge_flow/5.0/7/pi_c	4618560767750823173	6.106003989923242
ramp/surge_flow/5.0/7/tau_c	4610625319433197790	1.764477510890678
ramp/surge_flow/5.0/7/mdot_air	4604620791756393915	0.7156022675666728
ramp/surge_flow/5.0/7/f	4580702738094318326	0.017505152486907392
ramp/surge_flow/5.0/7/tau_t	4605690578402844780	0.834372444199301
ramp/surge_flow/5.0/7/Phi	4576863873813225224	0.009905708253952664
ramp/surge_flow/5.0/7/sp_thrust	4647725683689061843	513.2355761452876
ramp/surge_flow/5.0/7/M9	4607182418800016637	0.9999999999999144
ramp/surge_flow/5.0/7/pt9_over_p0	4615770830589411943	3.8140210054191814
ramp/surge_flow/5.0/14/branch	0	0
ramp/surge_flow/5.0/14/s	4604480259023595111	0.7000000000000001
ramp/surge_flow/5.0/14/nu	4605625793676273730	0.8271798946909785
ramp/surge_flow/5.0/14/Tt4	4652768170887610368	1149.0
ramp/surge_flow/5.0/14/pi_c	4618679024228773016	6.211036841628037
ramp/surge_flow/5.0/14/tau_c	4610665967346575966	1.773503160757762
ramp/surge_flow/5.0/14/mdot_air	4604654423532877573	0.7193361448277932
ramp/surge_flow/5.0/14/f	4580897910028892245	0.018182291160421766
ramp/surge_flow/5.0/14/tau_t	4605696506617570358	0.8350306082476269
ramp/surge_flow/5.0/14/Phi	4580461244538842461	0.01666730340694521
ramp/surge_flow/5.0/14/sp_thrust	4647841474085887837	526.3994201989659
ramp/surge_flow/5.0/14/M9	4607182418800016409	0.9999999999998891
ramp/surge_flow/5.0/14/pt9_over_p0	4615923006406235639	3.8816006436707045
ramp/surge_flow/5.0/21/branch	0	0
ramp/surge_flow/5.0/21/s	4607407598781385934	1.0500000000000003
ramp/surge_flow/5.0/21/nu	4605686132358645345	0.8338788341354296
ramp/surge_flow/5.0/21/Tt4	4652875923027132416	1173.5
ramp/surge_flow/5.0/21/pi_c	4618834694036114775	6.349299405107863
ramp/surge_flow/5.0/21/tau_c	4610718123084068652	1.7850840608838991
ramp/surge_flow/5.0/21/mdot_air	4604722312421346747	0.7268733255372618
ramp/surge_flow/5.0/21/f	4581088813714888486	0.018844621371918134
ramp/surge_flow/5.0/21/tau_t	4605702180583214333	0.8356605449775142
ramp/surge_flow/5.0/21/Phi	4581804289756913288	0.02132692754511692
ramp/surge_flow/5.0/21/sp_thrust	4647965441970470020	540.4929369761526
ramp/surge_flow/5.0/21/M9	4607182418800017690	1.0000000000000626
ramp/surge_flow/5.0/21/pt9_over_p0	4616121960129044519	3.9699538452296284
ramp/surge_flow/5.0/28/branch	0	0
ramp/surge_flow/5.0/28/s	4608983858650965609	1.4000000000000006
ramp/surge_flow/5.0/28/nu	4605758768994076489	0.8419431206441256
ramp/surge_flow/5.0/28/Tt4	4652983675166654464	1198.0
ramp/surge_flow/5.0/28/pi_c	4619018369539582613	6.512436023515552
ramp/surge_flow/5.0/28/tau_c	4610778267378946864	1.7984387770786263
ramp/surge_flow/5.0/28/mdot_air	4604814717190173756	0.7371323157309528
ramp/surge_flow/5.0/28/f	4581277038032253013	0.019497655656082042
ramp/surge_flow/5.0/28/tau_t	4605707627830832442	0.8362653109501601
ramp/surge_flow/5.0/28/Phi	4582736041009611762	0.0245595890887706
ramp/surge_flow/5.0/28/sp_thrust	4648094504556875260	555.1656542927371
ramp/surge_flow/5.0/28/M9	4607182418800017827	1.000000000000093
ramp/surge_flow/5.0/28/pt9_over_p0	4616272780033021431	4.073862674432795
ramp/surge_flow/5.0/35/branch	0	0
ramp/surge_flow/5.0/35/s	4610560118520545284	1.7500000000000009
ramp/surge_flow/5.0/35/nu	4605839957666410646	0.8509568739805384
ramp/surge_flow/5.0/35/Tt4	4653091427306176512	1222.5
ramp/surge_flow/5.0/35/pi_c	4619223607703991366	6.694724132042273
ramp/surge_flow/5.0/35/tau_c	4610843971536762161	1.8130280308426558
ramp/surge_flow/5.0/35/mdot_air	4604925032367162339	0.7493797606767852
ramp/surge_flow/5.0/35/f	4581463675722660604	0.02014518522218632
ramp/surge_flow/5.0/35/tau_t	4605712889182281225	0.8368494383020685
ramp/surge_flow/5.0/35/Phi	4583385608003461306	0.026813227315671574
ramp/surge_flow/5.0/35/sp_thrust	4648226506621427941	570.1725515844561
ramp/surge_flow/5.0/35/M9	4607182418800017572	1.0000000000000364
ramp/surge_flow/5.0/35/pt9_over_p0	4616403268184930225	4.189759434984738
ramp/surge_flow/5.0/42/branch	0	0
ramp/surge_flow/5.0/42/s	4611911198408756430	2.1000000000000005
ramp/surge_flow/5.0/42/nu	4605927121044794160	0.8606339529390876
ramp/surge_flow/5.0/42/Tt4	4653199179445698560	1247.0
ramp/surge_flow/5.0/42/pi_c	4619445930892051442	6.892186789876165
ramp/surge_flow/5.0/42/tau_c	4610913550037061433	1.8284775614528839
ramp/surge_flow/5.0/42/mdot_air	4605048700401418659	0.7631096705809352
ramp/surge_flow/5.0/42/f	4581649481631558148	0.020789828966465876
ramp/surge_flow/5.0/42/tau_t	4605717982301896113	0.8374148881684303
ramp/surge_flow/5.0/42/Phi	4583840518486967748	0.028391515106084744
ramp/surge_flow/5.0/42/sp_thrust	4648359958994878772	585.3443299085252
ramp/surge_flow/5.0/42/M9	4607182418800017613	1.0000000000000455
ramp/surge_flow/5.0/42/pt9_over_p0	4616544459610864402	4.315162612546162
ramp/surge_flow/5.0/49/branch	0	0
ramp/surge_flow/5.0/49/s	4612699328343546264	2.4499999999999993
ramp/surge_flow/5.0/49/nu	4606018478623158165	0.8707766816364592
ramp/surge_flow/5.0/49/Tt4	4653306931585220608	1271.5
ramp/surge_flow/5.0/49/pi_c	4619682198372312620	7.102034467121069
ramp/surge_flow/5.0/49/tau_c	4610985829321820378	1.8445267866814476
ramp/surge_flow/5.0/49/mdot_air	4605182542588373872	0.7779691383433214
ramp/surge_flow/5.0/49/f	4581834977868155426	0.02143339831912717
ramp/surge_flow/5.0/49/tau_t	4605722913277676835	0.837962336452993
