# phase-2 cycle oracle — key	u64 bits	repr
# pypy 3.11.15
r5_lean_fuel/tsfc	4540870939584735252	3.893718858789821e-05
r5_lean_fuel/eta_brayton	4602595155067723070	0.4953557092189448
r5_lean_fuel/eta_thermal	4603630114275685418	0.605614972660651
r5_lean_fuel/eta_propulsive	4603588105148906128	0.6009510226811745
r5_lean_fuel/eta_overall	4600227869051620799	0.36394493717144977
r6_design/st0/Tt	4645582630261764678	390.7993044637009
r6_design/st0/pt	4684299337516103233	147245.727658676
r6_design/st0/mdot	4632233691727265792	50.0
r6_design/st0/far	0	0.0
r6_design/st2/Tt	4645582630261764678	390.7993044637009
r6_design/st2/pt	4684046371282195338	139883.4412757422
r6_design/st2/mdot	4632233691727265792	50.0
r6_design/st2/far	0	0.0
r6_design/st3/Tt	4650022958462015248	774.4054804600037
r6_design/st3/pt	4698758759775369324	1398834.4127574218
r6_design/st3/mdot	4632233691727265792	50.0
r6_design/st3/far	0	0.0
r6_design/st4/Tt	4655631299166339072	1800.0
r6_design/st4/pt	4698458362372603699	1328892.6921195507
r6_design/st4/mdot	4632464369531125373	51.639064378335185
r6_design/st4/far	4584885102458838666	0.0327812875667038
r6_design/st5/Tt	4654304061411589814	1498.2210735156382
r6_design/st5/pt	4692707418250514291	521762.1676390089
r6_design/st5/mdot	4632464369531125373	51.639064378335185
r6_design/st5/far	4584885102458838666	0.0327812875667038
r6_design/st9/Tt	4654304061411589814	1498.2210735156382
r6_design/st9/pt	4692438504076958337	506109.3026098386
r6_design/st9/mdot	4632464369531125373	51.639064378335185
r6_design/st9/far	4584885102458838666	0.0327812875667038
r6_design/V0	4648412827703214617	591.3548061736539
r6_design/V9	4653908538840247758	1408.289652748837
r6_design/M9	4613355353591976616	2.7413337342171253
r6_design/T9	4649213940500730250	682.4307867815235
r6_design/p9	4670883174711033856	18750.0
r6_design/F	4650803127177907749	863.100394659156
r6_design/tsfc	4540729809080405907	3.7980851091661643e-05
r6_design/eta_brayton	4602595155067723070	0.4953557092189448
r6_design/eta_thermal	4603627516580165968	0.6053265705229851
r6_design/eta_propulsive	4603588240423295245	0.6009660411553185
r6_design/eta_overall	4600224910646426830	0.363780712693324
r6_cold1000/st0/Tt	4645582630261764678	390.7993044637009
r6_cold1000/st0/pt	4684299337516103233	147245.727658676
r6_cold1000/st0/mdot	4632233691727265792	50.0
r6_cold1000/st0/far	0	0.0
r6_cold1000/st2/Tt	4645582630261764678	390.7993044637009
r6_cold1000/st2/pt	4684046371282195338	139883.4412757422
r6_cold1000/st2/mdot	4632233691727265792	50.0
r6_cold1000/st2/far	0	0.0
r6_cold1000/st3/Tt	4650022958462015248	774.4054804600037
r6_cold1000/st3/pt	4698758759775369324	1398834.4127574218
r6_cold1000/st3/mdot	4632233691727265792	50.0
r6_cold1000/st3/far	0	0.0
r6_cold1000/st4/Tt	4652007308841189376	1000.0
r6_cold1000/st4/pt	4698458362372603699	1328892.6921195507
r6_cold1000/st4/mdot	4632278357116453284	50.3173666782707
r6_cold1000/st4/far	4573967999518161642	0.00634733356541404
r6_cold1000/st5/Tt	4648815174368186333	637.0963261821267
r6_cold1000/st5/pt	4685447251752845061	180654.42898368105
r6_cold1000/st5/mdot	4632278357116453284	50.3173666782707
r6_cold1000/st5/far	4573967999518161642	0.00634733356541404
r6_cold1000/st9/Tt	4648815174368186333	637.0963261821267
r6_cold1000/st9/pt	4685261034585398069	175234.7961141706
r6_cold1000/st9/mdot	4632278357116453284	50.3173666782707
r6_cold1000/st9/far	4573967999518161642	0.00634733356541404
r6_cold1000/V0	4648412827703214617	591.3548061736539
r6_cold1000/V9	4650087941423962956	781.7931879096227
r6_cold1000/M9	4611932624365210410	2.1095150360719304
r6_cold1000/T9	4644740595074224953	342.93514560284126
r6_cold1000/p9	4670883174711033856	18750.0
r6_cold1000/F	4641079066932244308	195.40068387879967
r6_cold1000/tsfc	4539918570024691914	3.248368142534789e-05
r6_cold1000/eta_brayton	4602595155067723070	0.4953557092189448
r6_cold1000/eta_thermal	4602470394162531694	0.4884300877431177
r6_cold1000/eta_propulsive	4606019018981854861	0.870836673503122
r6_cold1000/eta_overall	4601333915212000774	0.4253428328490546
r6_cold1400/st0/Tt	4645582630261764678	390.7993044637009
r6_cold1400/st0/pt	4684299337516103233	147245.727658676
r6_cold1400/st0/mdot	4632233691727265792	50.0
r6_cold1400/st0/far	0	0.0
r6_cold1400/st2/Tt	4645582630261764678	390.7993044637009
r6_cold1400/st2/pt	4684046371282195338	139883.4412757422
r6_cold1400/st2/mdot	4632233691727265792	50.0
r6_cold1400/st2/far	0	0.0
r6_cold1400/st3/Tt	4650022958462015248	774.4054804600037
r6_cold1400/st3/pt	4698758759775369324	1398834.4127574218
r6_cold1400/st3/mdot	4632233691727265792	50.0
r6_cold1400/st3/far	0	0.0
r6_cold1400/st4/Tt	4653872080561897472	1400.0
r6_cold1400/st4/pt	4698458362372603699	1328892.6921195507
r6_cold1400/st4/mdot	4632365846140799669	50.939013585351326
r6_cold1400/st4/far	4581070266186771506	0.018780271707026404
r6_cold1400/st5/Tt	4652432364166519617	1072.6463915870556
r6_cold1400/st5/pt	4690122187868018583	371281.9541515051
r6_cold1400/st5/mdot	4632365846140799669	50.939013585351326
r6_cold1400/st5/far	4581070266186771506	0.018780271707026404
r6_cold1400/st9/Tt	4652432364166519617	1072.6463915870556
r6_cold1400/st9/pt	4689930830605937501	360143.49552695994
r6_cold1400/st9/mdot	4632365846140799669	50.939013585351326
r6_cold1400/st9/far	4581070266186771506	0.018780271707026404
r6_cold1400/V0	4648412827703214617	591.3548061736539
r6_cold1400/V9	4652701818628571947	1133.9132429884728
r6_cold1400/M9	4612922237855511517	2.5489917090367116
r6_cold1400/T9	4647528998388248919	501.43752313477074
r6_cold1400/p9	4670883174711033856	18750.0
r6_cold1400/F	4648170924848720083	563.8536356103381
r6_cold1400/tsfc	4540040070051789510	3.3306997633699524e-05
r6_cold1400/eta_brayton	4602595155067723070	0.4953557092189448
r6_cold1400/eta_thermal	4603555171392635966	0.5972946412313218
r6_cold1400/eta_propulsive	4604430834762670283	0.6945128047546175
r6_cold1400/eta_overall	4601144510811814854	0.4148287765464683
r5_cold1000/st0/Tt	4645582630261764678	390.7993044637009
r5_cold1000/st0/pt	4684299337516103233	147245.727658676
r5_cold1000/st0/mdot	4632233691727265792	50.0
r5_cold1000/st0/far	0	0.0
r5_cold1000/st2/Tt	4645582630261764678	390.7993044637009
r5_cold1000/st2/pt	4684046371282195338	139883.4412757422
r5_cold1000/st2/mdot	4632233691727265792	50.0
r5_cold1000/st2/far	0	0.0
r5_cold1000/st3/Tt	4650022958462015248	774.4054804600037
r5_cold1000/st3/pt	4698758759775369324	1398834.4127574218
r5_cold1000/st3/mdot	4632233691727265792	50.0
r5_cold1000/st3/far	0	0.0
r5_cold1000/st4/Tt	4652007308841189376	1000.0
r5_cold1000/st4/pt	4698458362372603699	1328892.6921195507
r5_cold1000/st4/mdot	4632278357129544225	50.31736677128743
r5_cold1000/st4/far	4573968001662981492	0.006347335425748713
r5_cold1000/st5/Tt	4648815174379153600	637.0963274289606
r5_cold1000/st5/pt	4685447251721836562	180654.42808121495
r5_cold1000/st5/mdot	4632278357129544225	50.31736677128743
r5_cold1000/st5/far	4573968001662981492	0.006347335425748713
r5_cold1000/st9/Tt	4648815174379153600	637.0963274289606
r5_cold1000/st9/pt	4685261034555319825	175234.7952387785
r5_cold1000/st9/mdot	4632278357129544225	50.31736677128743
r5_cold1000/st9/far	4573968001662981492	0.006347335425748713
r5_cold1000/V0	4648412827703214617	591.3548061736539
r5_cold1000/V9	4650087941411451787	781.7931864872675
r5_cold1000/M9	4611932624357750706	2.1095150327591563
r5_cold1000/T9	4644740595112523543	342.93514777986405
r5_cold1000/p9	4670883174711033856	18750.0
r5_cold1000/F	4641079066933054024	195.40068390181318
r5_cold1000/tsfc	4539918571429122106	3.248369094213705e-05
r5_cold1000/eta_brayton	4602595155067723070	0.4953557092189448
r5_cold1000/eta_thermal	4602470391547201173	0.4884299425631096
r5_cold1000/eta_propulsive	4606019019015322423	0.8708366772187678
r5_cold1000/eta_overall	4601333912967168162	0.425342708235812
r5_cold1400/st0/Tt	4645582630261764678	390.7993044637009
r5_cold1400/st0/pt	4684299337516103233	147245.727658676
r5_cold1400/st0/mdot	4632233691727265792	50.0
r5_cold1400/st0/far	0	0.0
r5_cold1400/st2/Tt	4645582630261764678	390.7993044637009
r5_cold1400/st2/pt	4684046371282195338	139883.4412757422
r5_cold1400/st2/mdot	4632233691727265792	50.0
r5_cold1400/st2/far	0	0.0
r5_cold1400/st3/Tt	4650022958462015248	774.4054804600037
r5_cold1400/st3/pt	4698758759775369324	1398834.4127574218
r5_cold1400/st3/mdot	4632233691727265792	50.0
r5_cold1400/st3/far	0	0.0
r5_cold1400/st4/Tt	4653872080561897472	1400.0
r5_cold1400/st4/pt	4698458362372603699	1328892.6921195507
r5_cold1400/st4/mdot	4632365836134430597	50.93894248582277
r5_cold1400/st4/far	4581069856325894311	0.018778849716455295
r5_cold1400/st5/Tt	4652432358204431858	1072.6450359652486
r5_cold1400/st5/pt	4690122150989547095	371279.8075419417
r5_cold1400/st5/mdot	4632365836134430597	50.93894248582277
r5_cold1400/st5/far	4581069856325894311	0.018778849716455295
r5_cold1400/st9/Tt	4652432358204431858	1072.6450359652486
r5_cold1400/st9/pt	4689930794833820157	360141.4133156834
r5_cold1400/st9/mdot	4632365836134430597	50.93894248582277
r5_cold1400/st9/far	4581069856325894311	0.018778849716455295
r5_cold1400/V0	4648412827703214617	591.3548061736539
r5_cold1400/V9	4652701805732839195	1133.9103108383194
r5_cold1400/M9	4612922229777202374	2.5489881215467873
r5_cold1400/T9	4647528997365868814	501.4374650191902
r5_cold1400/p9	4670883174711033856	18750.0
r5_cold1400/F	4648170884389977517	563.8490359838376
r5_cold1400/tsfc	4540039737976243250	3.3304747402270246e-05
r5_cold1400/eta_brayton	4602595155067723070	0.4953557092189448
r5_cold1400/eta_thermal	4603555530574187538	0.5973345183941794
r5_cold1400/eta_propulsive	4604430839778821474	0.6945133616592722
r5_cold1400/eta_overall	4601145015716828963	0.41485680440506395
sweep5_a/st0/Tt	4643817494117465238	290.46293126693615
sweep5_a/st0/pt	4681896530996638082	104193.42704791392
sweep5_a/st0/mdot	4613937818241073152	3.0
sweep5_a/st0/far	0	0.0
sweep5_a/st2/Tt	4643817494117465238	290.46293126693615
sweep5_a/st2/pt	4681538525107334920	98983.75569551822
sweep5_a/st2/mdot	4613937818241073152	3.0
sweep5_a/st2/far	0	0.0
sweep5_a/st3/Tt	4647567673849068505	503.63596855377324
sweep5_a/st3/pt	4693348796015256390	593902.5341731093
sweep5_a/st3/mdot	4613937818241073152	3.0
sweep5_a/st3/far	0	0.0
sweep5_a/st4/Tt	4654091982887452672	1450.0
sweep5_a/st4/pt	4693093716819127887	564207.4074644538
sweep5_a/st4/mdot	4614124486671974618	3.082897435982983
sweep5_a/st4/far	4583621741126886462	0.027632478660994268
sweep5_a/st5/Tt	4653347329008819184	1280.6853106820454
sweep5_a/st5/pt	4689021767281531243	307229.04579105106
sweep5_a/st5/mdot	4614124486671974618	3.082897435982983
sweep5_a/st5/far	4583621741126886462	0.027632478660994268
sweep5_a/st9/Tt	4653347329008819184	1280.6853106820454
sweep5_a/st9/pt	4688863422637044781	298012.17441731953
sweep5_a/st9/mdot	4614124486671974618	3.082897435982983
sweep5_a/st9/far	4583621741126886462	0.027632478660994268
sweep5_a/V0	4634492433842232600	68.09865603490141
sweep5_a/V9	4650579712043600047	837.7010345405632
sweep5_a/M9	4608832298757516482	1.3663469433366093
sweep5_a/T9	4651947317824769680	993.1798110515392
sweep5_a/p9	4681699414190850048	101325.0
sweep5_a/F	4650184319745120100	792.7501344668967
sweep5_a/tsfc	4540268733187403140	3.4856479311197306e-05
sweep5_a/eta_brayton	4601296540068444630	0.4232680956028195
sweep5_a/eta_thermal	4599128447457819457	0.30291477881103296
sweep5_a/eta_propulsive	4594597279191308621	0.15069220595723679
sweep5_a/eta_overall	4586739232071936612	0.04564689623608301
sweep6_a/st0/Tt	4643817494117465238	290.46293126693615
sweep6_a/st0/pt	4681896530996638082	104193.42704791392
sweep6_a/st0/mdot	4613937818241073152	3.0
sweep6_a/st0/far	0	0.0
sweep6_a/st2/Tt	4643817494117465238	290.46293126693615
sweep6_a/st2/pt	4681538525107334920	98983.75569551822
sweep6_a/st2/mdot	4613937818241073152	3.0
sweep6_a/st2/far	0	0.0
sweep6_a/st3/Tt	4647567673849068505	503.63596855377324
sweep6_a/st3/pt	4693348796015256390	593902.5341731093
sweep6_a/st3/mdot	4613937818241073152	3.0
sweep6_a/st3/far	0	0.0
sweep6_a/st4/Tt	4654091982887452672	1450.0
sweep6_a/st4/pt	4693093716819127887	564207.4074644538
sweep6_a/st4/mdot	4614124509236259927	3.0829074565386168
sweep6_a/st4/far	4583622703869726340	0.027635818846205598
sweep6_a/st5/Tt	4653347336010890087	1280.6869027686423
sweep6_a/st5/pt	4689021798297580707	307230.85116274114
sweep6_a/st5/mdot	4614124509236259927	3.0829074565386168
sweep6_a/st5/far	4583622703869726340	0.027635818846205598
sweep6_a/st9/Tt	4653347336010890087	1280.6869027686423
sweep6_a/st9/pt	4688863452722612761	298013.9256278589
sweep6_a/st9/mdot	4614124509236259927	3.0829074565386168
sweep6_a/st9/far	4583622703869726340	0.027635818846205598
sweep6_a/V0	4634492433842232600	68.09865603490141
sweep6_a/V9	4650579755587315598	837.7059848878869
sweep6_a/M9	4608832317856022328	1.3663511840567946
sweep6_a/T9	4651947317428126012	993.1797659583749
sweep6_a/p9	4681699414190850048	101325.0
sweep6_a/F	4650184389104344005	792.7580196977293
sweep6_a/tsfc	4540269303807210777	3.48603459814167e-05
sweep6_a/eta_brayton	4601296540068444630	0.4232680956028195
sweep6_a/eta_thermal	4599127870674882786	0.3028827609262078
sweep6_a/eta_propulsive	4594597250849995631	0.15069141932778105
sweep6_a/eta_overall	4586738502402011421	0.045641833133887234
sweep5_b/st0/Tt	4643745586963694955	286.3754828060834
sweep5_b/st0/pt	4680252283798733269	80266.48120952335
sweep5_b/st0/mdot	4607182418800017408	1.0
sweep5_b/st0/far	0	0.0
sweep5_b/st2/Tt	4643745586963694955	286.3754828060834
sweep5_b/st2/pt	4679976490269325348	76253.15714904718
sweep5_b/st2/mdot	4607182418800017408	1.0
sweep5_b/st2/far	0	0.0
sweep5_b/st3/Tt	4647967365961845376	540.7116694714205
sweep5_b/st3/pt	4693487289151436836	610025.2571923775
sweep5_b/st3/mdot	4607182418800017408	1.0
sweep5_b/st3/far	0	0.0
sweep5_b/st4/Tt	4654311885213007872	1500.0
sweep5_b/st4/pt	4693225285298499311	579523.9943327586
sweep5_b/st4/mdot	4607308618063438612	1.0280218655881912
sweep5_b/st4/far	4583733974267380980	0.028021865588191155
sweep5_b/st5/Tt	4653425400357184631	1298.436680106706
sweep5_b/st5/pt	4688636904889555718	284827.1061805937
sweep5_b/st5/mdot	4607308618063438612	1.0280218655881912
sweep5_b/st5/far	4583733974267380980	0.028021865588191155
sweep5_b/st9/Tt	4653425400357184631	1298.436680106706
sweep5_b/st9/pt	4688490106116828522	276282.2929951759
sweep5_b/st9/mdot	4607308618063438612	1.0280218655881912
sweep5_b/st9/far	4583733974267380980	0.028021865588191155
sweep5_b/V0	4643453651052699634	269.7808475368648
sweep5_b/V9	4652222346156391775	1024.8938247150143
sweep5_b/M9	4610714759706550063	1.7843372410515703
sweep5_b/T9	4650813434470043804	864.272198107577
sweep5_b/p9	4677104761256804352	50000.0
sweep5_b/F	4650105878647899569	783.8324141764807
sweep5_b/tsfc	4540400566603067919	3.574981728413442e-05
sweep5_b/eta_brayton	4602145107139756136	0.4703730306282581
sweep5_b/eta_thermal	4601234797723207866	0.419840706939009
sweep5_b/eta_propulsive	4601236964963645166	0.41996101295067845
sweep5_b/eta_overall	4595520499915016813	0.17631672856403516
sweep6_b/st0/Tt	4643745586963694955	286.3754828060834
sweep6_b/st0/pt	4680252283798733269	80266.48120952335
sweep6_b/st0/mdot	4607182418800017408	1.0
sweep6_b/st0/far	0	0.0
sweep6_b/st2/Tt	4643745586963694955	286.3754828060834
sweep6_b/st2/pt	4679976490269325348	76253.15714904718
sweep6_b/st2/mdot	4607182418800017408	1.0
sweep6_b/st2/far	0	0.0
sweep6_b/st3/Tt	4647967365961845376	540.7116694714205
sweep6_b/st3/pt	4693487289151436836	610025.2571923775
sweep6_b/st3/mdot	4607182418800017408	1.0
sweep6_b/st3/far	0	0.0
sweep6_b/st4/Tt	4654311885213007872	1500.0
sweep6_b/st4/pt	4693225285298499311	579523.9943327586
sweep6_b/st4/mdot	4607308641790322917	1.0280271340148428
sweep6_b/st4/far	4583735492787976518	0.028027134014842824
sweep6_b/st5/Tt	4653425413517549460	1298.4396724272274
sweep6_b/st5/pt	4688636958684693714	284830.237469745
sweep6_b/st5/mdot	4607308641790322917	1.0280271340148428
sweep6_b/st5/far	4583735492787976518	0.028027134014842824
sweep6_b/st9/Tt	4653425413517549460	1298.4396724272274
sweep6_b/st9/pt	4688490158298112378	276285.33034565265
sweep6_b/st9/mdot	4607308641790322917	1.0280271340148428
sweep6_b/st9/far	4583735492787976518	0.028027134014842824
sweep6_b/V0	4643453651052699634	269.7808475368648
sweep6_b/V9	4652222383889834687	1024.9024043066163
sweep6_b/M9	4610714791366185418	1.7843442709027948
sweep6_b/T9	4650813433856124371	864.272128313018
sweep6_b/p9	4677104761256804352	50000.0
sweep6_b/F	4650106003725095767	783.8466338073875
sweep6_b/tsfc	4540401462777667489	3.5755889999433044e-05
sweep6_b/eta_brayton	4602145107139756136	0.4703730306282581
sweep6_b/eta_thermal	4601233553334077837	0.4197716294658214
sweep6_b/eta_propulsive	4601236924818314429	0.4199587844371527
sweep6_b/eta_overall	4595519421021435911	0.17628678325166922
sweep5_c/st0/Tt	4643928590560766095	296.7780329274328
sweep5_c/st0/pt	4681414768885544277	97182.86564703782
sweep5_c/st0/mdot	4626322717216342016	20.0
sweep5_c/st0/far	0	0.0
sweep5_c/st2/Tt	4643928590560766095	296.7780329274328
sweep5_c/st2/pt	4681026670364860920	91535.28887379903
sweep5_c/st2/mdot	4626322717216342016	20.0
sweep5_c/st2/far	0	0.0
sweep5_c/st3/Tt	4648746407841734816	629.2784772487539
sweep5_c/st3/pt	4697468504585771386	1098423.4664855883
sweep5_c/st3/mdot	4626322717216342016	20.0
sweep5_c/st3/far	0	0.0
sweep5_c/st4/Tt	4654751689864118272	1600.0
sweep5_c/st4/pt	4697210828537543988	1043502.2931613089
sweep5_c/st4/mdot	4626491796644372205	20.600690796766617
sweep5_c/st4/far	4584314088123569626	0.03003453983833091
sweep5_c/st5/Tt	4653598143748687118	1337.7139799411557
sweep5_c/st5/pt	4691086305152391479	427400.96612109564
sweep5_c/st5/mdot	4626491796644372205	20.600690796766617
sweep5_c/st5/far	4584314088123569626	0.03003453983833091
sweep5_c/st9/Tt	4653598143748687118	1337.7139799411557
sweep5_c/st9/pt	4690866024371779210	414578.9371374628
sweep5_c/st9/mdot	4626491796644372205	20.600690796766617
sweep5_c/st9/far	4584314088123569626	0.03003453983833091
sweep5_c/V0	4645136691370186589	365.4506132634031
sweep5_c/V9	4652887103749567075	1176.042201954079
sweep5_c/M9	4612068143957438457	2.1696978247036864
sweep5_c/T9	4649932591602034761	764.13195791399
sweep5_c/p9	4675730371722084352	40000.0
sweep5_c/F	4650651949434320428	845.9134750568242
sweep5_c/tsfc	4540364504574326596	3.550545147222456e-05
sweep5_c/eta_brayton	4602934476158319879	0.5283836271900392
sweep5_c/eta_thermal	4602698378311791757	0.5021715006620454
sweep5_c/eta_propulsive	4602298576068991521	0.47889226756834274
sweep5_c/eta_overall	4597832443323608062	0.24048604866024442
sweep6_c/st0/Tt	4643928590560766095	296.7780329274328
sweep6_c/st0/pt	4681414768885544277	97182.86564703782
sweep6_c/st0/mdot	4626322717216342016	20.0
sweep6_c/st0/far	0	0.0
sweep6_c/st2/Tt	4643928590560766095	296.7780329274328
sweep6_c/st2/pt	4681026670364860920	91535.28887379903
sweep6_c/st2/mdot	4626322717216342016	20.0
sweep6_c/st2/far	0	0.0
sweep6_c/st3/Tt	4648746407841734816	629.2784772487539
sweep6_c/st3/pt	4697468504585771386	1098423.4664855883
sweep6_c/st3/mdot	4626322717216342016	20.0
sweep6_c/st3/far	0	0.0
sweep6_c/st4/Tt	4654751689864118272	1600.0
sweep6_c/st4/pt	4697210828537543988	1043502.2931613089
sweep6_c/st4/mdot	4626491859867221057	20.600915409446547
sweep6_c/st4/far	4584317325133430824	0.030045770472327288
sweep6_c/st5/Tt	4653598180135153568	1337.7222532657688
sweep6_c/st5/pt	4691086520354280392	427413.4925196734
sweep6_c/st5/mdot	4626491859867221057	20.600915409446547
sweep6_c/st5/far	4584317325133430824	0.030045770472327288
sweep6_c/st9/Tt	4653598180135153568	1337.7222532657688
sweep6_c/st9/pt	4690866233117611455	414591.0877440832
sweep6_c/st9/mdot	4626491859867221057	20.600915409446547
sweep6_c/st9/far	4584317325133430824	0.030045770472327288
sweep6_c/V0	4645136691370186589	365.4506132634031
sweep6_c/V9	4652887193434359479	1176.0625939149593
sweep6_c/M9	4612068184320232582	2.1697157493850368
sweep6_c/T9	4649932593498625694	764.1321735314157
sweep6_c/p9	4675730371722084352	40000.0
sweep6_c/F	4650652250369356326	845.947687409415
sweep6_c/tsfc	4540366251830448615	3.5517291340245696e-05
sweep6_c/eta_brayton	4602934476158319879	0.5283836271900392
sweep6_c/eta_thermal	4602696915047929459	0.5020090457389429
sweep6_c/eta_propulsive	4602298491064470206	0.4788875488695047
sweep6_c/eta_overall	4597829554994534539	0.24040588142424144
sweep5_d/st0/Tt	4644486617367654594	328.49818444695495
sweep5_d/st0/pt	4683523746771718459	127872.53306514483
sweep5_d/st0/mdot	4634978072750194688	75.0
sweep5_d/st0/far	0	0.0
sweep5_d/st2/Tt	4644486617367654594	328.49818444695495
sweep5_d/st2/pt	4682770223507512028	116907.32640181057
sweep5_d/st2/mdot	4634978072750194688	75.0
sweep5_d/st2/far	0	0.0
sweep5_d/st3/Tt	4649816272140918757	750.9079662142291
sweep5_d/st3/pt	4700784622016994012	1870517.222428969
sweep5_d/st3/mdot	4634978072750194688	75.0
sweep5_d/st3/far	0	0.0
sweep5_d/st4/Tt	4655191494515228672	1700.0
sweep5_d/st4/pt	4700382931502147153	1776991.3613075207
sweep5_d/st4/mdot	4635133471386464540	77.20834744297139
sweep5_d/st4/far	4584144058930574805	0.029444632572951896
sweep5_d/st5/Tt	4653711978032445119	1363.5968994306602
sweep5_d/st5/pt	4693289840683288239	587039.2302286233
sweep5_d/st5/mdot	4635133471386464540	77.20834744297139
sweep5_d/st5/far	4584144058930574805	0.029444632572951896
sweep5_d/st9/Tt	4653711978032445119	1363.5968994306602
sweep5_d/st9/pt	4693138561825570182	569428.0533217646
sweep5_d/st9/mdot	4635133471386464540	77.20834744297139
sweep5_d/st9/far	4584144058930574805	0.029444632572951896
sweep5_d/V0	4647030195206384066	473.0838449389231
sweep5_d/V9	4653384868752303709	1289.220860133318
sweep5_d/M9	4612885291407494557	2.5325841901300934
sweep5_d/T9	4649090594218614264	668.4079380230387
sweep5_d/p9	4673975551164153856	30000.0
sweep5_d/F	4650723938196024063	854.0976497264054
sweep5_d/tsfc	4540212370445809794	3.447455051818015e-05
sweep5_d/eta_brayton	4603242057616939692	0.5625320289207898
sweep5_d/eta_thermal	4603490003222961111	0.5900595209867515
sweep5_d/eta_propulsive	4603069509378606789	0.54337532621522
sweep5_d/eta_overall	4599447464547156415	0.3206237847025725
sweep6_d/st0/Tt	4644486617367654594	328.49818444695495
sweep6_d/st0/pt	4683523746771718459	127872.53306514483
sweep6_d/st0/mdot	4634978072750194688	75.0
sweep6_d/st0/far	0	0.0
sweep6_d/st2/Tt	4644486617367654594	328.49818444695495
sweep6_d/st2/pt	4682770223507512028	116907.32640181057
sweep6_d/st2/mdot	4634978072750194688	75.0
sweep6_d/st2/far	0	0.0
sweep6_d/st3/Tt	4649816272140918757	750.9079662142291
sweep6_d/st3/pt	4700784622016994012	1870517.222428969
sweep6_d/st3/mdot	4634978072750194688	75.0
sweep6_d/st3/far	0	0.0
sweep6_d/st4/Tt	4655191494515228672	1700.0
sweep6_d/st4/pt	4700382931502147153	1776991.3613075207
sweep6_d/st4/mdot	4635133578575383307	77.20987068912306
sweep6_d/st4/far	4584149912874725072	0.029464942521640947
sweep6_d/st5/Tt	4653712062874633879	1363.6161903109512
sweep6_d/st5/pt	4693290184381447869	587079.2419604879
sweep6_d/st5/mdot	4635133578575383307	77.20987068912306
sweep6_d/st5/far	4584149912874725072	0.029464942521640947
sweep6_d/st9/Tt	4653712062874633879	1363.6161903109512
sweep6_d/st9/pt	4693138895212785023	569466.8647016733
sweep6_d/st9/mdot	4635133578575383307	77.20987068912306
sweep6_d/st9/far	4584149912874725072	0.029464942521640947
sweep6_d/V0	4647030195206384066	473.0838449389231
sweep6_d/V9	4653385054329225284	1289.263055440054
sweep6_d/M9	4612885384465026742	2.532625515976032
sweep6_d/T9	4649090595521698019	668.4080861665101
sweep6_d/p9	4673975551164153856	30000.0
sweep6_d/F	4650724550602877283	854.167272324947
sweep6_d/tsfc	4540215464700693902	3.449551800485249e-05
sweep6_d/eta_brayton	4603242057616939692	0.5625320289207898
sweep6_d/eta_thermal	4603486860328324676	0.5897105895878174
sweep6_d/eta_propulsive	4603069428659720995	0.5433663646186669
sweep6_d/eta_overall	4599443953802796284	0.320428899241463
sweep5_e/st0/Tt	4645582630261764678	390.7993044637009
sweep5_e/st0/pt	4684299337516103233	147245.727658676
sweep5_e/st0/mdot	4632233691727265792	50.0
sweep5_e/st0/far	0	0.0
sweep5_e/st2/Tt	4645582630261764678	390.7993044637009
sweep5_e/st2/pt	4683628176332437338	129392.18318006155
sweep5_e/st2/mdot	4632233691727265792	50.0
sweep5_e/st2/far	0	0.0
sweep5_e/st3/Tt	4651438682078248066	935.3546214773235
sweep5_e/st3/pt	4702811763298591384	2587843.663601231
sweep5_e/st3/mdot	4632233691727265792	50.0
sweep5_e/st3/far	0	0.0
sweep5_e/st4/Tt	4656071103817449472	1900.0
sweep5_e/st4/pt	4702533895701033181	2458451.480421169
sweep5_e/st4/mdot	4632461271916901514	51.61705450548568
sweep5_e/st4/far	4584821663319534026	0.03234109010971371
sweep5_e/st5/Tt	4654156216979899245	1464.6051416883377
sweep5_e/st5/pt	4693807197441763872	647267.4837659039
sweep5_e/st5/mdot	4632461271916901514	51.61705450548568
sweep5_e/st5/far	4584821663319534026	0.03234109010971371
sweep5_e/st9/Tt	4654156216979899245	1464.6051416883377
sweep5_e/st9/pt	4693640397881291546	627849.4592529268
sweep5_e/st9/mdot	4632461271916901514	51.61705450548568
sweep5_e/st9/far	4584821663319534026	0.03234109010971371
sweep5_e/V0	4648412827703214617	591.3548061736539
sweep5_e/V9	4653958921682438249	1419.7453847569652
sweep5_e/M9	4613652535569751806	2.8733090439089883
sweep5_e/T9	4648738802215454673	628.413817648072
sweep5_e/p9	4670883174711033856	18750.0
sweep5_e/F	4650901698811792677	874.3066920045864
sweep5_e/tsfc	4540583667228005663	3.699055538001539e-05
sweep5_e/eta_brayton	4603419132530731484	0.582191293558306
sweep5_e/eta_thermal	4603807703652542670	0.6253313541722265
sweep5_e/eta_propulsive	4603555353332088444	0.5973148405682447
sweep5_e/eta_overall	4600400352610975748	0.373519698119708
sweep6_e/st0/Tt	4645582630261764678	390.7993044637009
sweep6_e/st0/pt	4684299337516103233	147245.727658676
sweep6_e/st0/mdot	4632233691727265792	50.0
sweep6_e/st0/far	0	0.0
sweep6_e/st2/Tt	4645582630261764678	390.7993044637009
