# phase-3B finite-quench oracle — key	u64 bits	repr
# cpython 3.14.3
traj/dp1/1.0/0/cNOe	4594213461360842237	0.14003912114110043
traj/dp1/1.0/0/ntot_local	4607542234671183664	1.0798951729588673
traj/dp1/1.0/0/V	4577943651665016548	0.011778824242294879
traj/dp1/1.0/1/a	4601243164110785056	0.4203051347450657
traj/dp1/1.0/1/T	4657521726659488768	2411.6668945527636
traj/dp1/1.0/1/cO	4579304058198467052	0.014138753392743696
traj/dp1/1.0/1/cN2	4628327615934526092	27.122831100702157
traj/dp1/1.0/1/cH	4576272963305158354	0.008880641923407682
traj/dp1/1.0/1/cNOe	4595675446956762535	0.18061737289762655
traj/dp1/1.0/1/ntot_local	4607513457571654405	1.0735053732630047
traj/dp1/1.0/1/V	4578131332772712421	0.012104399065812241
traj/dp1/1.0/2/a	4601580030379062568	0.43900496910812814
traj/dp1/1.0/2/T	4657435606710688768	2372.5040759774856
traj/dp1/1.0/2/cO	4579356148058334057	0.014229114895515331
traj/dp1/1.0/2/cN2	4628489251831204655	27.697077161817273
traj/dp1/1.0/2/cH	4573563900416803093	0.005996833466540137
traj/dp1/1.0/2/cNOe	4596690877874281631	0.20880124251127527
traj/dp1/1.0/2/ntot_local	4607491371118688138	1.0686011955399146
traj/dp1/1.0/2/V	4578290672721252540	0.012380809815205722
traj/dp1/1.0/3/a	4601916896647340079	0.4577048034711905
traj/dp1/1.0/3/T	4657340772738208768	2329.378578218166
traj/dp1/1.0/3/cO	4578752725546515576	0.01318234369833092
traj/dp1/1.0/3/cN2	4628663143876246503	28.31486580887204
traj/dp1/1.0/3/cH	4571267360137312527	0.004004902298360826
traj/dp1/1.0/3/cNOe	4597324061118623121	0.22637560792814473
traj/dp1/1.0/3/ntot_local	4607473522644660085	1.064638038175841
traj/dp1/1.0/3/V	4578432329223706180	0.012626544675536817
traj/dp1/1.0/4/a	4602253762915617590	0.4764046378342529
traj/dp1/1.0/4/T	4657243106339488768	2284.9650421296246
traj/dp1/1.0/4/cO	4577847729937390541	0.011612426569525791
traj/dp1/1.0/4/cN2	4628843486956722643	28.95557313775664
traj/dp1/1.0/4/cH	4568286669457462790	0.002662907624940261
traj/dp1/1.0/4/cNOe	4597663810150078735	0.23580553786104771
traj/dp1/1.0/4/ntot_local	4607458562907460404	1.0613163092395554
traj/dp1/1.0/4/V	4578562067726240685	0.0128516051016215
traj/dp1/1.0/5/a	4602590629183895101	0.4951044721973153
traj/dp1/1.0/5/T	4657145717392288768	2240.677676384803
traj/dp1/1.0/5/cO	4576863472463531757	0.00990501202321733
traj/dp1/1.0/5/cN2	4629027029385217395	29.60764683411021
traj/dp1/1.0/5/cH	4565803398930119979	0.0017695428523472705
traj/dp1/1.0/5/cNOe	4597786678267379383	0.2392158131815358
traj/dp1/1.0/5/ntot_local	4607445686440516256	1.0584571592241119
traj/dp1/1.0/5/V	4578683297258281254	0.013061904816833957
traj/dp1/1.0/6/a	4602803157312409762	0.5138043065603777
traj/dp1/1.0/6/T	4657050305570208768	2197.2894030506723
traj/dp1/1.0/6/cO	4575921321640150180	0.00827064087198643
traj/dp1/1.0/6/cN2	4629211800272674101	30.264084893421757
traj/dp1/1.0/6/cH	4563075253339682246	0.0011779705771454026
traj/dp1/1.0/6/cNOe	4597752655027516845	0.23827147857484246
traj/dp1/1.0/6/ntot_local	4607434377696528210	1.0559461136330879
traj/dp1/1.0/6/V	4578798199405726464	0.013261228269447312
traj/dp1/1.0/7/a	4602971590446548518	0.5325041409234401
traj/dp1/1.0/7/T	4656957793410208768	2155.2197433658876
traj/dp1/1.0/7/cO	4574498870602354814	0.006807790831647618
traj/dp1/1.0/7/cN2	4629396544279403981	30.920427453207413
traj/dp1/1.0/7/cH	4560395771320414594	0.0007867565159301179
traj/dp1/1.0/7/cNOe	4597607305361225613	0.23423721492138974
traj/dp1/1.0/7/ntot_local	4607424289830895162	1.053706157494061
traj/dp1/1.0/7/V	4578908246793031406	0.013452130055675107
traj/dp1/1.0/8/a	4603140023580687274	0.5512039752865026
traj/dp1/1.0/8/T	4656868652241568768	2114.683033071924
traj/dp1/1.0/8/cO	4573048459835378462	0.005549760028005916
traj/dp1/1.0/8/cN2	4629580439541228597	31.573754665358326
traj/dp1/1.0/8/cH	4558006641721971014	0.0005277265658319228
traj/dp1/1.0/8/cNOe	4597384771119518360	0.22806064894861744
traj/dp1/1.0/8/ntot_local	4607415180512112435	1.0516834824038142
traj/dp1/1.0/8/V	4579014470028038801	0.013636397995136636
traj/dp1/1.0/9/a	4603308456714826029	0.5699038096495649
traj/dp1/1.0/9/T	4656783084351648768	2075.7712618098594
traj/dp1/1.0/9/cO	4571832418479969666	0.004495012284512769
traj/dp1/1.0/9/cN2	4629731678972890115	32.22213012599243
traj/dp1/1.0/9/cH	4555197582206733423	0.0003557244864628777
traj/dp1/1.0/9/cNOe	4597110446408122396	0.22044660867823118
traj/dp1/1.0/9/ntot_local	4607406875003112532	1.0498392889392294
traj/dp1/1.0/9/V	4579117610099353972	0.013815317498160985
traj/dp1/1.0/10/a	4603476889848964785	0.5886036440126273
traj/dp1/1.0/10/T	4656680245970204672	2038.5028901393525
traj/dp1/1.0/10/cO	4570506001734230327	0.0036253895753156867
traj/dp1/1.0/10/cN2	4629822051678094609	32.86426681793285
traj/dp1/1.0/10/cH	4553025502030478132	0.00024105820458372176
traj/dp1/1.0/10/cNOe	4596803122971348452	0.21191666979039703
traj/dp1/1.0/10/ntot_local	4607399243707756708	1.0481448009768792
traj/dp1/1.0/10/V	4579218211911260686	0.013989833823001365
traj/dp1/1.0/11/a	4603645322983103540	0.6073034783756897
traj/dp1/1.0/11/T	4656523454039324672	2002.8525325353257
traj/dp1/1.0/11/cO	4568871220366787708	0.0029164161712676422
traj/dp1/1.0/11/cN2	4629911426910786010	33.49931604139029
traj/dp1/1.0/11/cH	4550192097397645687	0.000164258618122536
traj/dp1/1.0/11/cNOe	4596476642068849791	0.20285500441403667
traj/dp1/1.0/11/ntot_local	4607392187991038737	1.0465781171457744
traj/dp1/1.0/11/V	4579316684435250999	0.01416065642210605
traj/dp1/1.0/12/a	4603813756117242296	0.6260033127387521
traj/dp1/1.0/12/T	4656373554516764672	1968.7693271436729
traj/dp1/1.0/12/cO	4567548488781495250	0.002342772787911931
traj/dp1/1.0/12/cN2	4629999727506126641	34.12672950721606
traj/dp1/1.0/12/cH	4547933769479604638	0.00011255841487470836
traj/dp1/1.0/12/cNOe	4596141142689885845	0.19354302603220633
traj/dp1/1.0/12/ntot_local	4607385630973485042	1.0451221667735777
traj/dp1/1.0/12/V	4579413340590653029	0.014328328123979614
traj/dp1/1.0/13/a	4603982189251381052	0.6447031471018145
traj/dp1/1.0/13/T	4656230262095644672	1936.188402690459
traj/dp1/1.0/13/cO	4566317198042148592	0.0018809552750437795
traj/dp1/1.0/13/cN2	4630086905610985027	34.74616719846065
traj/dp1/1.0/13/cH	4545351942873534723	7.756813968368488e-05
traj/dp1/1.0/13/cNOe	4595803996442855838	0.18418533787923946
traj/dp1/1.0/13/ntot_local	4607379511417506550	1.0437633523840169
traj/dp1/1.0/13/V	4579508424250776382	0.014493271981377395
traj/dp1/1.0/14/a	4604150622385519808	0.663402981464877
traj/dp1/1.0/14/T	4656093261419804672	1905.0380554865114
traj/dp1/1.0/14/cO	4564608132897214975	0.0015103608464325233
traj/dp1/1.0/14/cN2	4630172933867015962	35.357434722389556
traj/dp1/1.0/14/cH	4543057937376572197	5.3756862069964565e-05
traj/dp1/1.0/14/cNOe	4595470505478337922	0.17492910419643343
traj/dp1/1.0/14/ntot_local	4607373779583087694	1.0424906294749863
traj/dp1/1.0/14/V	4579602128856601611	0.014655823560909572
traj/dp1/1.0/15/a	4604319055519658563	0.6821028158279393
traj/dp1/1.0/15/T	4655962226729244672	1875.2442162833177
traj/dp1/1.0/15/cO	4563239282333207563	0.0012135386953715545
traj/dp1/1.0/15/cN2	4630257799353250245	35.96044026999474
traj/dp1/1.0/15/cH	4540653406549725985	3.746312740574563e-05
traj/dp1/1.0/15/cNOe	4595144423307974971	0.16587850586001615
traj/dp1/1.0/15/ntot_local	4607368394362835158	1.0412948703715776
traj/dp1/1.0/15/V	4579694610406931046	0.014816253477360774
traj/dp1/1.0/16/a	4604487488653797318	0.7008026501910016
traj/dp1/1.0/16/T	4655836833979164672	1846.7332058236934
traj/dp1/1.0/16/cO	4562141494816884488	0.0009760282366732828
traj/dp1/1.0/16/cN2	4630341499353298641	36.55516454016982
traj/dp1/1.0/16/cH	4538369374708672926	2.6251751877573463e-05
traj/dp1/1.0/16/cNOe	4594828344277924253	0.1571055504409288
traj/dp1/1.0/16/ntot_local	4607363321263162709	1.0401684159590634
traj/dp1/1.0/16/V	4579785996691664243	0.014974783410869752
traj/dp1/1.0/17/a	4604655921787936074	0.7195024845540641
traj/dp1/1.0/17/T	4655716768115484672	1819.4333891035058
traj/dp1/1.0/17/cO	4560388976529593134	0.0007860198232330967
traj/dp1/1.0/17/cN2	4630424038383944000	37.14163962658722
traj/dp1/1.0/17/cH	4536079992677805083	1.8495023841585364e-05
traj/dp1/1.0/17/cNOe	4594523995488389019	0.1486581745994585
traj/dp1/1.0/17/ntot_local	4607358530954517324	1.03910475376843
traj/dp1/1.0/17/V	4579876393914681404	0.015131597595800732
traj/dp1/1.0/18/a	4604824354922074830	0.7382023189171265
traj/dp1/1.0/18/T	4655601727255324672	1793.2761259027757
traj/dp1/1.0/18/cO	4558986502852675733	0.0006339633224963387
traj/dp1/1.0/18/cN2	4630505426087677746	37.719934043269305
traj/dp1/1.0/18/cH	4533850088193997235	1.3099301318012e-05
traj/dp1/1.0/18/cNOe	4594232456295680466	0.14056633649131683
traj/dp1/1.0/18/ntot_local	4607353998210768148	1.0380982824734177
traj/dp1/1.0/18/V	4579965891512304345	0.015286851179440774
traj/dp1/1.0/19/a	4604992788056213586	0.756902153280189
traj/dp1/1.0/19/T	4655491424901404672	1768.196274281945
traj/dp1/1.0/19/cO	4557863318198802431	0.0005121873983131574
traj/dp1/1.0/19/cN2	4630585675715883825	38.29014194696209
traj/dp1/1.0/19/cH	4531622656645806908	9.325885499870277e-06
traj/dp1/1.0/19/cNOe	4593954323920253643	0.13284661231400316
traj/dp1/1.0/19/ntot_local	4607349701119162571	1.0371441364655307
traj/dp1/1.0/19/V	4580054565721365952	0.015440676411613619
traj/dp1/1.0/20/a	4605161221190352341	0.7756019876432513
traj/dp1/1.0/20/T	4655385590876444672	1744.1324030398391
traj/dp1/1.0/20/cO	4556282861454511363	0.00041455759237259154
traj/dp1/1.0/20/cN2	4630664803045647266	38.85237544059716
traj/dp1/1.0/20/cH	4529492306640106494	6.673163371548501e-06
traj/dp1/1.0/20/cNOe	4593689838654988254	0.12550567153470998
traj/dp1/1.0/20/ntot_local	4607345620481482716	1.0362380528840651
traj/dp1/1.0/20/V	4580142482227249772	0.015593187238296134
traj/dp1/1.0/21/a	4605329654324491096	0.7943018220063136
traj/dp1/1.0/21/T	4655283971492124672	1721.0268301307224
traj/dp1/1.0/21/cO	4554837101972692516	0.000336182813818616
traj/dp1/1.0/21/cN2	4630742825575134431	39.40675885612449
traj/dp1/1.0/21/cH	4527279335546214144	4.798703943700291e-06
traj/dp1/1.0/21/cNOe	4593206337823197882	0.11854291381886642
traj/dp1/1.0/21/ntot_local	4607341739352577688	1.035376269149685
traj/dp1/1.0/21/V	4580195259617133438	0.01574448283105622
traj/dp1/1.0/22/a	4605498087458629852	0.813001656369376
traj/dp1/1.0/22/T	4655186329190684672	1698.8255411735736
traj/dp1/1.0/22/cO	4553674725328551542	0.0002731702496774133
traj/dp1/1.0/22/cN2	4630819761958220626	39.95342473730001
traj/dp1/1.0/22/cH	4525297853471972228	3.4675103040242984e-06
traj/dp1/1.0/22/cNOe	4592731446182220879	0.11195246839368277
traj/dp1/1.0/22/ntot_local	4607338042679143323	1.0345554427574146
traj/dp1/1.0/22/V	4580238542422207492	0.0158946502271924
traj/dp1/1.0/23/a	4605666520592768608	0.8317014907324385
traj/dp1/1.0/23/T	4655092441930524672	1677.4780497536995
traj/dp1/1.0/23/cO	4552338038720254385	0.0002224244742225052
traj/dp1/1.0/23/cN2	4630895631567625316	40.4925107355746
traj/dp1/1.0/23/cH	4523054642867860053	2.517473659367681e-06
traj/dp1/1.0/23/cNOe	4592282689325352465	0.10572471595676115
traj/dp1/1.0/23/ntot_local	4607334517012867302	1.033772587582058
traj/dp1/1.0/23/V	4580281522245077722	0.016043766442645026
traj/dp1/1.0/24/a	4605834953726907364	0.8504013250955009
traj/dp1/1.0/24/T	4655002102387484672	1656.9372158148326
traj/dp1/1.0/24/cO	4550827630162964782	0.00018148476824365309
traj/dp1/1.0/24/cN2	4630970454185231931	41.02415740968396
traj/dp1/1.0/24/cH	4521277999851432929	1.836192353484331e-06
traj/dp1/1.0/24/cNOe	4591859187190499645	0.0998474431931173
traj/dp1/1.0/24/ntot_local	4607331150279534708	1.0330250226093343
traj/dp1/1.0/24/V	4580324218863407686	0.016191900094968646
traj/dp1/1.0/25/a	4606003386861046119	0.8691011594585633
traj/dp1/1.0/25/T	4654915117079324672	1637.1590465889312
traj/dp1/1.0/25/cO	4549606815313462752	0.00014839451544283646
traj/dp1/1.0/25/cN2	4631044249773453067	41.54850660110068
traj/dp1/1.0/25/cH	4518960003375151119	1.345337506726815e-06
traj/dp1/1.0/25/cNOe	4591459935901761672	0.09430671852601524
traj/dp1/1.0/25/ntot_local	4607327931590890228	1.032310330160894
traj/dp1/1.0/25/V	4580366650006028018	0.016339112693400666
traj/dp1/1.0/26/a	4606171819995184874	0.8878009938216256
traj/dp1/1.0/26/T	4654831305479964672	1618.1024951976724
traj/dp1/1.0/26/cO	4548600696992546119	0.00012159696810497721
traj/dp1/1.0/26/cN2	4631117038295299391	42.065700155546885
traj/dp1/1.0/26/cH	4517282227069264396	9.900545544246491e-07
traj/dp1/1.0/26/cNOe	4591083855562052714	0.08908755537284355
traj/dp1/1.0/26/ntot_local	4607324851089617657	1.031626321472855
traj/dp1/1.0/26/V	4580408831660648076	0.016485459706450586
traj/dp1/1.0/27/a	4606340253129323630	0.906500828184688
traj/dp1/1.0/27/T	4654750499118364672	1599.7292557614855
traj/dp1/1.0/27/cO	4546996229385164238	9.985237728490153e-05
traj/dp1/1.0/27/cN2	4631188839598870905	42.575879102255335
traj/dp1/1.0/27/cH	4515014334937809309	7.317420158952946e-07
traj/dp1/1.0/27/cNOe	4590729826100192863	0.0841744096234378
traj/dp1/1.0/27/ntot_local	4607321899820297578	1.0309710080426506
traj/dp1/1.0/27/V	4580450778309199472	0.016630991378411897
traj/dp1/1.0/28/a	4606508686263462386	0.9252006625477505
traj/dp1/1.0/28/T	4654672540738844672	1582.0035724784248
traj/dp1/1.0/28/cO	4545691669943070023	8.217230001921371e-05
traj/dp1/1.0/28/cN2	4631259673309492465	43.07918288754616
traj/dp1/1.0/28/cH	4513232726606411511	5.43106896420708e-07
traj/dp1/1.0/28/cNOe	4590396714201741855	0.07955155338047647
traj/dp1/1.0/28/ntot_local	4607319069621012191	1.0303425775604678
traj/dp1/1.0/28/V	4580492503140021880	0.01677575346552948
traj/dp1/1.0/29/a	4606677119397601142	0.9439004969108129
traj/dp1/1.0/29/T	4654597283466524672	1564.8920498671941
traj/dp1/1.0/29/cO	4544628789982165053	6.776759048540775e-05
traj/dp1/1.0/29/cN2	4631329558777767876	43.57574900572902
traj/dp1/1.0/29/cH	4511245366898340044	4.047620803880277e-07
traj/dp1/1.0/29/cNOe	4590083393059305300	0.07520334905003995
traj/dp1/1.0/29/ntot_local	4607316353031526103	1.0297393735212859
traj/dp1/1.0/29/V	4580534018200866842	0.016919787766838203
traj/dp1/1.0/30/a	4606845552531739898	0.9626003312738753
traj/dp1/1.0/30/T	4654524590049564672	1548.3634804724716
traj/dp1/1.0/30/cO	4543390039856362924	5.6007276007945375e-05
traj/dp1/1.0/30/cN2	4631398515022945659	44.065712596692684
traj/dp1/1.0/30/cH	4509320748570355078	3.0287363446973087e-07
traj/dp1/1.0/30/cNOe	4589788756887417484	0.07111445077607409
traj/dp1/1.0/30/ntot_local	4607313743214936816	1.0291598778277908
traj/dp1/1.0/30/V	4580575334543551586	0.01706313262603166
traj/dp1/1.0/31/a	4607013985665878652	0.9813001656369376
traj/dp1/1.0/31/T	4654454332147484672	1532.3886830476113
traj/dp1/1.0/31/cO	4541970196200900401	4.638604115893145e-05
traj/dp1/1.0/31/cN2	4631466560694078475	44.549206169926116
traj/dp1/1.0/31/cH	4507691725779928626	2.2752623255691724e-07
traj/dp1/1.0/31/cNOe	4589511731265635431	0.0672699479796549
traj/dp1/1.0/31/ntot_local	4607311233890362070	1.0286026958439627
traj/dp1/1.0/31/V	4580616462343918216	0.01720582334765422
traj/dp1/1.0/32/a	4607182418800017408	1.0
traj/dp1/1.0/32/T	4654386389655324672	1516.940348886419
traj/dp1/1.0/32/cO	4540806202532679878	3.849851325990606e-05
traj/dp1/1.0/32/cN2	4631533714056103615	45.02635950561443
traj/dp1/1.0/32/cH	4505578220102979482	1.7158220310113822e-07
traj/dp1/1.0/32/cNOe	4589251280231071534	0.06365546378765138
traj/dp1/1.0/32/ntot_local	4607308819274756118	1.0280665434756933
traj/dp1/1.0/32/V	4580657410993031958	0.01734789251350851
traj/dp1/1.0/argmax_i	0	0.0
traj/dp1/1.0/T_peak	4657587419159968768	2441.5403851191513
traj/dp1/1.0/T_end	4654386389655324672	1516.940348886419
traj/dp1/1.5/T_p	4656858594632327168	2110.109361913055
traj/dp1/1.5/alpha	4598494738534307003	0.2677368669213355
traj/dp1/1.5/n0	4495284859413005632	3.438444834458058e-08
traj/dp1/1.5/ei9	4563687882549798272	0.0013108133612525774
traj/dp1/1.5/0/a	4598494738534307003	0.2677368669213355
traj/dp1/1.5/0/T	4656858594632608768	2110.109362041112
traj/dp1/1.5/0/cO	4533212592666092469	1.201934188628678e-05
traj/dp1/1.5/0/cN2	4628435650755410895	27.50664788664636
traj/dp1/1.5/0/cH	4578051643041215635	0.011966159417790478
traj/dp1/1.5/0/cNOe	4557305235621130824	0.0004699806069996854
traj/dp1/1.5/0/ntot_local	4608127278408914503	1.209800978567175
traj/dp1/1.5/0/V	4575415665695043427	0.007602983816621253
traj/dp1/1.5/1/a	4598906966030965781	0.2906200898300438
traj/dp1/1.5/1/T	4657071660914848768	2207.0006894529797
traj/dp1/1.5/1/cO	4544309949052923488	6.344649013339523e-05
traj/dp1/1.5/1/cN2	4628302396862788204	27.03323495957231
traj/dp1/1.5/1/cH	4580479260876093875	0.016729810133307498
traj/dp1/1.5/1/cNOe	4565315691153442537	0.001663788086144919
traj/dp1/1.5/1/ntot_local	4607979307109699530	1.1769447498927428
traj/dp1/1.5/1/V	4575994352395846761	0.008397329038361616
traj/dp1/1.5/2/a	4599319193527624559	0.31350331273875204
traj/dp1/1.5/2/T	4657259025594528768	2292.2042811871506
traj/dp1/1.5/2/cO	4553618739944912199	0.0002701352759489528
traj/dp1/1.5/2/cN2	4628197815007198451	26.661685570664257
traj/dp1/1.5/2/cH	4581609182767761311	0.020650014196298746
traj/dp1/1.5/2/cNOe	4572563378851114715	0.005129019342429787
traj/dp1/1.5/2/ntot_local	4607853402879490436	1.1489883948375743
traj/dp1/1.5/2/V	4576448278812441541	0.00918476584959461
traj/dp1/1.5/3/a	4599731421024283338	0.33638653564746035
traj/dp1/1.5/3/T	4657421301634208768	2365.9988803439774
traj/dp1/1.5/3/cO	4562213930556326779	0.0009912009705603509
traj/dp1/1.5/3/cN2	4628118388237967006	26.379505001152772
traj/dp1/1.5/3/cH	4582212432402259889	0.02274295680197697
traj/dp1/1.5/3/cNOe	4579515995331580508	0.01450640571298683
traj/dp1/1.5/3/ntot_local	4607745635503743079	1.125059230465945
traj/dp1/1.5/3/V	4576895517008368378	0.009960600447422408
traj/dp1/1.5/4/a	4600143648520942116	0.3592697585561686
traj/dp1/1.5/4/T	4657549701527968768	2424.388391885441
traj/dp1/1.5/4/cO	4569522210896373953	0.0031987383098456006
traj/dp1/1.5/4/cN2	4628072085517732325	26.215004693609348
traj/dp1/1.5/4/cH	4581984150438360395	0.021950944638139885
traj/dp1/1.5/4/cNOe	4585719330618904228	0.03856990826105047
traj/dp1/1.5/4/ntot_local	4607654633917119723	1.104852819116611
traj/dp1/1.5/4/V	4577324600144225721	0.010704941036339887
traj/dp1/1.5/5/a	4600555876017600894	0.38215298146487686
traj/dp1/1.5/5/T	4657610361744288768	2451.9734645611607
traj/dp1/1.5/5/cO	4575758975782842296	0.007989015702086863
traj/dp1/1.5/5/cN2	4628094148772687982	26.293389121289174
traj/dp1/1.5/5/cH	4580749075244763625	0.01766591677228205
traj/dp1/1.5/5/cNOe	4591037989122275915	0.08845103065412123
traj/dp1/1.5/5/ntot_local	4607583988499101015	1.0891663851828832
traj/dp1/1.5/5/V	4577698084301675032	0.011352832772172625
traj/dp1/1.5/6/a	4600968103514259672	0.4050362043735851
traj/dp1/1.5/6/T	4657577739180448768	2437.138440075796
traj/dp1/1.5/6/cO	4578471122066931581	0.012693839531379808
traj/dp1/1.5/6/cN2	4628212323986015694	26.713231818173703
traj/dp1/1.5/6/cH	4578085789690438176	0.012025394411822765
traj/dp1/1.5/6/cNOe	4594514448326074065	0.1483931876139111
traj/dp1/1.5/6/ntot_local	4607536284460130171	1.0785739606962739
traj/dp1/1.5/6/V	4577980948918984842	0.011843524664343148
traj/dp1/1.5/7/a	4601380331010918450	0.4279194272822934
traj/dp1/1.5/7/T	4657488276736928768	2396.455630881246
traj/dp1/1.5/7/cO	4579432357224671939	0.014361316725446277
traj/dp1/1.5/7/cN2	4628391403954089814	27.349451670349787
traj/dp1/1.5/7/cH	4575393173828384109	0.0075834752320650236
traj/dp1/1.5/7/cNOe	4596140662261702207	0.19352969147142748
traj/dp1/1.5/7/ntot_local	4607503830332376950	1.0713676967211234
traj/dp1/1.5/7/V	4578198876206853745	0.01222156824666529
traj/dp1/1.5/8/a	4601792558507577228	0.45080265019100163
traj/dp1/1.5/8/T	4657376337608608768	2345.551608817186
traj/dp1/1.5/8/cO	4579026374941966740	0.013657049728806915
traj/dp1/1.5/8/cN2	4628597975520786933	28.08334130100589
traj/dp1/1.5/8/cH	4572013478015571560	0.004652056397991801
traj/dp1/1.5/8/cNOe	4597129097572398778	0.22096428247862382
traj/dp1/1.5/8/ntot_local	4607479718147921070	1.066013716249738
traj/dp1/1.5/8/V	4578381669047143753	0.012538663277956845
traj/dp1/1.5/9/a	4602204786004236006	0.4736858730997099
traj/dp1/1.5/9/T	4657257342905248768	2291.4390826947056
traj/dp1/1.5/9/cO	4577988206840102395	0.011856115150492555
traj/dp1/1.5/9/cN2	4628817008877712685	28.861504104269603
traj/dp1/1.5/9/cH	4568662717574192437	0.0028259924989872073
traj/dp1/1.5/9/cNOe	4597629517474313734	0.23485372490578998
traj/dp1/1.5/9/ntot_local	4607460593344098045	1.0617671567405857
traj/dp1/1.5/9/V	4578543797651046894	0.012819911573274969
traj/dp1/1.5/10/a	4602617013500894784	0.49656909600841814
traj/dp1/1.5/10/T	4657138157393568768	2237.239786994178
traj/dp1/1.5/10/cO	4576787105045802957	0.009772535670883454
traj/dp1/1.5/10/cN2	4629041476611534773	29.658973692668685
traj/dp1/1.5/10/cH	4565546713102899103	0.001713882986043448
traj/dp1/1.5/10/cNOe	4597789003100551538	0.23928034026443928
traj/dp1/1.5/10/ntot_local	4607444749458868320	1.058249107504274
traj/dp1/1.5/10/V	4578692502472263384	0.013077873317630148
traj/dp1/1.5/11/a	4602854030085100237	0.5194523189171264
traj/dp1/1.5/11/T	4657022029686688768	2184.431019925978
traj/dp1/1.5/11/cO	4575652344980320269	0.007808270372844828
traj/dp1/1.5/11/cN2	4629267646616459378	30.462490962898706
traj/dp1/1.5/11/cH	4562449829963537395	0.0010423535005175094
traj/dp1/1.5/11/cNOe	4597718730903669564	0.2373298949902053
traj/dp1/1.5/11/ntot_local	4607431214825643195	1.0552438152169958
traj/dp1/1.5/11/V	4578831895277049255	0.01331968128847445
traj/dp1/1.5/12/a	4603060143833429626	0.5423355418258347
traj/dp1/1.5/12/T	4656910489775008768	2133.708540571388
traj/dp1/1.5/12/cO	4573706357214725128	0.006120395042374056
traj/dp1/1.5/12/cN2	4629493372365067333	31.26442991763567
traj/dp1/1.5/12/cH	4559018126789871827	0.0006373919966373938
traj/dp1/1.5/12/cNOe	4597498144307885698	0.23120738705113203
traj/dp1/1.5/12/ntot_local	4607419390973178690	1.052618392567823
traj/dp1/1.5/12/V	4578964517758221416	0.01354974462000609
traj/dp1/1.5/13/a	4603266257581759016	0.565218764734543
traj/dp1/1.5/13/T	4656804182733728768	2085.36569516873
traj/dp1/1.5/13/cO	4572116035401926821	0.004741010750864448
traj/dp1/1.5/13/cN2	4629708893656002773	32.0602307120295
traj/dp1/1.5/13/cH	4555875622730134580	0.00039248113688811486
traj/dp1/1.5/13/cNOe	4597182913167793974	0.22245796530591527
traj/dp1/1.5/13/ntot_local	4607408888107674677	1.0502862879464037
traj/dp1/1.5/13/V	4579092026374826031	0.013770936810619442
traj/dp1/1.5/14/a	4603472371330088404	0.5881019876432512
traj/dp1/1.5/14/T	4656684549401884672	2039.481377217453
traj/dp1/1.5/14/cO	4570554695531789284	0.003646507143755683
traj/dp1/1.5/14/cN2	4629819639863882988	32.84712984725215
traj/dp1/1.5/14/cH	4553118183790797767	0.00024357034873092998
traj/dp1/1.5/14/cNOe	4596811670260380259	0.21215390471742798
traj/dp1/1.5/14/ntot_local	4607399440531342369	1.0481885045921973
traj/dp1/1.5/14/V	4579215542468885178	0.013985203078644804
traj/dp1/1.5/15/a	4603678485078417794	0.6109852105519595
traj/dp1/1.5/15/T	4656493404390684672	1996.0200334782712
traj/dp1/1.5/15/cO	4568587914700301803	0.0027935519236350534
traj/dp1/1.5/15/cN2	4629928898870149095	33.623461779439644
traj/dp1/1.5/15/cH	4549754984999229462	0.0001524106628229555
traj/dp1/1.5/15/cNOe	4596411033094813416	0.20103398957410623
traj/dp1/1.5/15/ntot_local	4607390859703136291	1.046283177983249
traj/dp1/1.5/15/V	4579335849724916152	0.014193902900012087
traj/dp1/1.5/16/a	4603884598826747182	0.6338684334606677
traj/dp1/1.5/16/T	4656312498662684672	1954.8868331941776
traj/dp1/1.5/16/cO	4567072089887682910	0.002136167701655519
traj/dp1/1.5/16/cN2	4630036533220341448	34.388249835913996
traj/dp1/1.5/16/cH	4546725021813465173	9.617682930451847e-05
traj/dp1/1.5/16/cNOe	4595999193566151445	0.18960314639482392
traj/dp1/1.5/16/ntot_local	4607383006889672512	1.0445395031201343
traj/dp1/1.5/16/V	4579453512086396113	0.014398014560710245
traj/dp1/1.5/17/a	4604090712575076572	0.656751656369376
traj/dp1/1.5/17/T	4656141290498844672	1915.9586037159897
traj/dp1/1.5/17/cO	4565173183384701776	0.00163288663965196
traj/dp1/1.5/17/cN2	4630142467386214008	35.140957356209526
traj/dp1/1.5/17/cH	4544144675433221940	6.120661491420821e-05
traj/dp1/1.5/17/cNOe	4595588441865567584	0.1782024965100204
traj/dp1/1.5/17/ntot_local	4607375776645356443	1.0429340663774613
traj/dp1/1.5/17/V	4579568946705837329	0.01459826170499537
traj/dp1/1.5/18/a	4604296826323405960	0.6796348792780842
traj/dp1/1.5/18/T	4655979190111004672	1879.1012427420355
traj/dp1/1.5/18/cO	4563402960525801978	0.0012490307457714276
traj/dp1/1.5/18/cN2	4630246665896459549	35.88133230152946
traj/dp1/1.5/18/cH	4540921436001586088	3.927936561822577e-05
traj/dp1/1.5/18/cNOe	4595186931711173613	0.1670583510592957
traj/dp1/1.5/18/ntot_local	4607369086518608890	1.0414485598269025
traj/dp1/1.5/18/V	4579682470281952239	0.014795193717558745
