# phase-5L rung-41/42 surge-line + bleed oracle — key	u64 bits	repr
# cpython 3.14.3
r42/0.02/tpg/0.85/1500/pi_lpc	4613811247238177742	2.9437911833342474
r42/0.02/tpg/0.85/1500/pi_hpc	4618496098863702913	6.048566479957004
r42/0.02/tpg/0.85/1500/eta_lpc	4606281317305454289	0.8999576373211885
r42/0.02/tpg/0.85/1500/eta_hpc	4606101534161269108	0.8799976987097993
r42/0.02/tpg/0.85/1500/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/0.85/1500/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/0.85/1500/n_lp	4607137972354946476	0.9950654533319514
r42/0.02/tpg/0.85/1500/n_hp	4607199496462715238	1.0037920028667826
r42/0.02/tpg/0.85/1500/N_lp_ratio	4607137972354946476	0.9950654533319514
r42/0.02/tpg/0.85/1500/N_hp_ratio	4607186502896079841	1.0009068514966588
r42/0.02/tpg/0.85/1500/slip	4607129851833254094	0.9941638943164663
r42/0.02/tpg/0.85/1500/phi_lp	4607247014604967871	1.01434314999004
r42/0.02/tpg/0.85/1500/phi_hp	4607188469343353251	1.001343490504589
r42/0.02/tpg/0.85/1500/nu_hpt	4607186502896079841	1.0009068514966588
r42/0.02/tpg/0.85/1500/nu_lpt	4607137972354906827	0.9950654533275495
r42/0.02/tpg/0.85/1500/tau_hpt	4605747620704370386	0.8407054118524349
r42/0.02/tpg/0.85/1500/tau_lpt	4606511243236388026	0.9254845435692893
r42/0.02/tpg/0.85/1500/tau_lpc	4608983876630134968	1.4000039921775578
r42/0.02/tpg/0.85/1500/tau_hpc	4610482504097750232	1.7327661361539892
r42/0.02/tpg/0.85/1500/pi_hpt	4601481895579672480	0.4335573934181358
r42/0.02/tpg/0.85/1500/pi_lpt	4604381750106518972	0.6890633132131181
r42/0.02/tpg/0.85/1500/mdot_air	4607224472631418317	1.0093378263789987
r42/0.02/tpg/0.85/1500/mdot_ratio	4607224472631418317	1.0093378263789987
r42/0.02/tpg/0.85/1500/thrust	4649515607254406268	716.7263260526956
r42/0.02/tpg/0.85/1500/V0	4643453651052699634	269.7808475368648
r42/0.02/tpg/0.85/1500/V9	4648642006689535071	617.4094404006718
r42/0.02/tpg/0.85/1500/M9	4607182418800017915	1.0000000000001126
r42/0.02/tpg/0.85/1500/T9	4652097051618314358	1010.202572539695
r42/0.02/tpg/0.85/1500/p9	4686508800098695061	211549.55206292556
r42/0.02/tpg/0.85/1500/F_over_mdot	4649633182244681324	730.0930548922165
r42/0.02/tpg/0.85/1500/tsfc	4540050699629473009	3.3379026453806105e-05
r42/0.02/tpg/0.85/1500/eta_th	4594655141191577942	0.15229819908098347
r42/0.02/tpg/0.85/1500/eta_p	4608262989886456939	1.2399349799818775
r42/0.02/tpg/0.85/1500/s2/Tt	4643745586963694955	286.3754828060834
r42/0.02/tpg/0.85/1500/s2/pt	4680086807681088516	77858.48677323764
r42/0.02/tpg/0.85/1500/s25/Tt	4645760795385002438	400.92681919029235
r42/0.02/tpg/0.85/1500/s25/pt	4687115234872774566	229199.12691080308
r42/0.02/tpg/0.85/1500/s3/Tt	4649321970848248776	694.7124153688719
r42/0.02/tpg/0.85/1500/s3/pt	4698705037222817685	1386326.156268095
r42/0.02/tpg/0.85/1500/s4/Tt	4654311885213007872	1500.0
r42/0.02/tpg/0.85/1500/s4/pt	4698466868202707251	1330873.1100173711
r42/0.02/tpg/0.85/1500/s45/Tt	4653261007701586936	1261.0581177875847
r42/0.02/tpg/0.85/1500/s45/pt	4693203689191393924	577009.876573876
r42/0.02/tpg/0.85/1500/s5/Tt	4652847730654239044	1167.0897965557679
r42/0.02/tpg/0.85/1500/s5/pt	4690574265528335657	397596.337309795
r42/0.02/tpg/0.85/1500/s9/Tt	4652847730654239044	1167.0897965557679
r42/0.02/tpg/0.85/1500/s9/pt	4690437652467075261	389644.41056359914
r42/0.02/tpg/0.85/1500/s2/mdot	4607224472631418317	1.0093378263789987
r42/0.02/tpg/0.85/1500/s25/mdot	4607224472631418317	1.0093378263789987
r42/0.02/tpg/0.85/1500/s3/mdot	4607084700324468370	0.9891510698514188
r42/0.02/tpg/0.85/1500/s4/mdot	4607242120674066220	1.0132564790364524
r42/0.02/tpg/0.85/1500/s4/far	4582681336701284949	0.02436979539298741
r42/0.02/tpg/0.85/1500/booking_absent	0	0.0
r42/0.02/tpg/0.85/1500/bleed	4581421828931458171	0.02
r42/0.02/tpg/0.85/1500/mdot_core	4607084700324468369	0.9891510698514187
r42/0.02/tpg/0.85/1500/st_inlet	4649457282567556437	710.0955768436348
r42/0.02/tpg/0.85/1500/tsfc_inlet	4540088128582417351	3.3632654904406814e-05
r42/0.02/tpg/1.20/400/abort	4613937818241073152	3.0
r42/0.02/tpg/1.20/500/abort	4613937818241073152	3.0
r42/0.02/tpg/1.20/600/abort	0	0.0
r42/0.02/tpg/1.20/600/n_pass	4619567317775286272	7.0
r42/0.02/tpg/1.20/600/pi_lpc	4609339328163867071	1.478930087555099
r42/0.02/tpg/1.20/600/pi_hpc	4612544939570669300	2.3814376118433476
r42/0.02/tpg/1.20/600/eta_lpc	4605978858274440316	0.8663779392974358
r42/0.02/tpg/1.20/600/eta_hpc	4605935023069845558	0.8615112539544103
r42/0.02/tpg/1.20/600/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/1.20/600/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/1.20/600/n_lp	4602879193943767792	0.5222460684452397
r42/0.02/tpg/1.20/600/n_hp	4604033441237176448	0.6503932605705955
r42/0.02/tpg/1.20/600/N_lp_ratio	4603166052746111217	0.5540937931630464
r42/0.02/tpg/1.20/600/N_hp_ratio	4603758043411523092	0.6198179598733895
r42/0.02/tpg/1.20/600/slip	4606227314715048974	0.8939621453954503
r42/0.02/tpg/1.20/600/phi_lp	4604180870516486998	0.6667611986100421
r42/0.02/tpg/1.20/600/phi_hp	4606785929079438490	0.955980798318609
r42/0.02/tpg/1.20/600/nu_hpt	4607002439141719778	0.9800182439393803
r42/0.02/tpg/1.20/600/nu_lpt	4606198343953681403	0.8907457447643304
r42/0.02/tpg/1.20/600/tau_hpt	4605500642076811381	0.813285275961802
r42/0.02/tpg/1.20/600/tau_lpt	4606392123464212616	0.912259592193565
r42/0.02/tpg/1.20/600/tau_lpc	4607795039307434136	1.1360290785383196
r42/0.02/tpg/1.20/600/tau_hpc	4608630528900927351	1.3215450352444955
r42/0.02/tpg/1.20/600/pi_hpt	4601355121325794986	0.4265200086389124
r42/0.02/tpg/1.20/600/pi_lpt	4604339868820625327	0.6844135564231147
r42/0.02/tpg/1.20/600/mdot_air	4602539903328372182	0.4922886215600476
r42/0.02/tpg/1.20/600/mdot_ratio	4602539903328372182	0.4922886215600476
r42/0.02/tpg/1.20/600/thrust	4626748634414033065	21.513161854273367
r42/0.02/tpg/1.20/600/V0	4645407900701383239	380.8670788755739
r42/0.02/tpg/1.20/600/V9	4645483364780951601	385.15671515942364
r42/0.02/tpg/1.20/600/M9	4607182418800017084	0.999999999999964
r42/0.02/tpg/1.20/600/T9	4645295657212643491	374.486775230742
r42/0.02/tpg/1.20/600/p9	4678485507869507838	60046.2538299579
r42/0.02/tpg/1.20/600/F_over_mdot	4632566527907205189	52.3649432985408
r42/0.02/tpg/1.20/600/tsfc	4544116924026481334	6.093283473536852e-05
r42/0.02/tpg/1.20/600/eta_th	4579087957237405158	0.013763877982408478
r42/0.02/tpg/1.20/600/eta_p	4622162820808879993	10.610539565408304
r42/0.02/tpg/1.20/600/s2/Tt	4644378775611910871	322.36809035452956
r42/0.02/tpg/1.20/600/s2/pt	4682761841319323207	116785.34950985863
r42/0.02/tpg/1.20/600/s25/Tt	4645150218202098189	366.21952463561394
r42/0.02/tpg/1.20/600/s25/pt	4685174536385714526	172717.36717576807
r42/0.02/tpg/1.20/600/s3/Tt	4647221804892626589	483.97559459179485
r42/0.02/tpg/1.20/600/s3/pt	4690809961257829616	411315.6344109317
r42/0.02/tpg/1.20/600/s4/Tt	4648488871632306176	600.0
r42/0.02/tpg/1.20/600/s4/pt	4690527307306129065	394863.00903449446
r42/0.02/tpg/1.20/600/s45/Tt	4647292095720753410	487.9711655770808
r42/0.02/tpg/1.20/600/s45/pt	4685026776002160085	168416.97402457768
r42/0.02/tpg/1.20/600/s5/Tt	4646538889986060447	445.15637651156607
r42/0.02/tpg/1.20/600/s5/pt	4682657491525371830	115266.86015418064
r42/0.02/tpg/1.20/600/s9/Tt	4646538889986060447	445.15637651156607
r42/0.02/tpg/1.20/600/s9/pt	4682499069959075890	112961.52295109702
r42/0.02/tpg/1.20/600/s2/mdot	4602539903328372182	0.4922886215600476
r42/0.02/tpg/1.20/600/s25/mdot	4602539903328372182	0.4922886215600476
r42/0.02/tpg/1.20/600/s3/mdot	4602362537660162857	0.48244284912884666
r42/0.02/tpg/1.20/600/s4/mdot	4602390268157592149	0.4839822009653621
r42/0.02/tpg/1.20/600/s4/far	4569503778278105109	0.00319074443593693
r42/0.02/tpg/1.20/600/booking_absent	0	0.0
r42/0.02/tpg/1.20/600/bleed	4581421828931458171	0.02
r42/0.02/tpg/1.20/600/mdot_core	4602362537660162857	0.48244284912884666
r42/0.02/tpg/1.20/600/st_inlet	4631347088173687496	43.70030285505851
r42/0.02/tpg/1.20/600/tsfc_inlet	4544908174443858280	7.155395598948888e-05
r42/0.02/tpg/1.20/650/abort	0	0.0
r42/0.02/tpg/1.20/650/n_pass	4619567317775286272	7.0
r42/0.02/tpg/1.20/650/pi_lpc	4609560159621180101	1.5279645212491897
r42/0.02/tpg/1.20/650/pi_hpc	4612866061258685269	2.5240442885400776
r42/0.02/tpg/1.20/650/eta_lpc	4605993200101419563	0.8679702019501908
r42/0.02/tpg/1.20/650/eta_hpc	4605952904723193491	0.8634965162809344
r42/0.02/tpg/1.20/650/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/1.20/650/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/1.20/650/n_lp	4603083015050776498	0.544874757035805
r42/0.02/tpg/1.20/650/n_hp	4604215259869249116	0.6705791837338881
r42/0.02/tpg/1.20/650/N_lp_ratio	4603382303316738513	0.5781024294229217
r42/0.02/tpg/1.20/650/N_hp_ratio	4603960961634417763	0.6423464081907578
r42/0.02/tpg/1.20/650/slip	4606281567934657847	0.8999854627524319
r42/0.02/tpg/1.20/650/phi_lp	4604217363674298063	0.6708127530143545
r42/0.02/tpg/1.20/650/phi_hp	4606703920513676845	0.9468760185261026
r42/0.02/tpg/1.20/650/nu_hpt	4606964392717475924	0.975794242319362
r42/0.02/tpg/1.20/650/nu_lpt	4606208444878629921	0.891867172709116
r42/0.02/tpg/1.20/650/tau_hpt	4605517327175422867	0.8151376940264633
r42/0.02/tpg/1.20/650/tau_lpt	4606398894615370676	0.9130113409854546
r42/0.02/tpg/1.20/650/tau_lpc	4607847877577677634	1.1477615313794591
r42/0.02/tpg/1.20/650/tau_hpc	4608735109259168308	1.344766539573027
r42/0.02/tpg/1.20/650/pi_hpt	4601361562111598058	0.42687754407367484
r42/0.02/tpg/1.20/650/pi_lpt	4604341752924983528	0.6846227340270419
r42/0.02/tpg/1.20/650/mdot_air	4602829602024923145	0.5167402594315728
r42/0.02/tpg/1.20/650/mdot_ratio	4602829602024923145	0.5167402594315728
r42/0.02/tpg/1.20/650/thrust	4631252987901839636	43.031680209113034
r42/0.02/tpg/1.20/650/V0	4645407900701383239	380.8670788755739
r42/0.02/tpg/1.20/650/V9	4645767875411650862	401.3292721106144
r42/0.02/tpg/1.20/650/M9	4607182418800017361	0.9999999999999948
r42/0.02/tpg/1.20/650/T9	4645877342026603296	407.5517287556304
r42/0.02/tpg/1.20/650/p9	4679264635693342742	65894.30970442327
r42/0.02/tpg/1.20/650/F_over_mdot	4636226945845565583	92.7475541160404
r42/0.02/tpg/1.20/650/tsfc	4541770446148002197	4.503248215076691e-05
r42/0.02/tpg/1.20/650/eta_th	4586883709937862477	0.04664941281920552
r42/0.02/tpg/1.20/650/eta_p	4616455348524446026	4.236016068633328
r42/0.02/tpg/1.20/650/s2/Tt	4644378775611910871	322.36809035452956
r42/0.02/tpg/1.20/650/s2/pt	4682761841319323207	116785.34950985863
r42/0.02/tpg/1.20/650/s25/Tt	4645216754812551443	370.00169305318667
r42/0.02/tpg/1.20/650/s25/pt	4685371297546947082	178443.87065275043
r42/0.02/tpg/1.20/650/s3/Tt	4647460888010494267	497.5658964032952
r42/0.02/tpg/1.20/650/s3/pt	4691481429540900314	450400.23254605907
r42/0.02/tpg/1.20/650/s4/Tt	4648928676283416576	650.0
r42/0.02/tpg/1.20/650/s4/pt	4691171916857876935	432384.2232442167
r42/0.02/tpg/1.20/650/s45/Tt	4647871733357648560	529.8395011172015
r42/0.02/tpg/1.20/650/s45/pt	4685581965509401752	184575.11531469668
r42/0.02/tpg/1.20/650/s5/Tt	4647217826926940389	483.74947342208026
r42/0.02/tpg/1.20/650/s5/pt	4683420103164580049	126364.32008010453
r42/0.02/tpg/1.20/650/s9/Tt	4647217826926940389	483.74947342208026
r42/0.02/tpg/1.20/650/s9/pt	4683246429365499945	123837.03367850244
r42/0.02/tpg/1.20/650/s2/mdot	4602829602024923145	0.5167402594315728
r42/0.02/tpg/1.20/650/s25/mdot	4602829602024923145	0.5167402594315728
r42/0.02/tpg/1.20/650/s3/mdot	4602736514375330210	0.5064054542429413
r42/0.02/tpg/1.20/650/s4/mdot	4602755565319128664	0.5085205338875296
r42/0.02/tpg/1.20/650/s4/far	4571465374724969318	0.004176652575257877
r42/0.02/tpg/1.20/650/booking_absent	0	0.0
r42/0.02/tpg/1.20/650/bleed	4581421828931458171	0.02
r42/0.02/tpg/1.20/650/mdot_core	4602736514375330210	0.5064054542429413
r42/0.02/tpg/1.20/650/st_inlet	4635560392506609880	83.27526145620811
r42/0.02/tpg/1.20/650/tsfc_inlet	4542378333378928910	4.915168625324778e-05
r42/0.02/tpg/1.20/900/abort	0	0.0
r42/0.02/tpg/1.20/900/n_pass	4620693217682128896	8.0
r42/0.02/tpg/1.20/900/pi_lpc	4610793943512374962	1.8019195779324204
r42/0.02/tpg/1.20/900/pi_hpc	4614587503075927919	3.288518024962222
r42/0.02/tpg/1.20/900/eta_lpc	4606087441259341142	0.8784330722893781
r42/0.02/tpg/1.20/900/eta_hpc	4606023000387148828	0.8712786982858947
r42/0.02/tpg/1.20/900/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/1.20/900/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/1.20/900/n_lp	4604068559673967812	0.6542921902820571
r42/0.02/tpg/1.20/900/n_hp	4605056061110209822	0.7639268734186861
r42/0.02/tpg/1.20/900/N_lp_ratio	4604427948639107810	0.6941923806715204
r42/0.02/tpg/1.20/900/N_hp_ratio	4604935669437023411	0.7505607126642161
r42/0.02/tpg/1.20/900/slip	4606505963465560349	0.9248983712555262
r42/0.02/tpg/1.20/900/phi_lp	4604667551890981633	0.7207936853720583
r42/0.02/tpg/1.20/900/phi_hp	4606576752834932606	0.9327575700331037
r42/0.02/tpg/1.20/900/nu_hpt	4606902922826478364	0.968969713488693
r42/0.02/tpg/1.20/900/nu_lpt	4606324034897952425	0.904700242795987
r42/0.02/tpg/1.20/900/tau_hpt	4605605969275927749	0.824978944119629
r42/0.02/tpg/1.20/900/tau_lpt	4606436431073516388	0.9171787249950794
r42/0.02/tpg/1.20/900/tau_lpc	4608116842359736684	1.207483710150508
r42/0.02/tpg/1.20/900/tau_hpc	4609224176809037983	1.453361350465492
r42/0.02/tpg/1.20/900/pi_hpt	4601398382626544105	0.42892149324725765
r42/0.02/tpg/1.20/900/pi_lpt	4604352289296251888	0.6857925062248551
r42/0.02/tpg/1.20/900/mdot_air	4604180686478504324	0.6667407662894651
r42/0.02/tpg/1.20/900/mdot_ratio	4604180686478504324	0.6667407662894651
r42/0.02/tpg/1.20/900/thrust	4640445771453493786	177.40134379816374
r42/0.02/tpg/1.20/900/V0	4645407900701383239	380.8670788755739
r42/0.02/tpg/1.20/900/V9	4647064123055757809	475.0124198919212
r42/0.02/tpg/1.20/900/M9	4607182418800017409	1.0000000000000002
r42/0.02/tpg/1.20/900/T9	4648298966695156512	578.4103082277325
r42/0.02/tpg/1.20/900/p9	4681778553489703443	102476.628368147
r42/0.02/tpg/1.20/900/F_over_mdot	4643620679037855488	279.27528925855586
r42/0.02/tpg/1.20/900/tsfc	4540079504156168238	3.3574213518933505e-05
r42/0.02/tpg/1.20/900/eta_th	4592088370205436781	0.10302799644357004
r42/0.02/tpg/1.20/900/eta_p	4612975349625527841	2.572578073016999
r42/0.02/tpg/1.20/900/s2/Tt	4644378775611910871	322.36809035452956
r42/0.02/tpg/1.20/900/s2/pt	4682761841319323207	116785.34950985863
r42/0.02/tpg/1.20/900/s25/Tt	4645555448809289718	389.2542177754216
r42/0.02/tpg/1.20/900/s25/pt	4686470600853166757	210437.80769749466
r42/0.02/tpg/1.20/900/s3/Tt	4648187403449477057	565.7270356204755
r42/0.02/tpg/1.20/900/s3/pt	4694191691847469194	692028.523746745
r42/0.02/tpg/1.20/900/s4/Tt	4651127699538968576	900.0
r42/0.02/tpg/1.20/900/s4/pt	4693953912657277879	664347.3827968751
r42/0.02/tpg/1.20/900/s45/Tt	4649742148199436647	742.4810497076659
r42/0.02/tpg/1.20/900/s45/pt	4688639065520674979	284952.87146414275
r42/0.02/tpg/1.20/900/s5/Tt	4649201248052716425	680.9878225038857
r42/0.02/tpg/1.20/900/s5/pt	4685954542877827144	195418.5438773653
r42/0.02/tpg/1.20/900/s9/Tt	4649201248052716425	680.9878225038857
r42/0.02/tpg/1.20/900/s9/pt	4685820252277029508	191510.172999818
r42/0.02/tpg/1.20/900/s2/mdot	4604180686478504324	0.6667407662894651
r42/0.02/tpg/1.20/900/s25/mdot	4604180686478504324	0.6667407662894651
r42/0.02/tpg/1.20/900/s3/mdot	4604060577139839766	0.6534059509636758
r42/0.02/tpg/1.20/900/s4/mdot	4604115760890417340	0.6595325780113153
r42/0.02/tpg/1.20/900/s4/far	4576558776159822009	0.009376448192128671
r42/0.02/tpg/1.20/900/booking_absent	0	0.0
r42/0.02/tpg/1.20/900/bleed	4581421828931458171	0.02
r42/0.02/tpg/1.20/900/mdot_core	4604060577139839766	0.6534059509636758
r42/0.02/tpg/1.20/900/st_inlet	4643388412090735149	266.0724418958733
r42/0.02/tpg/1.20/900/tsfc_inlet	4540221350809218183	3.453540382766193e-05
r42/0.02/tpg/1.20/1100/abort	0	0.0
r42/0.02/tpg/1.20/1100/n_pass	4620693217682128896	8.0
r42/0.02/tpg/1.20/1100/pi_lpc	4611811288006042921	2.0556308682031568
r42/0.02/tpg/1.20/1100/pi_hpc	4616076850694835672	3.949921232235038
r42/0.02/tpg/1.20/1100/eta_lpc	4606166588116890955	0.887220138647231
r42/0.02/tpg/1.20/1100/eta_hpc	4606060396233726516	0.8754304712754846
r42/0.02/tpg/1.20/1100/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/1.20/1100/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/1.20/1100/n_lp	4604836859145461334	0.7395905665880018
r42/0.02/tpg/1.20/1100/n_hp	4605657141970199110	0.8306602544608459
r42/0.02/tpg/1.20/1100/N_lp_ratio	4605243100718112206	0.784692441339695
r42/0.02/tpg/1.20/1100/N_hp_ratio	4605672546000911766	0.8323704454177683
r42/0.02/tpg/1.20/1100/slip	4606666488320789472	0.9427202102855254
r42/0.02/tpg/1.20/1100/phi_lp	4605230825827094336	0.7833296546764146
r42/0.02/tpg/1.20/1100/phi_hp	4606660956888330548	0.9421060979180198
r42/0.02/tpg/1.20/1100/nu_hpt	4606930210639895976	0.9719992693634838
r42/0.02/tpg/1.20/1100/nu_lpt	4606472313804138315	0.9211625083673679
r42/0.02/tpg/1.20/1100/tau_hpt	4605668269331594527	0.8318956397432976
r42/0.02/tpg/1.20/1100/tau_lpt	4606467617354514061	0.920641097716684
r42/0.02/tpg/1.20/1100/tau_lpc	4608335470584447039	1.2560289279317798
r42/0.02/tpg/1.20/1100/tau_hpc	4609575585773222643	1.5313898150849894
r42/0.02/tpg/1.20/1100/pi_hpt	4601432079393052597	0.43079203954891493
r42/0.02/tpg/1.20/1100/pi_lpt	4604362353077669888	0.6869098104093609
r42/0.02/tpg/1.20/1100/mdot_air	4605552562978513428	0.8190496540146932
r42/0.02/tpg/1.20/1100/mdot_ratio	4605552562978513428	0.8190496540146932
r42/0.02/tpg/1.20/1100/thrust	4644406486111501265	323.94324988958857
r42/0.02/tpg/1.20/1100/V0	4645407900701383239	380.8670788755739
r42/0.02/tpg/1.20/1100/V9	4647847706867039024	527.1080053782553
r42/0.02/tpg/1.20/1100/M9	4607182418800017634	1.0000000000000502
r42/0.02/tpg/1.20/1100/T9	4649550782783757490	720.72532074982
r42/0.02/tpg/1.20/1100/p9	4684118575871330456	141984.8713961288
r42/0.02/tpg/1.20/1100/F_over_mdot	4645944260048266565	411.3555778903722
r42/0.02/tpg/1.20/1100/tsfc	4540097181603521956	3.3694000561589125e-05
r42/0.02/tpg/1.20/1100/eta_th	4592962833897689114	0.11516361801028588
r42/0.02/tpg/1.20/1100/eta_p	4612346482203173511	2.293304836323219
r42/0.02/tpg/1.20/1100/s2/Tt	4644378775611910871	322.36809035452956
r42/0.02/tpg/1.20/1100/s2/pt	4682761841319323207	116785.34950985863
r42/0.02/tpg/1.20/1100/s25/Tt	4645830756478420492	404.9036469274149
r42/0.02/tpg/1.20/1100/s25/pt	4687488671713389548	240067.5694063598
r42/0.02/tpg/1.20/1100/s3/Tt	4648665368062302281	620.0653209954118
r42/0.02/tpg/1.20/1100/s3/pt	4696392600300081599	948247.9895692392
r42/0.02/tpg/1.20/1100/s4/Tt	4652552666608566272	1100.0
r42/0.02/tpg/1.20/1100/s4/pt	4696066784771785788	910318.0699864696
r42/0.02/tpg/1.20/1100/s45/Tt	4651260390394127784	915.0852037176273
r42/0.02/tpg/1.20/1100/s45/pt	4690480831791156130	392157.7780181711
r42/0.02/tpg/1.20/1100/s5/Tt	4650621616735557388	842.4650464548918
r42/0.02/tpg/1.20/1100/s5/pt	4688371474515260338	269377.0249574735
r42/0.02/tpg/1.20/1100/s9/Tt	4650621616735557388	842.4650464548918
r42/0.02/tpg/1.20/1100/s9/pt	4688278917274261448	263989.48445832403
r42/0.02/tpg/1.20/1100/s2/mdot	4605552562978513428	0.8190496540146932
r42/0.02/tpg/1.20/1100/s25/mdot	4605552562978513428	0.8190496540146932
r42/0.02/tpg/1.20/1100/s3/mdot	4605405016109848688	0.8026686609343994
r42/0.02/tpg/1.20/1100/s4/mdot	4605505222645163727	0.8137938212068664
r42/0.02/tpg/1.20/1100/s4/far	4579143491788805805	0.013860215072451021
r42/0.02/tpg/1.20/1100/booking_absent	0	0.0
r42/0.02/tpg/1.20/1100/bleed	4581421828931458171	0.02
r42/0.02/tpg/1.20/1100/mdot_core	4605405016109848688	0.8026686609343994
r42/0.02/tpg/1.20/1100/st_inlet	4645665521480938004	395.5111247550533
r42/0.02/tpg/1.20/1100/tsfc_inlet	4540192946648133343	3.434292974543811e-05
r42/0.02/tpg/1.20/1500/abort	0	0.0
r42/0.02/tpg/1.20/1500/n_pass	4620693217682128896	8.0
r42/0.02/tpg/1.20/1500/pi_lpc	4613141379892791757	2.6463103232174263
r42/0.02/tpg/1.20/1500/pi_hpc	4617747816655014105	5.383958370354059
r42/0.02/tpg/1.20/1500/eta_lpc	4606271804248185402	0.8989014757997389
r42/0.02/tpg/1.20/1500/eta_hpc	4606097990005163023	0.8796042183386151
r42/0.02/tpg/1.20/1500/eta_hpt	4606461842859638129	0.92
r42/0.02/tpg/1.20/1500/eta_lpt	4606281698874543309	0.9
r42/0.02/tpg/1.20/1500/n_lp	4606390095703950914	0.9120344655804689
r42/0.02/tpg/1.20/1500/n_hp	4606733131615460270	0.9501191023035653
r42/0.02/tpg/1.20/1500/N_lp_ratio	4606891057090354863	0.9676523521438493
r42/0.02/tpg/1.20/1500/N_hp_ratio	4607077283743162436	0.9883276639184335
r42/0.02/tpg/1.20/1500/slip	4606993992775323089	0.9790805088945779
r42/0.02/tpg/1.20/1500/phi_lp	4606645138255380065	0.9403498768660478
r42/0.02/tpg/1.20/1500/phi_hp	4607031141862407592	0.9832048860770799
r42/0.02/tpg/1.20/1500/nu_hpt	4607077283743162436	0.9883276639184335
r42/0.02/tpg/1.20/1500/nu_lpt	4606891057090316306	0.9676523521395686
r42/0.02/tpg/1.20/1500/tau_hpt	4605747620704370386	0.8407054118524349
r42/0.02/tpg/1.20/1500/tau_lpt	4606511243236388026	0.9254845435692893
r42/0.02/tpg/1.20/1500/tau_lpc	4608774451713916911	1.3535023193944615
r42/0.02/tpg/1.20/1500/tau_hpc	4610192645099436513	1.6684045093894542
r42/0.02/tpg/1.20/1500/pi_hpt	4601481895579672480	0.4335573934181358
r42/0.02/tpg/1.20/1500/pi_lpt	4604381750106518972	0.6890633132131181
r42/0.02/tpg/1.20/1500/mdot_air	4608139349168469747	1.2124812256037643
r42/0.02/tpg/1.20/1500/mdot_ratio	4608139349168469747	1.2124812256037643
r42/0.02/tpg/1.20/1500/thrust	4649788848476797551	747.7902565615494
r42/0.02/tpg/1.20/1500/V0	4645407900701383239	380.8670788755739
r42/0.02/tpg/1.20/1500/V9	4648642006689513888	617.4094403982635
r42/0.02/tpg/1.20/1500/M9	4607182418800017171	0.9999999999999737
r42/0.02/tpg/1.20/1500/T9	4652097051618243728	1010.2025725316653
r42/0.02/tpg/1.20/1500/p9	4687964248131218162	253908.66484006454
r42/0.02/tpg/1.20/1500/F_over_mdot	4648815234718530384	637.1031872218973
r42/0.02/tpg/1.20/1500/tsfc	4540565931751049810	3.6870375113480375e-05
r42/0.02/tpg/1.20/1500/eta_th	4593447413606261043	0.12188851238181968
r42/0.02/tpg/1.20/1500/eta_p	4611596442164754171	1.980110074152832
r42/0.02/tpg/1.20/1500/s2/Tt	4644378775611910871	322.36809035452956
r42/0.02/tpg/1.20/1500/s2/pt	4682761841319323207	116785.34950985863
r42/0.02/tpg/1.20/1500/s25/Tt	4646383543620642668	436.3259579936191
r42/0.02/tpg/1.20/1500/s25/pt	4689053055778420862	309050.2760084941
r42/0.02/tpg/1.20/1500/s3/Tt	4649614491787152793	727.9681958802277
r42/0.02/tpg/1.20/1500/s3/pt	4699897267161934875	1663913.820376164
r42/0.02/tpg/1.20/1500/s4/Tt	4654311885213007872	1500.0
r42/0.02/tpg/1.20/1500/s4/pt	4699611408944259753	1597357.2675611174
r42/0.02/tpg/1.20/1500/s45/Tt	4653261007701547646	1261.0581177786512
r42/0.02/tpg/1.20/1500/s45/pt	4694196137392572673	692546.0533106626
r42/0.02/tpg/1.20/1500/s5/Tt	4652847730654199255	1167.089796546721
r42/0.02/tpg/1.20/1500/s5/pt	4691941984819709888	477208.0780469142
r42/0.02/tpg/1.20/1500/s9/Tt	4652847730654199255	1167.089796546721
r42/0.02/tpg/1.20/1500/s9/pt	4691778017372622007	467663.9164859759
r42/0.02/tpg/1.20/1500/s2/mdot	4608139349168469747	1.2124812256037643
r42/0.02/tpg/1.20/1500/s25/mdot	4608139349168469747	1.2124812256037643
r42/0.02/tpg/1.20/1500/s3/mdot	4608030138568553290	1.188231601091689
r42/0.02/tpg/1.20/1500/s4/mdot	4608155842310690138	1.2161434388520633
r42/0.02/tpg/1.20/1500/s4/far	4582427820245693413	0.02349023349886527
r42/0.02/tpg/1.20/1500/booking_absent	0	0.0
r42/0.02/tpg/1.20/1500/bleed	4581421828931458171	0.02
r42/0.02/tpg/1.20/1500/mdot_core	4608030138568553290	1.188231601091689
r42/0.02/tpg/1.20/1500/st_inlet	4648636151495441680	616.7437818999479
