# phase-3E nozzle-strand oracle — key	u64 bits	repr
# pypy 3.11.15
r14c/phi15/max_a	4580215900685572742	0.01581609592303803
edge/a_mixed	4580215900685572742	0.01581609592303803
edge/ce20/J25/a_bulk	4621688346905330903	9.767704601721944
edge/ce20/J25/ei_bulk	4605466836674873041	0.8095321224029367
edge/ce20/J100/a_bulk	4617200670412095082	4.8979948849733805
edge/ce20/J100/ei_bulk	4600984351999843060	0.4059381765140835
edge/ce20/J225/a_bulk	4614550271579355557	3.2719839190678663
edge/ce20/J225/ei_bulk	4598556709089794682	0.27117692379889713
edge/ce20/J400/a_bulk	4612718377904901952	2.458459704650437
edge/ce20/J400/ei_bulk	4596509006786663489	0.20375330578659326
edge/ce20/J625/a_bulk	4611551718256314975	1.9701793715727474
edge/ce20/J625/ei_bulk	4595050996584312867	0.16328539336689216
edge/ce20/J1000/a_bulk	4609709120008616664	1.561040371627021
edge/ce20/J1000/ei_bulk	4593829303233813971	0.129376591198009
edge/ce20/J2000/a_bulk	4607671433959851447	1.1085831779677002
edge/ce20/J2000/ei_bulk	4591284902686036042	0.09187764469885554
edge/ce20/J2500/a_bulk	4607121583986445747	0.9932459789273963
edge/ce20/J2500/ei_bulk	4590596106510890681	0.08231867753735402
edge/ce20/J4000/a_bulk	4605278146902196329	0.7885833493892395
edge/ce20/J4000/ei_bulk	4589373856988671811	0.06535655801979794
edge/ce20/J8000/a_bulk	4603239762087241852	0.5622771739283645
edge/ce20/J8000/ei_bulk	4586876683220692157	0.0466006551742679
edge/ce20/J16000/a_bulk	4600917704260516206	0.40223848377708904
edge/ce20/J16000/ei_bulk	4584965174382802808	0.03333689815177271
edge/ce20/first_dormant	4619567317775286272	7.0
edge/ce15/J25/a_bulk	4623512029705698715	13.007216017051908
edge/ce15/J25/ei_bulk	4607533779625770122	1.0780177757403941
edge/ce15/J100/a_bulk	4619029836110508088	6.52262038435952
edge/ce15/J100/ei_bulk	4603044372786875019	0.5405846039250987
edge/ce15/J225/a_bulk	4616590601723647582	4.356145041359552
edge/ce15/J225/ei_bulk	4600175367338151443	0.3610305066151522
edge/ce15/J400/a_bulk	4614550271579355557	3.2719839190678663
edge/ce15/J400/ei_bulk	4598556709089794682	0.27117692379889713
edge/ce15/J625/a_bulk	4613084818882049584	2.621192188648614
edge/ce15/J625/ei_bulk	4596994927692852126	0.2172403202415269
edge/ce15/J1000/a_bulk	4611856793188863150	2.075839228885875
edge/ce15/J1000/ei_bulk	4595366498027859518	0.1720423175400913
edge/ce15/J2000/a_bulk	4609311274752022141	1.4727009788051924
edge/ce15/J2000/ei_bulk	4593459421840359900	0.12205516010659018
edge/ce15/J2500/a_bulk	4608618822252506535	1.3189456371208992
edge/ce15/J2500/ei_bulk	4592541191710431910	0.10931215720470763
edge/ce15/J4000/a_bulk	4607390050539865142	1.046103507644387
edge/ce15/J4000/ei_bulk	4590911772782577899	0.08669942707391314
edge/ce15/J8000/a_bulk	4604880146340831150	0.7443964106851035
edge/ce15/J8000/ei_bulk	4589051923034771547	0.061694413459719676
edge/ce15/J16000/a_bulk	4602958301045212411	0.5310287209887571
edge/ce15/J16000/ei_bulk	4586503450386132163	0.044010832133801546
edge/ce15/first_dormant	4621256167635550208	9.0
roots/frozen_distinct	4628293042053316608	27.0
roots/shifting_distinct	4620693217682128896	8.0
