# phase-6Q combustor-transient oracle — key	u64 bits (or an integer)	repr
# cpython 3.14.3
B/flow/1400/bp_Tt3	4648167828330839829	563.5016022845836
B/flow/1400/bp_eta_c	4606098547895169151	0.8796661565716163
B/flow/1400/bp_pi_c	4621185909652767918	8.875196751762214
B/flow/1100/nu0	4605566620785473222	0.8206103841109431
B/flow/1100/pt4_steady	4691508151782411101	451955.67171876674
B/flow/1100/0/nu	4605566620785473222	0.8206103841109431
B/flow/1100/0/pt4	4691042279423385385	424838.3314156407
B/flow/1100/0/Tt4	4652326366574184576	1048.545329429704
B/flow/1100/0/pi_c	4618085522000950978	5.683900970832555
B/flow/1100/0/phi	4606703172970221041	0.9467930245304484
B/flow/1100/0/f	4580097393982229330	0.015514971601168579
B/flow/1100/0/mdot_c	4605173346681000458	0.7769481875334929
B/flow/1100/0/mdot_ngv	4604506430012087449	0.7029055634001394
B/flow/1100/0/Phi	13813258189909439456	-0.07246609411841076
B/flow/1100/0/dpt4_ds	4698131926234011851	1252888.355859327
B/flow/1100/0/tau_t	4605670411441559547	0.832133461723742
B/flow/1100/0/Tt3	4647395665990274855	493.8584537890151
B/flow/1100/0/split	4593490555530373818	0.1224872268502776
B/flow/1100/1/nu	4605566620785473222	0.8206103841109431
B/flow/1100/1/pt4	4691275215602898243	438397.0015672037
B/flow/1100/1/Tt4	4652435073640876271	1073.2624547300472
B/flow/1100/1/pi_c	4618289761476702991	5.86530206564636
B/flow/1100/1/phi	4606378852803464462	0.910786252882106
B/flow/1100/1/f	4580305897816454202	0.016128336194459282
B/flow/1100/1/mdot_c	4604907206184383416	0.7474006568205516
B/flow/1100/1/mdot_ngv	4604629679982494558	0.7165890588931736
B/flow/1100/1/Phi	13808930551187260712	-0.03745402111156643
B/flow/1100/1/dpt4_ds	4693605507672829331	623787.7044061892
B/flow/1100/1/tau_t	4605677279881425696	0.8328960117320072
B/flow/1100/1/Tt3	4647482580950796142	498.7989972951972
B/flow/1100/1/split	4588781705005356521	0.05981939922268593
B/flow/1100/2/nu	4605566620785473222	0.8206103841109431
B/flow/1100/2/pt4	4691508151782411101	451955.67171876674
B/flow/1100/2/Tt4	4652552666608520464	1099.9999999895845
B/flow/1100/2/pi_c	4618494000952455004	6.046703160460165
B/flow/1100/2/phi	4606048482910863755	0.8741078267412815
B/flow/1100/2/f	4580500960861387899	0.016805097081143288
B/flow/1100/2/mdot_c	4604636101219917659	0.7173019594565447
B/flow/1100/2/mdot_ngv	4604744676963689782	0.729356288521706
B/flow/1100/2/Phi	4432316773324965643	2.1319043945032576e-12
B/flow/1100/2/dpt4_ds	4482437464428781748	4.846810885697307e-09
B/flow/1100/2/tau_t	4605684374842656967	0.8336837106637852
B/flow/1100/2/Tt3	4647570178767103437	503.77835665884487
B/flow/1100/2/split	4377626307756440789	4.566587175968865e-16
B/flow/1100/3/nu	4605566620785473222	0.8206103841109431
B/flow/1100/3/pt4	4691741087961923959	465514.34187032975
B/flow/1100/3/Tt4	4652681208371475420	1129.2270130806055
B/flow/1100/3/pi_c	4618698240428207017	6.22810425527397
B/flow/1100/3/phi	4605710127970451617	0.8365428822071587
B/flow/1100/3/f	4580718468902826563	0.01755972969253806
B/flow/1100/3/mdot_c	4604358443642300219	0.6864757758932919
B/flow/1100/3/mdot_ngv	4604850216617322026	0.7410735438690541
B/flow/1100/3/Phi	4585952512991387809	0.04018793600397542
B/flow/1100/3/dpt4_ds	13916937233105799125	-619094.8372633407
B/flow/1100/3/tau_t	4605691754835287243	0.8345030544377549
B/flow/1100/3/Tt3	4647658912122004969	508.8222639184374
B/flow/1100/3/split	13811806201003029611	-0.057407850087977184
B/flow/1100/4/nu	4605566620785473222	0.8206103841109431
B/flow/1100/4/pt4	4691974024141436817	479073.01202189276
B/flow/1100/4/Tt4	4652823478461575506	1161.5754863723018
B/flow/1100/4/pi_c	4618902479903959031	6.409505350087776
B/flow/1100/4/phi	4605361374220898305	0.7978234379393144
B/flow/1100/4/f	4580964098049535330	0.01841192698689776
B/flow/1100/4/mdot_c	4604072252693919144	0.654702197860094
B/flow/1100/4/mdot_ngv	4604944702658617163	0.7515636017242086
B/flow/1100/4/Phi	4590681847045968930	0.08350856648969843
B/flow/1100/4/dpt4_ds	13921423344865734904	-1234117.9630957227
B/flow/1100/4/tau_t	4605699501362209639	0.8353630916927671
B/flow/1100/4/Tt3	4647732074156449802	513.9620881741878
B/flow/1100/4/split	13816167497596767778	-0.11284084887079662
B/flow/1100/bp_m	4604636101219917659	0.7173019594565447
B/flow/1100/bp_phi	4606048482910863755	0.8741078267412815
B/flow/1100/bp_tau_c	4610601341020868126	1.7591532337982083
B/flow/1100/bp_Tt3	4647570178767103437	503.77835665884487
B/flow/1100/bp_eta_c	4606058511289504998	0.8752212004279982
B/flow/1100/bp_pi_c	4618494000952455004	6.046703160460165
B/press/1400/nu0	4606743381644680442	0.9512570841478969
B/press/1400/pt4_steady	4693944446688380050	663245.3989812306
B/press/1400/0/nu	4606743381644680442	0.9512570841478969
B/press/1400/0/pt4	4693602612612638427	623450.6750423567
B/press/1400/0/Tt4	4653706750624824785	1362.4083245469849
B/press/1400/0/pi_c	4620885256992962490	8.341130343232965
B/press/1400/0/phi	4607215335257391566	1.0073089217731765
B/press/1400/0/f	4582472564331938355	0.023645470732505735
B/press/1400/0/mdot_c	4606806005671204884	0.9582097477621141
B/press/1400/0/mdot_ngv	4606286392069790387	0.9005210493422368
B/press/1400/0/Phi	13812740376928978339	-0.06527999545143941
B/press/1400/0/dpt4_ds	4697772489174781407	1169200.3940056486
B/press/1400/0/tau_t	4605739834922063682	0.8398410163742727
B/press/1400/0/Tt3	4648077903871552975	553.2783748744349
B/press/1400/0/split	4591093521705786937	0.08922170006450693
B/press/1400/1/nu	4606743381644680442	0.9512570841478969
B/press/1400/1/pt4	4693773529650509238	643348.0370117936
B/press/1400/1/Tt4	4653788980562597819	1381.105247729908
B/press/1400/1/pi_c	4621035117810139215	8.607336630782951
B/press/1400/1/phi	4607075247947542477	0.9881016452013626
B/press/1400/1/f	4582605044808111454	0.024105104716757857
B/press/1400/1/mdot_c	4606641434612049494	0.9399386898559878
B/press/1400/1/mdot_ngv	4606486475381954128	0.9227347593429815
B/press/1400/1/Phi	13808315047066091489	-0.03318310331735553
B/press/1400/1/dpt4_ds	4693229919346568469	580063.4685300911
B/press/1400/1/tau_t	4605743109378570784	0.8402045540750045
B/press/1400/1/Tt3	4648123308250464135	558.4402551315587
B/press/1400/1/split	4586386458073075592	0.0431990348859293
B/press/1400/2/nu	4606743381644680442	0.9512570841478969
B/press/1400/2/pt4	4693944446688380050	663245.3989812306
B/press/1400/2/Tt4	4653872080561895243	1399.9999999994932
B/press/1400/2/pi_c	4621184978627315942	8.87354291833294
B/press/1400/2/phi	4606904985230179558	0.9691986862962068
B/press/1400/2/f	4582740553060507531	0.024575243409997987
B/press/1400/2/mdot_c	4606479470995991747	0.9219571162861019
B/press/1400/2/mdot_ngv	4606683549996730933	0.9446144368324157
B/press/1400/2/Phi	4445344549067860356	1.5494503217843958e-11
B/press/1400/2/dpt4_ds	13720296872636087164	-4.523690159984153e-08
B/press/1400/2/tau_t	4605746351014533055	0.8405644479632811
B/press/1400/2/Tt3	4648167822874354198	563.5009819539871
B/press/1400/2/split	13613717877732786555	-3.2908923977222044e-15
B/press/1400/3/nu	4606743381644680442	0.9512570841478969
B/press/1400/3/pt4	4694115363726250862	683142.7609506676
B/press/1400/3/Tt4	4653956161541280034	1419.1178013170797
B/press/1400/3/pi_c	4621334839444492669	9.13974920588293
B/press/1400/3/phi	4606737285587118430	0.9505802858014183
B/press/1400/3/f	4582879289690654156	0.02505658278858451
B/press/1400/3/mdot_c	4606319945522520775	0.9042462309199316
B/press/1400/3/mdot_ngv	4606877588722693916	0.9661570629557192
B/press/1400/3/Phi	4585095757736853957	0.034243002191149986
B/press/1400/3/dpt4_ds	13916525987979508801	-571219.6035364942
B/press/1400/3/tau_t	4605749564012094202	0.8409211623503261
B/press/1400/3/Tt3	4648211502174898188	568.4667435067254
B/press/1400/3/split	13809388041698508722	-0.040628499231160645
B/press/1400/4/nu	4606743381644680442	0.9512570841478969
B/press/1400/4/pt4	4694286280764121673	703040.1229201044
B/press/1400/4/Tt4	4654041336363566446	1438.4843137155653
B/press/1400/4/pi_c	4621484700261669395	9.405955493432918
B/press/1400/4/phi	4606571984302008907	0.9322281565285463
B/press/1400/4/f	4583021465540852196	0.025549854358695515
B/press/1400/4/mdot_c	4606162701504041590	0.8867886379399141
B/press/1400/4/mdot_ngv	4607068559738907695	0.9873591048793794
B/press/1400/4/Phi	4589674171431179681	0.06952425812854425
B/press/1400/4/dpt4_ds	13920992469941310181	-1133797.077107602
B/press/1400/4/tau_t	4605752751649557886	0.8412750612009601
B/press/1400/4/Tt3	4648254396333073369	573.3432447063925
B/press/1400/4/split	13813722568928947006	-0.07891064761353747
B/press/1400/bp_m	4606479470995991747	0.9219571162861019
B/press/1400/bp_phi	4606904985230179558	0.9691986862962068
B/press/1400/bp_tau_c	4611540551285620150	1.9676998059766055
B/press/1400/bp_Tt3	4648167822874354198	563.5009819539871
B/press/1400/bp_eta_c	4606097661271307386	0.8795677215490649
B/press/1400/bp_pi_c	4621184978627315942	8.87354291833294
B/press/1100/nu0	4605470045249514865	0.8098883457472948
B/press/1100/pt4_steady	4691486135912317592	450674.1794176488
B/press/1100/0/nu	4605470045249514865	0.8098883457472948
B/press/1100/0/pt4	4691021584505497486	423633.72865258984
B/press/1100/0/Tt4	4652386429037810488	1062.201952540503
B/press/1100/0/pi_c	4618067376605121980	5.6677846218403225
B/press/1100/0/phi	4606577108751749095	0.9327970847375554
B/press/1100/0/f	4580243298761672276	0.01591115209465095
B/press/1100/0/mdot_c	4604979811695858626	0.755461487875998
B/press/1100/0/mdot_ngv	4604446054454468522	0.6962025299808279
B/press/1100/0/Phi	13811376241628310288	-0.05442440760380951
B/press/1100/0/dpt4_ds	4697157205626493290	1037259.7647140448
B/press/1100/0/tau_t	4605674274602536746	0.832562358750214
B/press/1100/0/Tt3	4647403041832504152	494.27772187830624
B/press/1100/0/split	4592041884712975447	0.10238288064304989
B/press/1100/1/nu	4605470045249514865	0.8098883457472948
B/press/1100/1/pt4	4691253860208907539	437153.9540351193
B/press/1100/1/Tt4	4652468448418005337	1080.8510004729817
B/press/1100/1/pi_c	4618271036972496472	5.848671365090546
B/press/1100/1/phi	4606352257986483599	0.9078336350673214
B/press/1100/1/f	4580369405910349495	0.01634867415724869
B/press/1100/1/mdot_c	4604797707681537741	0.7352438809184264
B/press/1100/1/mdot_ngv	4604587822776804899	0.7119419755428605
B/press/1100/1/Phi	13807049260445312735	-0.02782497212539325
B/press/1100/1/dpt4_ds	4692574244625275599	514010.4424184979
B/press/1100/1/tau_t	4605679366513535801	0.8331276744332633
B/press/1100/1/Tt3	4647487267281114897	499.0653843324263
B/press/1100/1/split	4587310927450356761	0.049613829812294515
B/press/1100/2/nu	4605470045249514865	0.8098883457472948
B/press/1100/2/pt4	4691486135912317592	450674.1794176488
B/press/1100/2/Tt4	4652552666608566194	1099.9999999999823
B/press/1100/2/pi_c	4618474697339870964	6.029558108340769
B/press/1100/2/phi	4606130095377403509	0.88316863068617
B/press/1100/2/f	4580501007110105070	0.01680525753861411
B/press/1100/2/mdot_c	4604617780773582963	0.7152679813223258
B/press/1100/2/mdot_ngv	4604726049674232908	0.7272882439575681
B/press/1100/2/Phi	13672538976074020616	-2.784531191643322e-11
B/press/1100/2/dpt4_ds	4499109075791438816	5.977733425693346e-08
B/press/1100/2/tau_t	4605684420700578932	0.8336888019158679
B/press/1100/2/Tt3	4647570066100881794	503.77195232561655
B/press/1100/2/split	4393665904020016601	5.648139132237563e-15
B/press/1100/3/nu	4605470045249514865	0.8098883457472948
B/press/1100/3/pt4	4691718411615727645	464194.4048001783
B/press/1100/3/Tt4	4652639333946608556	1119.7058711915552
B/press/1100/3/pi_c	4618678357707245456	6.210444851590992
B/press/1100/3/phi	4605910371171136814	0.8587743433996928
B/press/1100/3/f	4580638599366870879	0.017282626574462664
B/press/1100/3/mdot_c	4604439828699648992	0.6955113323461966
B/press/1100/3/mdot_ngv	4604860616692936109	0.7422281842095139
B/press/1100/3/Phi	4584028148950717052	0.02904248904663341
B/press/1100/3/dpt4_ds	13915789885187621888	-504906.980060637
B/press/1100/3/tau_t	4605689445291488613	0.8342466435675929
B/press/1100/3/Tt3	4647651545818541739	508.4035380452212
B/press/1100/3/split	13810269742299668196	-0.04674652615761746
B/press/1100/4/nu	4605470045249514865	0.8098883457472948
B/press/1100/4/pt4	4691950687319137698	477714.6301827078
B/press/1100/4/Tt4	4652728722741330573	1140.0305299909407
B/press/1100/4/pi_c	4618882018074619948	6.3913315948412155
B/press/1100/4/phi	4605692850003411683	0.8346246425245137
B/press/1100/4/f	4580782734564315844	0.01778269599590733
B/press/1100/4/mdot_c	4604263660840955066	0.6759527710541058
B/press/1100/4/mdot_ngv	4604991388295752541	0.7567467486509077
B/press/1100/4/Phi	4588707033771391162	0.05930126345252647
B/press/1100/4/dpt4_ds	13920216051087601410	-1000799.4878267946
B/press/1100/4/tau_t	4605694449554770773	0.834802228399307
B/press/1100/4/Tt3	4647723311047119087	512.96583798577
B/press/1100/4/split	13814585105981927763	-0.09088075381118203
B/press/1100/bp_m	4604617780773582963	0.7152679813223258
B/press/1100/bp_phi	4606130095377403509	0.88316863068617
B/press/1100/bp_tau_c	4610601240305009150	1.7591308703850923
B/press/1100/bp_Tt3	4647570066100881794	503.77195232561655
B/press/1100/bp_eta_c	4606042888013276797	0.8734866683291355
B/press/1100/bp_pi_c	4618474697339870964	6.029558108340769
B/tilt/1400/nu0	4606757350217349954	0.9528079072477811
B/tilt/1400/pt4_steady	4693944145650883611	663210.3536042006
B/tilt/1400/0/nu	4606757350217349954	0.9528079072477811
B/tilt/1400/0/pt4	4693602329637391774	623417.7323879485
B/tilt/1400/0/Tt4	4653683832233733965	1357.1972857294197
B/tilt/1400/0/pi_c	4620885008879010642	8.34068960431765
B/tilt/1400/0/phi	4607239164877337537	1.0126001603195933
B/tilt/1400/0/f	4582425556729194244	0.023482380348446533
B/tilt/1400/0/mdot_c	4606865486439701778	0.9648134396328791
B/tilt/1400/0/mdot_ngv	4606302054349065186	0.9022599116491359
B/tilt/1400/0/Phi	13813280372777512096	-0.0727739432544916
B/tilt/1400/0/dpt4_ds	4698076468851562720	1239976.177808337
B/tilt/1400/0/tau_t	4605738909951335570	0.8397383239943272
B/tilt/1400/0/Tt3	4648077432185033067	553.2247503255907
B/tilt/1400/0/split	4591469557260916923	0.09444024170679459
B/tilt/1400/1/nu	4606757350217349954	0.9528079072477811
B/tilt/1400/1/pt4	4693773237644137693	643314.0429960747
B/tilt/1400/1/Tt4	4653776664180769419	1378.3048267254223
B/tilt/1400/1/pi_c	4621034861777656991	8.606881825732044
B/tilt/1400/1/phi	4607092717929692574	0.9900412028436454
B/tilt/1400/1/f	4582579779188063288	0.02401744698829253
B/tilt/1400/1/mdot_c	4606671882518817444	0.9433190865705297
B/tilt/1400/1/mdot_ngv	4606494762251715578	0.9236547867041047
B/tilt/1400/1/Phi	13808883001894245680	-0.03712408161212932
B/tilt/1400/1/dpt4_ds	4693537318105220560	615849.3939477745
B/tilt/1400/1/tau_t	4605742622448473684	0.8401504939744862
B/tilt/1400/1/Tt3	4648122957607969657	558.4003916951907
B/tilt/1400/1/split	4586763953290544768	0.0458184341491803
B/tilt/1400/2/nu	4606757350217349954	0.9528079072477811
B/tilt/1400/2/pt4	4693944145650883611	663210.3536042006
B/tilt/1400/2/Tt4	4653872080561897523	1400.0000000000116
B/tilt/1400/2/pi_c	4621184714676303339	8.873074047146437
B/tilt/1400/2/phi	4606890315906361190	0.9675700641903233
B/tilt/1400/2/f	4582740550755373074	0.02457523541245627
B/tilt/1400/2/mdot_c	4606479032270544352	0.9219084079767832
B/tilt/1400/2/mdot_ngv	4606683100423088750	0.9445645241315341
B/tilt/1400/2/Phi	4402112912629071750	2.0824906529541942e-14
B/tilt/1400/2/dpt4_ds	4491444663683522740	1.938724354278923e-08
B/tilt/1400/2/tau_t	4605746349321583493	0.8405642600081228
B/tilt/1400/2/Tt3	4648167825626789806	563.5012948696874
B/tilt/1400/2/split	4384650704371699267	1.4104569836297013e-15
B/tilt/1400/3/nu	4606757350217349954	0.9528079072477811
B/tilt/1400/3/pt4	4694115053657629529	683106.6642123266
B/tilt/1400/3/Tt4	4653970408505570030	1422.3571859516046
B/tilt/1400/3/pi_c	4621334567574949687	9.13926626856083
B/tilt/1400/3/phi	4606688406389270295	0.9451536047137975
B/tilt/1400/3/f	4582908547961830170	0.025158092808335565
B/tilt/1400/3/mdot_c	4606286651286111565	0.9005498281350498
B/tilt/1400/3/mdot_ngv	4606866883198280670	0.964968510986292
B/tilt/1400/3/Phi	4585725741206910833	0.038614390651089965
B/tilt/1400/3/dpt4_ds	13916839623082475609	-607731.534984599
B/tilt/1400/3/tau_t	4605750099298699304	0.8409805911017019
B/tilt/1400/3/Tt3	4648212106972110428	568.5355009892478
B/tilt/1400/3/split	13809769973491206268	-0.043278683419218006
B/tilt/1400/4/nu	4606757350217349954	0.9528079072477811
B/tilt/1400/4/pt4	4694285961664375448	703002.9748204527
B/tilt/1400/4/Tt4	4654072011231768796	1445.4589712424704
B/tilt/1400/4/pi_c	4621484420473596036	9.405458489975224
B/tilt/1400/4/phi	4606486689489684208	0.92275853007615
B/tilt/1400/4/f	4583084535497130532	0.025768672226265235
B/tilt/1400/4/mdot_c	4606094453829160436	0.8792116239368952
B/tilt/1400/4/mdot_ngv	4607045899810178258	0.9848433474182008
B/tilt/1400/4/Phi	4590338667924541476	0.07874599946245603
B/tilt/1400/4/dpt4_ds	13921308876980038148	-1207466.3315912494
B/tilt/1400/4/tau_t	4605753879937793446	0.8414003263587133
B/tilt/1400/4/Tt3	4648255869841990538	573.5107632755401
B/tilt/1400/4/split	13814107496778612497	-0.08425259463251346
B/tilt/1400/bp_m	4606479032270544352	0.9219084079767832
B/tilt/1400/bp_phi	4606890315906361190	0.9675700641903233
B/tilt/1400/bp_tau_c	4611540556206596686	1.9677008986528963
B/tilt/1400/bp_Tt3	4648167825626789806	563.5012948696874
B/tilt/1400/bp_eta_c	4606097395602106769	0.879538226342719
B/tilt/1400/bp_pi_c	4621184714676303339	8.873074047146437
B/tilt/1100/nu0	4605516313377274202	0.8150251398217663
B/tilt/1100/pt4_steady	4691481455656284562	450401.75266149
B/tilt/1100/0/nu	4605516313377274202	0.8150251398217663
B/tilt/1100/0/pt4	4691017185064826438	423377.64750180056
B/tilt/1100/0/Tt4	4652354738966060186	1054.9964644515771
B/tilt/1100/0/pi_c	4618063519156020959	5.664358518793704
B/tilt/1100/0/phi	4606628372005474931	0.9384884491979179
B/tilt/1100/0/f	4580183998165180933	0.01570541182090503
B/tilt/1100/0/mdot_c	4605064751311084418	0.7648916795286456
B/tilt/1100/0/mdot_ngv	4604464525746715959	0.6982532553755963
B/tilt/1100/0/Phi	13812592058211615032	-0.06322165976394423
B/tilt/1100/0/dpt4_ds	4697666572094175106	1144539.6519541447
B/tilt/1100/0/tau_t	4605672246323769612	0.832337174571451
B/tilt/1100/0/Tt3	4647396726118148862	493.91871508180327
B/tilt/1100/0/split	4592781000056670069	0.1126401665483437
B/tilt/1100/1/nu	4605516313377274202	0.8150251398217663
B/tilt/1100/1/pt4	4691249320360555500	436889.7000816453
B/tilt/1100/1/Tt4	4652450872778172303	1076.8547626458783
B/tilt/1100/1/pi_c	4618267056413317759	5.845135918329674
B/tilt/1100/1/phi	4606353040868416499	0.9079205524220683
B/tilt/1100/1/f	4580336405822721807	0.016234182103814606
B/tilt/1100/1/mdot_c	4604840349512606083	0.7399780751848514
B/tilt/1100/1/mdot_ngv	4604596311204382974	0.7128843803168647
B/tilt/1100/1/Phi	13808229132416439778	-0.032586950678630947
B/tilt/1100/1/dpt4_ds	4693135591212771924	569082.2284768322
B/tilt/1100/1/tau_t	4605678270583603385	0.8330060017688289
B/tilt/1100/1/Tt3	4647483683483855366	498.86166904369054
B/tilt/1100/1/split	4588066534816798098	0.0548569091610417
B/tilt/1100/2/nu	4605516313377274202	0.8150251398217663
B/tilt/1100/2/pt4	4691481455656284562	450401.75266149
B/tilt/1100/2/Tt4	4652552666608567642	1100.0000000003115
B/tilt/1100/2/pi_c	4618470593670614559	6.025913317865643
B/tilt/1100/2/phi	4606075181139109316	0.8770719255127735
B/tilt/1100/2/f	4580500983447472560	0.01680517544236587
B/tilt/1100/2/mdot_c	4604613886847876659	0.714835668724794
B/tilt/1100/2/mdot_ngv	4604722089781511887	0.7268486075501758
B/tilt/1100/2/Phi	13657662561050570744	-2.9290960226085536e-12
B/tilt/1100/2/dpt4_ds	13710313100910928052	-9.693621771394615e-09
B/tilt/1100/2/tau_t	4605684397237839461	0.8336861970285098
B/tilt/1100/2/Tt3	4647570123745413101	503.7752290378547
B/tilt/1100/2/split	13605517921768078359	-9.164684472881918e-16
B/tilt/1100/3/nu	4605516313377274202	0.8150251398217663
B/tilt/1100/3/pt4	4691713590952013624	463913.8052413347
B/tilt/1100/3/Tt4	4652661137855877292	1124.6635061810184
B/tilt/1100/3/pi_c	4618674130927911359	6.206690717401613
B/tilt/1100/3/phi	4605793923036059274	0.8458460033259183
B/tilt/1100/3/f	4580679799610140761	0.017425568632895103
B/tilt/1100/3/mdot_c	4604384654423112293	0.6893857571283887
B/tilt/1100/3/mdot_ngv	4604841265939453306	0.7400798190034685
B/tilt/1100/3/Phi	4585156101238033746	0.03466171934362684
B/tilt/1100/3/dpt4_ds	13916454438694046668	-562890.1704429328
B/tilt/1100/3/tau_t	4605690654433231438	0.8343808852678849
B/tilt/1100/3/Tt3	4647656275151811132	508.67236951718564
B/tilt/1100/3/split	13811065203970211860	-0.05226615029414475
B/tilt/1100/4/nu	4605516313377274202	0.8150251398217663
B/tilt/1100/4/pt4	4691945726247742686	477425.85782117944
B/tilt/1100/4/Tt4	4652777545057872222	1151.1314395466684
B/tilt/1100/4/pi_c	4618877668185208159	6.387468116937582
B/tilt/1100/4/phi	4605508280911039628	0.8141333569259515
B/tilt/1100/4/f	4580875442308197799	0.018104340595341075
B/tilt/1100/4/mdot_c	4604151848910229170	0.6635391530621375
B/tilt/1100/4/mdot_ngv	4604953106047661594	0.7524965653244096
B/tilt/1100/4/Phi	4589820800977419043	0.07155915185761023
B/tilt/1100/4/dpt4_ds	13920931927263426946	-1119700.8864475195
B/tilt/1100/4/tau_t	4605697078163676512	0.8350940626122956
B/tilt/1100/4/Tt3	4647728599393524478	513.5670533653754
B/tilt/1100/4/split	13815404509261788031	-0.10225225865811004
B/tilt/1100/bp_m	4604613886847876659	0.714835668724794
B/tilt/1100/bp_phi	4606075181139109316	0.8770719255127735
B/tilt/1100/bp_tau_c	4610601291835258422	1.7591423123989336
B/tilt/1100/bp_Tt3	4647570123745413101	503.7752290378547
B/tilt/1100/bp_eta_c	4606039391976684720	0.8730985302971899
B/tilt/1100/bp_pi_c	4618470593670614559	6.025913317865643
census/B/backpressure_bracket_fails	0	0
census/B/backpressure_calls	648	648
census/B/illinois_calls	1688	1688
census/B/illinois_evals	14848	14848
census/B/illinois_exhausted	6	6
census/B/instant_soak_calls	0	0
census/B/phi_max_flat5	0	0
census/B/phi_max_linear	0	0
census/B/phi_max_quadratic	1007	1007
census/B/phi_max_swirled	0	0
census/B/plenum_state_calls	642	642
census/B/pt4_at_bracket_fails	0	0
census/B/pt4_at_calls	6	6
census/B/pt4_at_floor_fails	0	0
census/B/r34_solve_turbine	829	829
census/B/soak_close_bracket_fails	0	0
census/B/soak_close_calls	0	0
census/B/subsonic_escalations	0	0
census/B/subsonic_raises	1	1
C/flow/1400/nu	4606772882669234829	0.9545323558189281
C/flow/1400/pt4	4693945508527725775	663369.0133503916
C/flow/1400/Tt4	4653872080561899349	1400.0000000004268
C/flow/1400/pi_c	4621185909652765734	8.875196751758335
C/flow/1400/phi	4606876652512540203	0.9660531227488652
C/flow/1400/f	4582740548490760531	0.024575227555503187
C/flow/1400/mdot_c	4606481018854519204	0.9221289631037064
C/flow/1400/mdot_ngv	4606685135762574196	0.9447904922075012
C/flow/1400/Phi	4423187862079179970	5.206863282025493e-13
C/flow/1400/dpt4_ds	13713242818322182414	-1.4540432657091922e-08
C/flow/1400/tau_t	4605746347658369364	0.8405640753542607
C/flow/1400/Tt3	4648167828330839208	563.501602284513
C/flow/1400/rung35_nu	4606772882669236955	0.9545323558191642
C/flow/1400/rung35_pi_c	4621185909652767924	8.875196751762225
C/flow/1400/rung35_tau_t	4605746347658374457	0.8405640753548261
C/flow/1400/massbal_rel	13606233491686249481	-1.057589730637541e-15
C/flow/1400/mf	4582188962466183382	0.022661529103793786
C/flow/1100/nu	4605566620785483998	0.8206103841121395
C/flow/1100/pt4	4691508151782432221	451955.6717199961
C/flow/1100/Tt4	4652552666608513088	1099.9999999879074
C/flow/1100/pi_c	4618494000952473522	6.046703160476612
C/flow/1100/phi	4606048482910880404	0.8741078267431299
C/flow/1100/f	4580500960861370595	0.016805097081083253
C/flow/1100/mdot_c	4604636101219940741	0.7173019594591074
C/flow/1100/mdot_ngv	4604744676963712881	0.7293562885242705
C/flow/1100/Phi	0	0.0
C/flow/1100/dpt4_ds	13715793273008716668	-2.2618450799920765e-08
C/flow/1100/tau_t	4605684374842656519	0.8336837106637355
C/flow/1100/Tt3	4647570178767110198	503.7783566592292
C/flow/1100/rung35_nu	4605566620785473222	0.8206103841109431
C/flow/1100/rung35_pi_c	4618494000952455005	6.046703160460166
C/flow/1100/rung35_tau_t	4605684374842656960	0.8336837106637844
C/flow/1100/massbal_rel	13610777388795886787	-2.1310740154446436e-15
C/flow/1100/mf	4578102469382469486	0.012054329065161542
C/flow/900/nu	4604764070394553975	0.7315093918688963
C/flow/900/pt4	4689622605349548059	342202.42431807675
C/flow/900/Tt4	4651127699538967953	899.9999999999292
C/flow/900/pi_c	4616840745473811041	4.578317322077596
C/flow/900/phi	4605637511323366148	0.828480814850622
C/flow/900/f	4578022657567401238	0.011915877635902333
C/flow/900/mdot_c	4603633956065815100	0.6060414970464261
C/flow/900/mdot_ngv	4603699001702240477	0.6132630133675111
C/flow/900/Phi	13636275874122382694	-1.0581340565297649e-13
C/flow/900/dpt4_ds	13711289673381346172	-1.1309225399960383e-08
C/flow/900/tau_t	4605623121173196309	0.8268831872459851
C/flow/900/Tt3	4646870268350597984	463.9930556883828
C/flow/900/rung35_nu	4604764070394553370	0.7315093918688291
C/flow/900/rung35_pi_c	4616840745473810179	4.57831732207683
C/flow/900/rung35_tau_t	4605623121173196318	0.8268831872459861
C/flow/900/massbal_rel	13607296583674529790	-1.2672476576895434e-15
C/flow/900/mf	4574975863616130332	0.007221516321084278
C/press/1400/nu	4606743381644742323	0.9512570841547671
C/press/1400/pt4	4693944446688444468	663245.3989887298
C/press/1400/Tt4	4653872080561848698	1399.99999998891
C/press/1400/pi_c	4621184978627372424	8.873542918433273
C/press/1400/phi	4606904985230252615	0.9691986863043177
C/press/1400/f	4582740553060397096	0.02457524340961484
C/press/1400/mdot_c	4606479470996121217	0.9219571163004759
C/press/1400/mdot_ngv	4606683549996860453	0.9446144368467954
C/press/1400/Phi	13632698610448324191	-6.066199029086396e-14
C/press/1400/dpt4_ds	13727228855391189650	-1.2601708302812998e-07
C/press/1400/tau_t	4605746351014535002	0.8405644479634973
C/press/1400/Tt3	4648167822874370344	563.5009819558227
C/press/1400/rung35_nu	4606743381644680442	0.9512570841478969
C/press/1400/rung35_pi_c	4621184978627315907	8.873542918332879
C/press/1400/rung35_tau_t	4605746351014533076	0.8405644479632834
C/press/1400/massbal_rel	13620192258084031802	-9.16748596494373e-15
