# slice U oracle (cpython) - rungs 49+50+51+52 readers - key	u64 bits (or an integer)	repr
B/g9_settle4/6/deficit_at_release	4583860604939926744	0.028461203989078893
B/g9_settle4/6/s_lp_bare	4599436227440940155	0.32
B/g9_settle4/6/s_hp_bare	4603939827068310653	0.6400000000000002
B/g9_settle4/6/relief_lp	4577818675751009024	0.011562025590334368
B/g9_settle4/6/relief_hp	13809684709687646624	-0.04268704693247405
B/g9_settle4/6/s_min_lp	4607993066732944100	1.1800000000000006
B/g9_settle4/6/s_min_hp	4611911198408756432	2.1000000000000014
B/g9_settle4/6/min_phi_lp_bare	4605029139501283261	0.7609379744096639
B/g9_settle4/6/min_phi_lp_lim	4605133280969563817	0.7724999999999983
B/g9_settle4/6/min_phi_hp_bare	4606377970296798692	0.9106882749601337
B/g9_settle4/6/min_phi_hp_lim	4605993479559481418	0.8680012280276597
B/g9_settle4/6/fuel_removed	4577555174181587602	0.011104923231902295
B/g9_settle4/6/nu_hp_end	4606813647605424280	0.9590581728944185
B/g9_settle4/6/nu_hp_end_bare	4606813699384903367	0.9590639215714071
B/g9_settle4/6/s_off/is_none	0	0
B/g9_settle4/6/s_off	4612136378390124954	2.2
B/g9_settle4/6/tau_rel/is_none	1	1
B/g9_settle4/6/phi_lim/is_none	0	0
B/g9_settle4/6/phi_lim	4605133280969563832	0.7725
B/g9_settle4/6/margin/is_none	1	1
B/g9_settle4/6/relief_watched/is_none	0	0
B/g9_settle4/6/relief_watched	4577818675751009024	0.011562025590334368
B/g9_settle4/6/relief_other/is_none	0	0
B/g9_settle4/6/relief_other	13809684709687646624	-0.04268704693247405
B/g9_settle4/6/n_engaged	105	105
B/g9_settle4/6/spool	1	'lp'
B/g9_settle4/6/s_eng	4581421828931458171	0.02
B/g9_settle4/6/s_rel	4611911198408756432	2.1000000000000014
B/g10_r05_ds02/0/r	4602678819172646912	0.5
B/g10_r05_ds02/0/rho	4607182418800017408	1.0
B/g10_r05_ds02/0/ds	4581421828931458171	0.02
B/g10_r05_ds02/0/deficit_at_release	4591911376501131769	0.10057171537190603
B/g10_r05_ds02/0/s_lp_bare	4597814931575086775	0.23999999999999996
B/g10_r05_ds02/0/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10_r05_ds02/0/relief_lp	13797066811383019776	-0.006110348663297183
B/g10_r05_ds02/0/relief_hp	13796498697724432640	-0.005617588613010094
B/g10_r05_ds02/0/s_min_lp	4599075939470750515	0.3
B/g10_r05_ds02/0/s_min_hp	4600517091351509075	0.38000000000000006
B/g10_r05_ds02/0/min_phi_lp_bare	4604799708185174898	0.7354659814383082
B/g10_r05_ds02/0/min_phi_lp_lim	4604744671057248640	0.729355632775011
B/g10_r05_ds02/0/min_phi_hp_bare	4605932210771652934	0.861199026133854
B/g10_r05_ds02/0/min_phi_hp_lim	4605881612031684388	0.8555814375208439
B/g10_r05_ds02/0/fuel_removed	4551104242851711298	0.00018898237019555382
B/g10_r05_ds02/0/nu_hp_end	4606804855624531663	0.9580820669325137
B/g10_r05_ds02/0/nu_hp_end_bare	4606805133596097078	0.9581129279757252
B/g10_r05_ds02/0/s_off/is_none	0	0
B/g10_r05_ds02/0/s_off	4599075939470750515	0.3
B/g10_r05_ds02/0/tau_rel/is_none	1	1
B/g10_r05_ds02/0/phi_lim/is_none	0	0
B/g10_r05_ds02/0/phi_lim	4604885582990058455	0.745
B/g10_r05_ds02/0/margin/is_none	1	1
B/g10_r05_ds02/0/relief_watched/is_none	0	0
B/g10_r05_ds02/0/relief_watched	13797066811383019776	-0.006110348663297183
B/g10_r05_ds02/0/relief_other/is_none	0	0
B/g10_r05_ds02/0/relief_other	13796498697724432640	-0.005617588613010094
B/g10_r05_ds02/0/n_engaged	9	9
B/g10_r05_ds02/0/spool	1	'lp'
B/g10_r05_ds02/0/s_eng	4593311331947716281	0.12000000000000001
B/g10_r05_ds02/0/s_rel	4598715651500560875	0.27999999999999997
B/g10_r05_ds02/1/r	4602678819172646912	0.5
B/g10_r05_ds02/1/rho	4607182418800017408	1.0
B/g10_r05_ds02/1/ds	4581421828931458171	0.02
B/g10_r05_ds02/1/deficit_at_release	4589717528013890109	0.07012595158347153
B/g10_r05_ds02/1/s_lp_bare	4597814931575086775	0.23999999999999996
B/g10_r05_ds02/1/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10_r05_ds02/1/relief_lp	4561872601487326208	0.0009468747634658881
B/g10_r05_ds02/1/relief_hp	13800779739057672128	-0.010849100128417777
B/g10_r05_ds02/1/s_min_lp	4600877379321698715	0.4000000000000001
B/g10_r05_ds02/1/s_min_hp	4600877379321698715	0.4000000000000001
B/g10_r05_ds02/1/min_phi_lp_bare	4604799708185174898	0.7354659814383082
B/g10_r05_ds02/1/min_phi_lp_lim	4604808236874838721	0.7364128562017741
B/g10_r05_ds02/1/min_phi_hp_bare	4605932210771652934	0.861199026133854
B/g10_r05_ds02/1/min_phi_hp_lim	4605834490765061639	0.8503499260054362
B/g10_r05_ds02/1/fuel_removed	4555198381428291307	0.00035576781235034546
B/g10_r05_ds02/1/nu_hp_end	4606804572861102813	0.9580506738855906
B/g10_r05_ds02/1/nu_hp_end_bare	4606805133596097078	0.9581129279757252
B/g10_r05_ds02/1/s_off/is_none	0	0
B/g10_r05_ds02/1/s_off	4600877379321698714	0.4
B/g10_r05_ds02/1/tau_rel/is_none	1	1
B/g10_r05_ds02/1/phi_lim/is_none	0	0
B/g10_r05_ds02/1/phi_lim	4604885582990058455	0.745
B/g10_r05_ds02/1/margin/is_none	1	1
B/g10_r05_ds02/1/relief_watched/is_none	0	0
B/g10_r05_ds02/1/relief_watched	4561872601487326208	0.0009468747634658881
B/g10_r05_ds02/1/relief_other/is_none	0	0
B/g10_r05_ds02/1/relief_other	13800779739057672128	-0.010849100128417777
B/g10_r05_ds02/1/n_engaged	14	14
B/g10_r05_ds02/1/spool	1	'lp'
B/g10_r05_ds02/1/s_eng	4593311331947716281	0.12000000000000001
B/g10_r05_ds02/1/s_rel	4600517091351509075	0.38000000000000006
B/g10_r05_ds02/2/r	4602678819172646912	0.5
B/g10_r05_ds02/2/rho	4607182418800017408	1.0
B/g10_r05_ds02/2/ds	4581421828931458171	0.02
B/g10_r05_ds02/2/deficit_at_release	4584967943587375447	0.033356113368500466
B/g10_r05_ds02/2/s_lp_bare	4597814931575086775	0.23999999999999996
B/g10_r05_ds02/2/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10_r05_ds02/2/relief_lp	4575938747469056320	0.008300869866478267
B/g10_r05_ds02/2/relief_hp	13800382531431483584	-0.01016005473443149
B/g10_r05_ds02/2/s_min_lp	4601597955262077995	0.4400000000000001
B/g10_r05_ds02/2/s_min_hp	4601597955262077995	0.4400000000000001
B/g10_r05_ds02/2/min_phi_lp_bare	4604799708185174898	0.7354659814383082
B/g10_r05_ds02/2/min_phi_lp_lim	4604874475774049943	0.7437668513047865
B/g10_r05_ds02/2/min_phi_hp_bare	4605932210771652934	0.861199026133854
B/g10_r05_ds02/2/min_phi_hp_lim	4605840697134220835	0.8510389713994225
B/g10_r05_ds02/2/fuel_removed	4555869455279682395	0.00039214679872916707
B/g10_r05_ds02/2/nu_hp_end	4606804511651196285	0.9580438782208344
B/g10_r05_ds02/2/nu_hp_end_bare	4606805133596097078	0.9581129279757252
B/g10_r05_ds02/2/s_off/is_none	0	0
B/g10_r05_ds02/2/s_off	4601597955262077993	0.44
B/g10_r05_ds02/2/tau_rel/is_none	1	1
B/g10_r05_ds02/2/phi_lim/is_none	0	0
B/g10_r05_ds02/2/phi_lim	4604885582990058455	0.745
B/g10_r05_ds02/2/margin/is_none	1	1
B/g10_r05_ds02/2/relief_watched/is_none	0	0
B/g10_r05_ds02/2/relief_watched	4575938747469056320	0.008300869866478267
B/g10_r05_ds02/2/relief_other/is_none	0	0
B/g10_r05_ds02/2/relief_other	13800382531431483584	-0.01016005473443149
B/g10_r05_ds02/2/n_engaged	16	16
B/g10_r05_ds02/2/spool	1	'lp'
B/g10_r05_ds02/2/s_eng	4593311331947716281	0.12000000000000001
B/g10_r05_ds02/2/s_rel	4601237667291888355	0.4200000000000001
B/g10_r05_ds01/0/r	4602678819172646912	0.5
B/g10_r05_ds01/0/rho	4607182418800017408	1.0
B/g10_r05_ds01/0/ds	4576918229304087675	0.01
B/g10_r05_ds01/0/deficit_at_release	4591926600625441644	0.10078299253863826
B/g10_r05_ds01/0/s_lp_bare	4597454643604897139	0.23000000000000007
B/g10_r05_ds01/0/s_hp_bare	4600697235336603897	0.3900000000000002
B/g10_r05_ds01/0/relief_lp	13797215721450861312	-0.006239507558544188
B/g10_r05_ds01/0/relief_hp	13796573248430546432	-0.005682251043033215
B/g10_r05_ds01/0/s_min_lp	4599075939470750517	0.3000000000000001
B/g10_r05_ds01/0/s_min_hp	4600517091351509077	0.38000000000000017
B/g10_r05_ds01/0/min_phi_lp_bare	4604799549368871315	0.7354483492866158
B/g10_r05_ds01/0/min_phi_lp_lim	4604743348881040045	0.7292088417280717
B/g10_r05_ds01/0/min_phi_hp_bare	4605931936772378741	0.86116860610356
B/g10_r05_ds01/0/min_phi_hp_lim	4605880755605018681	0.8554863550605268
B/g10_r05_ds01/0/fuel_removed	4551428834169653500	0.00019778043549762553
B/g10_r05_ds01/0/nu_hp_end	4606804850912253342	0.9580815437645247
B/g10_r05_ds01/0/nu_hp_end_bare	4606805133597546701	0.9581129281366657
B/g10_r05_ds01/0/s_off/is_none	0	0
B/g10_r05_ds01/0/s_off	4599075939470750515	0.3
B/g10_r05_ds01/0/tau_rel/is_none	1	1
B/g10_r05_ds01/0/phi_lim/is_none	0	0
B/g10_r05_ds01/0/phi_lim	4604885582990058455	0.745
B/g10_r05_ds01/0/margin/is_none	1	1
B/g10_r05_ds01/0/relief_watched/is_none	0	0
B/g10_r05_ds01/0/relief_watched	13797215721450861312	-0.006239507558544188
B/g10_r05_ds01/0/relief_other/is_none	0	0
B/g10_r05_ds01/0/relief_other	13796573248430546432	-0.005682251043033215
B/g10_r05_ds01/0/n_engaged	18	18
B/g10_r05_ds01/0/spool	1	'lp'
B/g10_r05_ds01/0/s_eng	4593311331947716279	0.11999999999999998
B/g10_r05_ds01/0/s_rel	4598895795485655697	0.2900000000000001
B/g10_r05_ds01/1/r	4602678819172646912	0.5
B/g10_r05_ds01/1/rho	4607182418800017408	1.0
B/g10_r05_ds01/1/ds	4576918229304087675	0.01
B/g10_r05_ds01/1/deficit_at_release	4589169441068346451	0.06251971725298348
B/g10_r05_ds01/1/s_lp_bare	4597454643604897139	0.23000000000000007
B/g10_r05_ds01/1/s_hp_bare	4600697235336603897	0.3900000000000002
B/g10_r05_ds01/1/relief_lp	4561190684259906560	0.0008729411495235206
B/g10_r05_ds01/1/relief_hp	13800801819079927168	-0.010887402861373685
B/g10_r05_ds01/1/s_min_lp	4600877379321698717	0.4000000000000002
B/g10_r05_ds01/1/s_min_hp	4600877379321698717	0.4000000000000002
B/g10_r05_ds01/1/min_phi_lp_bare	4604799549368871315	0.7354483492866158
B/g10_r05_ds01/1/min_phi_lp_lim	4604807412123742736	0.7363212904361394
B/g10_r05_ds01/1/min_phi_hp_bare	4605931936772378741	0.86116860610356
B/g10_r05_ds01/1/min_phi_hp_lim	4605833871765439711	0.8502812032421864
B/g10_r05_ds01/1/fuel_removed	4555306515903980192	0.00036162979402346897
B/g10_r05_ds01/1/nu_hp_end	4606804569277976148	0.9580502760786183
B/g10_r05_ds01/1/nu_hp_end_bare	4606805133597546701	0.9581129281366657
B/g10_r05_ds01/1/s_off/is_none	0	0
B/g10_r05_ds01/1/s_off	4600877379321698714	0.4
B/g10_r05_ds01/1/tau_rel/is_none	1	1
B/g10_r05_ds01/1/phi_lim/is_none	0	0
B/g10_r05_ds01/1/phi_lim	4604885582990058455	0.745
B/g10_r05_ds01/1/margin/is_none	1	1
B/g10_r05_ds01/1/relief_watched/is_none	0	0
B/g10_r05_ds01/1/relief_watched	4561190684259906560	0.0008729411495235206
B/g10_r05_ds01/1/relief_other/is_none	0	0
B/g10_r05_ds01/1/relief_other	13800801819079927168	-0.010887402861373685
B/g10_r05_ds01/1/n_engaged	28	28
B/g10_r05_ds01/1/spool	1	'lp'
B/g10_r05_ds01/1/s_eng	4593311331947716279	0.11999999999999998
B/g10_r05_ds01/1/s_rel	4600697235336603897	0.3900000000000002
B/g10_r05_ds01/2/r	4602678819172646912	0.5
B/g10_r05_ds01/2/rho	4607182418800017408	1.0
B/g10_r05_ds01/2/ds	4576918229304087675	0.01
B/g10_r05_ds01/2/deficit_at_release	4581780846694056136	0.021245593082142716
B/g10_r05_ds01/2/s_lp_bare	4597454643604897139	0.23000000000000007
B/g10_r05_ds01/2/s_hp_bare	4600697235336603897	0.3900000000000002
B/g10_r05_ds01/2/relief_lp	4575941348744743488	0.008305382360480285
B/g10_r05_ds01/2/relief_hp	13800370626998442688	-0.010139403834967253
B/g10_r05_ds01/2/s_min_lp	4601597955262077997	0.4400000000000002
B/g10_r05_ds01/2/s_min_hp	4601597955262077997	0.4400000000000002
B/g10_r05_ds01/2/min_phi_lp_bare	4604799549368871315	0.7354483492866158
B/g10_r05_ds01/2/min_phi_lp_lim	4604874357602678972	0.7437537316470961
B/g10_r05_ds01/2/min_phi_hp_bare	4605931936772378741	0.86116860610356
B/g10_r05_ds01/2/min_phi_hp_lim	4605840609141712906	0.8510292022685928
B/g10_r05_ds01/2/fuel_removed	4555896652186032711	0.00039362114597666194
B/g10_r05_ds01/2/nu_hp_end	4606804511091567627	0.9580438160895722
B/g10_r05_ds01/2/nu_hp_end_bare	4606805133597546701	0.9581129281366657
B/g10_r05_ds01/2/s_off/is_none	0	0
B/g10_r05_ds01/2/s_off	4601597955262077993	0.44
B/g10_r05_ds01/2/tau_rel/is_none	1	1
B/g10_r05_ds01/2/phi_lim/is_none	0	0
B/g10_r05_ds01/2/phi_lim	4604885582990058455	0.745
B/g10_r05_ds01/2/margin/is_none	1	1
B/g10_r05_ds01/2/relief_watched/is_none	0	0
B/g10_r05_ds01/2/relief_watched	4575941348744743488	0.008305382360480285
B/g10_r05_ds01/2/relief_other/is_none	0	0
B/g10_r05_ds01/2/relief_other	13800370626998442688	-0.010139403834967253
B/g10_r05_ds01/2/n_engaged	32	32
B/g10_r05_ds01/2/spool	1	'lp'
B/g10_r05_ds01/2/s_eng	4593311331947716279	0.11999999999999998
B/g10_r05_ds01/2/s_rel	4601417811276983177	0.4300000000000002
B/g10_r2_ds02/0/r	4611686018427387904	2.0
B/g10_r2_ds02/0/rho	4607182418800017408	1.0
B/g10_r2_ds02/0/ds	4581421828931458171	0.02
B/g10_r2_ds02/0/deficit_at_release	4600768044582712352	0.393930702769298
B/g10_r2_ds02/0/s_lp_bare	4599436227440940155	0.32
B/g10_r2_ds02/0/s_hp_bare	4603939827068310653	0.6400000000000002
B/g10_r2_ds02/0/relief_lp	13811805504911774144	-0.05740301998460806
B/g10_r2_ds02/0/relief_hp	13813008429479992632	-0.06899997187575913
B/g10_r2_ds02/0/s_min_lp	4607632778762754460	1.1000000000000005
B/g10_r2_ds02/0/s_min_hp	4607632778762754460	1.1000000000000005
B/g10_r2_ds02/0/min_phi_lp_bare	4605029139501283261	0.7609379744096639
B/g10_r2_ds02/0/min_phi_lp_lim	4604512099062458017	0.7035349544250559
B/g10_r2_ds02/0/min_phi_hp_bare	4606377970296798692	0.9106882749601337
B/g10_r2_ds02/0/min_phi_hp_lim	4605756473801542205	0.8416883030843746
B/g10_r2_ds02/0/fuel_removed	4570911905918107151	0.00380142245450777
B/g10_r2_ds02/0/nu_hp_end	4606810420743048174	0.9586999192036936
B/g10_r2_ds02/0/nu_hp_end_bare	4606811202852586238	0.9587867508053873
B/g10_r2_ds02/0/s_off/is_none	0	0
B/g10_r2_ds02/0/s_off	4607632778762754458	1.1
B/g10_r2_ds02/0/tau_rel/is_none	1	1
B/g10_r2_ds02/0/phi_lim/is_none	0	0
B/g10_r2_ds02/0/phi_lim	4605133280969563832	0.7725
B/g10_r2_ds02/0/margin/is_none	1	1
B/g10_r2_ds02/0/relief_watched/is_none	0	0
B/g10_r2_ds02/0/relief_watched	13811805504911774144	-0.05740301998460806
B/g10_r2_ds02/0/relief_other/is_none	0	0
B/g10_r2_ds02/0/relief_other	13813008429479992632	-0.06899997187575913
B/g10_r2_ds02/0/n_engaged	54	54
B/g10_r2_ds02/0/spool	1	'lp'
B/g10_r2_ds02/0/s_eng	4581421828931458171	0.02
B/g10_r2_ds02/0/s_rel	4607542706770207050	1.0800000000000005
B/g10_r2_ds02/1/r	4611686018427387904	2.0
B/g10_r2_ds02/1/rho	4607182418800017408	1.0
B/g10_r2_ds02/1/ds	4581421828931458171	0.02
B/g10_r2_ds02/1/deficit_at_release	4601144654983487434	0.4148367796819882
B/g10_r2_ds02/1/s_lp_bare	4599436227440940155	0.32
B/g10_r2_ds02/1/s_hp_bare	4603939827068310653	0.6400000000000002
B/g10_r2_ds02/1/relief_lp	13812752936763011016	-0.06545429816304627
B/g10_r2_ds02/1/relief_hp	13814556750042228944	-0.09048723609695064
B/g10_r2_ds02/1/s_min_lp	4609704434591344890	1.560000000000001
B/g10_r2_ds02/1/s_min_hp	4609704434591344890	1.560000000000001
B/g10_r2_ds02/1/min_phi_lp_bare	4605029139501283261	0.7609379744096639
B/g10_r2_ds02/1/min_phi_lp_lim	4604439579595649476	0.6954836762466177
B/g10_r2_ds02/1/min_phi_hp_bare	4606377970296798692	0.9106882749601337
B/g10_r2_ds02/1/min_phi_hp_lim	4605562933731262666	0.8202010388631831
B/g10_r2_ds02/1/fuel_removed	4575131240383467824	0.007356284184045145
B/g10_r2_ds02/1/nu_hp_end	4606808333907147664	0.9584682338771575
B/g10_r2_ds02/1/nu_hp_end_bare	4606811202852586238	0.9587867508053873
B/g10_r2_ds02/1/s_off/is_none	0	0
B/g10_r2_ds02/1/s_off	4609704434591344886	1.56
B/g10_r2_ds02/1/tau_rel/is_none	1	1
B/g10_r2_ds02/1/phi_lim/is_none	0	0
B/g10_r2_ds02/1/phi_lim	4605133280969563832	0.7725
B/g10_r2_ds02/1/margin/is_none	1	1
B/g10_r2_ds02/1/relief_watched/is_none	0	0
B/g10_r2_ds02/1/relief_watched	13812752936763011016	-0.06545429816304627
B/g10_r2_ds02/1/relief_other/is_none	0	0
B/g10_r2_ds02/1/relief_other	13814556750042228944	-0.09048723609695064
B/g10_r2_ds02/1/n_engaged	77	77
B/g10_r2_ds02/1/spool	1	'lp'
B/g10_r2_ds02/1/s_eng	4581421828931458171	0.02
B/g10_r2_ds02/1/s_rel	4609614362598797480	1.540000000000001
B/g10_r2_ds01/0/r	4611686018427387904	2.0
B/g10_r2_ds01/0/rho	4607182418800017408	1.0
B/g10_r2_ds01/0/ds	4576918229304087675	0.01
B/g10_r2_ds01/0/deficit_at_release	4600794503285778246	0.39539945583657177
B/g10_r2_ds01/0/s_lp_bare	4599256083455845337	0.3100000000000001
B/g10_r2_ds01/0/s_hp_bare	4604029899060858064	0.6500000000000004
B/g10_r2_ds01/0/relief_lp	13811887337803737648	-0.05797084973979272
B/g10_r2_ds01/0/relief_hp	13813041014981128392	-0.0694521865461325
B/g10_r2_ds01/0/s_min_lp	4607632778762754461	1.1000000000000008
B/g10_r2_ds01/0/s_min_hp	4607632778762754461	1.1000000000000008
B/g10_r2_ds01/0/min_phi_lp_bare	4605029040605979733	0.7609269948253635
B/g10_r2_ds01/0/min_phi_lp_lim	4604506885611406770	0.7029561450855708
B/g10_r2_ds01/0/min_phi_hp_bare	4606377969156646267	0.9106881483777863
B/g10_r2_ds01/0/min_phi_hp_lim	4605752399473747810	0.8412359618316538
B/g10_r2_ds01/0/fuel_removed	4570990829685408137	0.003835650182495158
B/g10_r2_ds01/0/nu_hp_end	4606810416645974087	0.9586994643370951
B/g10_r2_ds01/0/nu_hp_end_bare	4606811202853103038	0.9587867508627637
B/g10_r2_ds01/0/s_off/is_none	0	0
B/g10_r2_ds01/0/s_off	4607632778762754458	1.1
B/g10_r2_ds01/0/tau_rel/is_none	1	1
B/g10_r2_ds01/0/phi_lim/is_none	0	0
B/g10_r2_ds01/0/phi_lim	4605133280969563832	0.7725
B/g10_r2_ds01/0/margin/is_none	1	1
B/g10_r2_ds01/0/relief_watched/is_none	0	0
B/g10_r2_ds01/0/relief_watched	13811887337803737648	-0.05797084973979272
B/g10_r2_ds01/0/relief_other/is_none	0	0
B/g10_r2_ds01/0/relief_other	13813041014981128392	-0.0694521865461325
B/g10_r2_ds01/0/n_engaged	109	109
B/g10_r2_ds01/0/spool	1	'lp'
B/g10_r2_ds01/0/s_eng	4576918229304087675	0.01
B/g10_r2_ds01/0/s_rel	4607587742766480756	1.0900000000000007
B/g10_r2_ds01/1/r	4611686018427387904	2.0
B/g10_r2_ds01/1/rho	4607182418800017408	1.0
B/g10_r2_ds01/1/ds	4576918229304087675	0.01
B/g10_r2_ds01/1/deficit_at_release	4601132014447814672	0.4141350889946134
B/g10_r2_ds01/1/s_lp_bare	4599256083455845337	0.3100000000000001
B/g10_r2_ds01/1/s_hp_bare	4604029899060858064	0.6500000000000004
B/g10_r2_ds01/1/relief_lp	13812806813836092632	-0.06620199275097904
B/g10_r2_ds01/1/relief_hp	13814599515383852088	-0.09108072443352533
B/g10_r2_ds01/1/s_min_lp	4609704434591344891	1.5600000000000012
B/g10_r2_ds01/1/s_min_hp	4609704434591344891	1.5600000000000012
B/g10_r2_ds01/1/min_phi_lp_bare	4605029040605979733	0.7609269948253635
B/g10_r2_ds01/1/min_phi_lp_lim	4604432746066210746	0.6947250020743845
B/g10_r2_ds01/1/min_phi_hp_bare	4606377969156646267	0.9106881483777863
B/g10_r2_ds01/1/min_phi_hp_lim	4605557586923407348	0.819607423944261
B/g10_r2_ds01/1/fuel_removed	4575180968781751260	0.007399416694007645
B/g10_r2_ds01/1/nu_hp_end	4606808320639818488	0.9584667609077249
B/g10_r2_ds01/1/nu_hp_end_bare	4606811202853103038	0.9587867508627637
B/g10_r2_ds01/1/s_off/is_none	0	0
B/g10_r2_ds01/1/s_off	4609704434591344886	1.56
B/g10_r2_ds01/1/tau_rel/is_none	1	1
B/g10_r2_ds01/1/phi_lim/is_none	0	0
B/g10_r2_ds01/1/phi_lim	4605133280969563832	0.7725
B/g10_r2_ds01/1/margin/is_none	1	1
B/g10_r2_ds01/1/relief_watched/is_none	0	0
B/g10_r2_ds01/1/relief_watched	13812806813836092632	-0.06620199275097904
B/g10_r2_ds01/1/relief_other/is_none	0	0
B/g10_r2_ds01/1/relief_other	13814599515383852088	-0.09108072443352533
B/g10_r2_ds01/1/n_engaged	155	155
B/g10_r2_ds01/1/spool	1	'lp'
B/g10_r2_ds01/1/s_eng	4576918229304087675	0.01
B/g10_r2_ds01/1/s_rel	4609659398595071186	1.5500000000000012
B/g10b_rho025/0/r	4602678819172646912	0.5
B/g10b_rho025/0/rho	4598175219545276416	0.25
B/g10b_rho025/0/ds	4581421828931458171	0.02
B/g10b_rho025/0/deficit_at_release	4589720780138023150	0.07017108387211454
B/g10b_rho025/0/s_lp_bare	4597094355634707496	0.21999999999999997
B/g10b_rho025/0/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10b_rho025/0/relief_lp	13791114527724508672	-0.002426907782125509
B/g10b_rho025/0/relief_hp	13791658633984489472	-0.0026628762577791676
B/g10b_rho025/0/s_min_lp	4598715651500560875	0.27999999999999997
B/g10b_rho025/0/s_min_hp	4600517091351509075	0.38000000000000006
B/g10b_rho025/0/min_phi_lp_bare	4604827419704053663	0.7385425780689622
B/g10b_rho025/0/min_phi_lp_lim	4604805560062087177	0.7361156702868367
B/g10b_rho025/0/min_phi_hp_bare	4605984576229670967	0.8670127598525202
B/g10b_rho025/0/min_phi_hp_lim	4605960591172626431	0.8643498835947411
B/g10b_rho025/0/fuel_removed	4548201971370386500	0.00011619322828283855
B/g10b_rho025/0/nu_hp_end	4606784070627398376	0.9557744686940994
B/g10b_rho025/0/nu_hp_end_bare	4606784434848150885	0.9558149053206476
B/g10b_rho025/0/s_off/is_none	0	0
B/g10b_rho025/0/s_off	4598355363530371236	0.26
B/g10b_rho025/0/tau_rel/is_none	1	1
B/g10b_rho025/0/phi_lim/is_none	0	0
B/g10b_rho025/0/phi_lim	4604885582990058455	0.745
B/g10b_rho025/0/margin/is_none	1	1
B/g10b_rho025/0/relief_watched/is_none	0	0
B/g10b_rho025/0/relief_watched	13791114527724508672	-0.002426907782125509
B/g10b_rho025/0/relief_other/is_none	0	0
B/g10b_rho025/0/relief_other	13791658633984489472	-0.0026628762577791676
B/g10b_rho025/0/n_engaged	8	8
B/g10b_rho025/0/spool	1	'lp'
B/g10b_rho025/0/s_eng	4593311331947716281	0.12000000000000001
B/g10b_rho025/0/s_rel	4598355363530371235	0.25999999999999995
B/g10b_rho025/1/r	4602678819172646912	0.5
B/g10b_rho025/1/rho	4598175219545276416	0.25
B/g10b_rho025/1/ds	4581421828931458171	0.02
B/g10b_rho025/1/deficit_at_release	4589500492349008988	0.0671139766795234
B/g10b_rho025/1/s_lp_bare	4597094355634707496	0.21999999999999997
B/g10b_rho025/1/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10b_rho025/1/relief_lp	13791194539393600256	-0.002461607312306824
B/g10b_rho025/1/relief_hp	13794478945136086784	-0.003885991248837928
B/g10b_rho025/1/s_min_lp	4599075939470750515	0.3
B/g10b_rho025/1/s_min_hp	4600156803381319435	0.36000000000000004
B/g10b_rho025/1/min_phi_lp_bare	4604827419704053663	0.7385425780689622
B/g10b_rho025/1/min_phi_lp_lim	4604805247516504788	0.7360809707566554
B/g10b_rho025/1/min_phi_hp_bare	4605984576229670967	0.8670127598525202
B/g10b_rho025/1/min_phi_hp_lim	4605949574332190504	0.8631267686036823
B/g10b_rho025/1/fuel_removed	4549275703058256014	0.00013941969978204346
B/g10b_rho025/1/nu_hp_end	4606783928368118506	0.9557586747413016
B/g10b_rho025/1/nu_hp_end_bare	4606784434848150885	0.9558149053206476
B/g10b_rho025/1/s_off/is_none	0	0
B/g10b_rho025/1/s_off	4599075939470750515	0.3
B/g10b_rho025/1/tau_rel/is_none	1	1
B/g10b_rho025/1/phi_lim/is_none	0	0
B/g10b_rho025/1/phi_lim	4604885582990058455	0.745
B/g10b_rho025/1/margin/is_none	1	1
B/g10b_rho025/1/relief_watched/is_none	0	0
B/g10b_rho025/1/relief_watched	13791194539393600256	-0.002461607312306824
B/g10b_rho025/1/relief_other/is_none	0	0
B/g10b_rho025/1/relief_other	13794478945136086784	-0.003885991248837928
B/g10b_rho025/1/n_engaged	9	9
B/g10b_rho025/1/spool	1	'lp'
B/g10b_rho025/1/s_eng	4593311331947716281	0.12000000000000001
B/g10b_rho025/1/s_rel	4598715651500560875	0.27999999999999997
B/g10b_rho025/2/r	4602678819172646912	0.5
B/g10b_rho025/2/rho	4598175219545276416	0.25
B/g10b_rho025/2/ds	4581421828931458171	0.02
B/g10b_rho025/2/deficit_at_release	4585073101029943555	0.034085789705686785
B/g10b_rho025/2/s_lp_bare	4597094355634707496	0.21999999999999997
B/g10b_rho025/2/s_hp_bare	4600877379321698715	0.4000000000000001
B/g10b_rho025/2/relief_lp	4571847555711591040	0.004508141740040217
B/g10b_rho025/2/relief_hp	13796765735351154688	-0.005849206833032028
B/g10b_rho025/2/s_min_lp	4600156803381319435	0.36000000000000004
B/g10b_rho025/2/s_min_hp	4600156803381319435	0.36000000000000004
B/g10b_rho025/2/min_phi_lp_bare	4604827419704053663	0.7385425780689622
B/g10b_rho025/2/min_phi_lp_lim	4604868025434974820	0.7430507198090024
B/g10b_rho025/2/min_phi_hp_bare	4605984576229670967	0.8670127598525202
B/g10b_rho025/2/min_phi_hp_lim	4605931891258243655	0.8611635530194882
